# ANI ranges report for assembly: GCA_000269565.1
# Submitted organism: Coprobacillus cateniformis (taxid = 100884, rank = species, lineage = Bacteria; Bacillati; Bacillota; Erysipelotrichia; Erysipelotrichales; Coprobacillaceae; Coprobacillus)
# Submitted Organism Has Type Assembly: Yes
# Best match: Coprobacillus cateniformis (taxid = 100884, rank = species, lineage = Bacteria; Bacillati; Bacillota; Erysipelotrichia; Erysipelotrichales; Coprobacillaceae; Coprobacillus)
# Status: CONFIRMED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
-	AKCB01000005.1	CONTIG	4164	4268	19140	BBDT01000086.1	778	882	GCA_001312445.1	Coprobacillus cateniformis	100	96	0.548589
-	AKCB01000005.1	CONTIG	4269	4538	19140	WSNW01000020.1	508	777	GCA_009767585.1	Coprobacillus cateniformis	100	96	1.41066
-	AKCB01000005.1	CONTIG	4539	5150	19140	WSNW01000001.1	835378	835989	GCA_009767585.1	Coprobacillus cateniformis	100	96	3.19749
-	AKCB01000005.1	CONTIG	15788	18643	19140	WSNW01000012.1	1	2851	GCA_009767585.1	Coprobacillus cateniformis	98.5166	96	14.9216
-	AKCB01000005.1	CONTIG	18644	18886	19140	WSNW01000027.1	177	419	GCA_009767585.1	Coprobacillus cateniformis	98.5166	96	1.26959
-	AKCB01000006.1	CONTIG	3736	3838	7301	WSNW01000020.1	778	880	GCA_009767585.1	Coprobacillus cateniformis	93.2039	96	1.41077
-	AKCB01000006.1	CONTIG	4616	4720	7301	BBDT01000047.1	1	105	GCA_001312445.1	Coprobacillus cateniformis	90.4762	96	1.43816
-	AKCB01000006.1	CONTIG	4721	7050	7301	WSNW01000001.1	833049	835377	GCA_009767585.1	Coprobacillus cateniformis	99.0129	96	31.9134
-	AKCB01000007.1	CONTIG	633	7452	10429	WSNW01000001.1	825856	832675	GCA_009767585.1	Coprobacillus cateniformis	99.4285	96	65.3946
-	AKCB01000007.1	CONTIG	7453	7841	10429	WSNW01000006.1	9603	9991	GCA_009767585.1	Coprobacillus cateniformis	99.4285	96	3.72998
-	AKCB01000007.1	CONTIG	7842	10429	10429	WSNW01000001.1	822879	825466	GCA_009767585.1	Coprobacillus cateniformis	99.4285	96	24.8154
-	AKCB01000008.1	CONTIG	1	1097	2920	WSNW01000024.1	90	1186	GCA_009767585.1	Coprobacillus cateniformis	99.9088	96	37.5685
-	AKCB01000008.1	CONTIG	1155	2920	2920	WSNW01000029.1	1297	3062	GCA_009767585.1	Coprobacillus cateniformis	100	96	60.4795
-	AKCB01000009.1	CONTIG	1	292	1488	WSNW01000001.1	822587	822878	GCA_009767585.1	Coprobacillus cateniformis	95.9615	96	19.6237
-	AKCB01000009.1	CONTIG	293	519	1488	WSNW01000015.1	379	606	GCA_009767585.1	Coprobacillus cateniformis	95.9615	96	15.2554
-	AKCB01000009.1	CONTIG	528	641	1488	BBDT01000071.1	3	116	GCA_001312445.1	Coprobacillus cateniformis	99.1228	96	7.66129
-	AKCB01000009.1	CONTIG	642	1117	1488	WSNW01000001.1	821991	822465	GCA_009767585.1	Coprobacillus cateniformis	97.1665	96	31.9892
-	AKCB01000009.1	CONTIG	1118	1488	1488	WSNW01000030.1	1	371	GCA_009767585.1	Coprobacillus cateniformis	97.1665	96	24.9328
