# ANI ranges report for assembly: GCA_001590685.1
# Submitted organism: Sporosarcina psychrophila (taxid = 1476, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Sporosarcina)
# Submitted Organism Has Type Assembly: No
# Best match: Sporosarcina limicola (taxid = 34101, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Sporosarcina)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	CP014616.1	CIRCULAR	1328924	1329548	4674191	JAWLIR010000008.1	133921	134526	GCA_033485195.1	Sporosarcina beigongshangi	73.0463	96	0.0133713
S	CP014616.1	CIRCULAR	1329549	1330448	4674191	JADBEL010000005.1	20331	21236	GCA_014873855.1	Sporosarcina limicola	78.3696	96	0.0192547
S	CP014616.1	CIRCULAR	1330518	1330763	4674191	JAWLIR010000008.1	127926	128172	GCA_033485195.1	Sporosarcina beigongshangi	87.5	96	0.00526294
S	CP014616.1	CIRCULAR	1383593	1384722	4674191	JADBEL010000005.1	73441	74570	GCA_014873855.1	Sporosarcina limicola	87.2566	96	0.0241753
S	CP014616.1	CIRCULAR	1408592	1408815	4674191	JAWLIR010000008.1	65212	65435	GCA_033485195.1	Sporosarcina beigongshangi	85.9031	96	0.00479227
S	CP014616.1	CIRCULAR	1408816	1409161	4674191	JADBEL010000005.1	105904	106251	GCA_014873855.1	Sporosarcina limicola	74.2857	96	0.00740235
S	CP014616.1	CIRCULAR	1409162	1409550	4674191	JAWLIR010000008.1	64581	64973	GCA_033485195.1	Sporosarcina beigongshangi	86.3291	96	0.0083223
S	CP014616.1	CIRCULAR	1409551	1412269	4674191	JADBEL010000005.1	106642	109361	GCA_014873855.1	Sporosarcina limicola	76.8328	96	0.0581705
S	CP014616.1	CIRCULAR	1431722	1433959	4674191	JAWLIR010000008.1	53961	56178	GCA_033485195.1	Sporosarcina beigongshangi	79.5009	96	0.0478799
S	CP014616.1	CIRCULAR	1445207	1445553	4674191	JADBEL010000039.1	7808	8160	GCA_014873855.1	Sporosarcina limicola	92.3513	96	0.00742374
S	CP014616.1	CIRCULAR	1457627	1459501	4674191	JAWLIR010000008.1	42126	43984	GCA_033485195.1	Sporosarcina beigongshangi	83.6074	96	0.0401139
S	CP014616.1	CIRCULAR	1463736	1464818	4674191	JADBEL010000017.1	35224	36306	GCA_014873855.1	Sporosarcina limicola	81.4679	96	0.0231698
S	CP014616.1	CIRCULAR	1464925	1466815	4674191	JADBEL010000010.1	100864	102757	GCA_014873855.1	Sporosarcina limicola	86.8004	96	0.0404562
T	CP014616.1	CIRCULAR	1485787	1485940	4674191	UXAV01000042.1	24856	25011	GCA_900609045.1	Filibacter tadaridae	91.0256	96	0.00329469
S	CP014616.1	CIRCULAR	1520709	1525044	4674191	JAWLIR010000003.1	28880	33199	GCA_033485195.1	Sporosarcina beigongshangi	77.429	96	0.0927647
S	CP014616.1	CIRCULAR	1525103	1527874	4674191	JAWLIR010000003.1	25225	27996	GCA_033485195.1	Sporosarcina beigongshangi	83.1719	96	0.0593044
S	CP014616.1	CIRCULAR	1532776	1533112	4674191	JAWLIR010000003.1	20925	21263	GCA_033485195.1	Sporosarcina beigongshangi	88.2353	96	0.0072098
S	CP014616.1	CIRCULAR	1564518	1565456	4674191	JAWLIR010000002.1	349054	349995	GCA_033485195.1	Sporosarcina beigongshangi	74.109	96	0.020089
S	CP014616.1	CIRCULAR	1565457	1566280	4674191	JADBEL010000006.1	2208	3030	GCA_014873855.1	Sporosarcina limicola	89.7219	96	0.0176287
T	CP014616.1	CIRCULAR	1566281	1566542	4674191	UXAV01000037.1	77485	77747	GCA_900609045.1	Filibacter tadaridae	70.2899	96	0.00560525
S	CP014616.1	CIRCULAR	1575011	1575276	4674191	JAWLIR010000002.1	339714	339981	GCA_033485195.1	Sporosarcina beigongshangi	84.7015	96	0.00569082
S	CP014616.1	CIRCULAR	1602697	1606739	4674191	JADBEL010000006.1	30352	34388	GCA_014873855.1	Sporosarcina limicola	81.1608	96	0.0864963
S	CP014616.1	CIRCULAR	1624109	1625597	4674191	JADBEL010000006.1	50400	51897	GCA_014873855.1	Sporosarcina limicola	88.6152	96	0.0318558
S	CP014616.1	CIRCULAR	1647505	1648578	4674191	JADBEL010000006.1	65465	66538	GCA_014873855.1	Sporosarcina limicola	82.2491	96	0.0229772
T	CP014616.1	CIRCULAR	1653438	1656023	4674191	UXAV01000037.1	3085	5673	GCA_900609045.1	Filibacter tadaridae	76.7782	96	0.0553251
S	CP014616.1	CIRCULAR	1666941	1667326	4674191	JADBEL010000007.1	92943	93337	GCA_014873855.1	Sporosarcina limicola	90.8861	96	0.00825811
S	CP014616.1	CIRCULAR	1673694	1675074	4674191	JAWLIR010000002.1	248270	249647	GCA_033485195.1	Sporosarcina beigongshangi	80.1582	96	0.0295452
S	CP014616.1	CIRCULAR	1675110	1678605	4674191	JADBEL010000006.1	83971	87467	GCA_014873855.1	Sporosarcina limicola	81.0011	96	0.0747937
S	CP014616.1	CIRCULAR	1679832	1684891	4674191	JADBEL010000006.1	88973	94053	GCA_014873855.1	Sporosarcina limicola	79.3212	96	0.108254
S	CP014616.1	CIRCULAR	1691198	1691592	4674191	JAWLIR010000002.1	229831	230219	GCA_033485195.1	Sporosarcina beigongshangi	82.6196	96	0.00845066
S	CP014616.1	CIRCULAR	1696928	1699537	4674191	JADBEL010000006.1	103744	106353	GCA_014873855.1	Sporosarcina limicola	89.8123	96	0.0558385
S	CP014616.1	CIRCULAR	1699680	1703983	4674191	JADBEL010000006.1	106605	110912	GCA_014873855.1	Sporosarcina limicola	76.5967	96	0.0920801
S	CP014616.1	CIRCULAR	1704125	1704345	4674191	JBHSNO010000015.1	287016	287241	GCA_042655805.1	Sporosarcina soli	88.0531	96	0.00472809
S	CP014616.1	CIRCULAR	1757347	1757894	4674191	JADBEL010000012.1	84503	85044	GCA_014873855.1	Sporosarcina limicola	84.8816	96	0.011724
S	CP014616.1	CIRCULAR	1758131	1759720	4674191	JADBEL010000015.1	78123	79712	GCA_014873855.1	Sporosarcina limicola	85.283	96	0.0340166
S	CP014616.1	CIRCULAR	1759946	1768052	4674191	JAWLIR010000041.1	17298	25392	GCA_033485195.1	Sporosarcina beigongshangi	82.5745	96	0.173442
T	CP014616.1	CIRCULAR	1773215	1773357	4674191	UXAV01000036.1	99240	99382	GCA_900609045.1	Filibacter tadaridae	97.2028	96	0.00305935
S	CP014616.1	CIRCULAR	1782144	1788156	4674191	JADBEL010000007.1	30038	36047	GCA_014873855.1	Sporosarcina limicola	80.5671	96	0.128643
S	CP014616.1	CIRCULAR	1788387	1789943	4674191	JBHSNO010000002.1	52060	53615	GCA_042655805.1	Sporosarcina soli	78.4301	96	0.0333106
S	CP014616.1	CIRCULAR	1796396	1796604	4674191	JBHSNO010000015.1	203964	204172	GCA_042655805.1	Sporosarcina soli	78.9474	96	0.00447136
S	CP014616.1	CIRCULAR	1796605	1796924	4674191	JAWLIR010000002.1	196019	196327	GCA_033485195.1	Sporosarcina beigongshangi	79.3846	96	0.0068461
S	CP014616.1	CIRCULAR	1796927	1799596	4674191	JAWLIR010000002.1	193195	195861	GCA_033485195.1	Sporosarcina beigongshangi	83.0775	96	0.0571222
S	CP014616.1	CIRCULAR	1820970	1827114	4674191	JBHSNO010000015.1	174408	180575	GCA_042655805.1	Sporosarcina soli	77.1484	96	0.131467
S	CP014616.1	CIRCULAR	1828573	1830913	4674191	JADBEL010000007.1	61593	63926	GCA_014873855.1	Sporosarcina limicola	81.0754	96	0.0500835
S	CP014616.1	CIRCULAR	1834733	1834978	4674191	JAWLIR010000002.1	161416	161662	GCA_033485195.1	Sporosarcina beigongshangi	89.0688	96	0.00526294
S	CP014616.1	CIRCULAR	1840010	1843588	4674191	JADBEL010000007.1	71470	75050	GCA_014873855.1	Sporosarcina limicola	79.0891	96	0.0765694
S	CP014616.1	CIRCULAR	1855276	1857195	4674191	JADBEL010000007.1	93633	95530	GCA_014873855.1	Sporosarcina limicola	72.2594	96	0.0410766
T	CP014616.1	CIRCULAR	1865353	1865689	4674191	UXAV01000044.1	301114	301450	GCA_900609045.1	Filibacter tadaridae	87.9056	96	0.0072098
S	CP014616.1	CIRCULAR	1869883	1874174	4674191	JADBEL010000007.1	108616	112908	GCA_014873855.1	Sporosarcina limicola	77.6877	96	0.0918234
T	CP014616.1	CIRCULAR	1874175	1874401	4674191	UXAV01000044.1	173566	173792	GCA_900609045.1	Filibacter tadaridae	87.7193	96	0.00485646
S	CP014616.1	CIRCULAR	1874660	1878436	4674191	JBHSNO010000015.1	129833	133598	GCA_042655805.1	Sporosarcina soli	79.9104	96	0.0808054
S	CP014616.1	CIRCULAR	1878804	1881928	4674191	JADBEL010000007.1	117105	120225	GCA_014873855.1	Sporosarcina limicola	76.4313	96	0.0668565
S	CP014616.1	CIRCULAR	1883893	1884689	4674191	JAWLIR010000002.1	113316	114112	GCA_033485195.1	Sporosarcina beigongshangi	85.069	96	0.0170511
S	CP014616.1	CIRCULAR	1894531	1895621	4674191	JAWLIR010000002.1	102899	103977	GCA_033485195.1	Sporosarcina beigongshangi	73.242	96	0.0233409
S	CP014616.1	CIRCULAR	1895622	1895989	4674191	JADBEL010000007.1	133513	133880	GCA_014873855.1	Sporosarcina limicola	88.6486	96	0.00787302
S	CP014616.1	CIRCULAR	1898122	1900491	4674191	JADBEL010000003.1	43202	45572	GCA_014873855.1	Sporosarcina limicola	81.0686	96	0.050704
S	CP014616.1	CIRCULAR	1908979	1910212	4674191	JADBEL010000003.1	20116	21350	GCA_014873855.1	Sporosarcina limicola	88.1781	96	0.0264003
S	CP014616.1	CIRCULAR	1910474	1915250	4674191	JADBEL010000003.1	54938	59740	GCA_014873855.1	Sporosarcina limicola	79.441	96	0.1022
S	CP014616.1	CIRCULAR	1915375	1920760	4674191	JADBEL010000003.1	59815	65184	GCA_014873855.1	Sporosarcina limicola	79.9115	96	0.115228
S	CP014616.1	CIRCULAR	1920761	1923251	4674191	JAWLIR010000002.1	82083	84568	GCA_033485195.1	Sporosarcina beigongshangi	80.0159	96	0.0532926
S	CP014616.1	CIRCULAR	1939059	1939749	4674191	JADBEL010000002.1	220	910	GCA_014873855.1	Sporosarcina limicola	91.763	96	0.0147833
S	CP014616.1	CIRCULAR	1969959	1973141	4674191	JADBEL010000007.1	7318	10481	GCA_014873855.1	Sporosarcina limicola	87.9987	96	0.0680973
S	CP014616.1	CIRCULAR	1974324	1979031	4674191	JADBEL010000007.1	10541	15236	GCA_014873855.1	Sporosarcina limicola	86.1989	96	0.100723
S	CP014616.1	CIRCULAR	1984576	1988903	4674191	JADBEL010000007.1	22394	26734	GCA_014873855.1	Sporosarcina limicola	85.5433	96	0.0925936
S	CP014616.1	CIRCULAR	2003001	2003694	4674191	JAWLIR010000011.1	45221	45908	GCA_033485195.1	Sporosarcina beigongshangi	86.3112	96	0.0148475
S	CP014616.1	CIRCULAR	2016692	2020707	4674191	JAWLIR010000006.1	99940	103959	GCA_033485195.1	Sporosarcina beigongshangi	83.1224	96	0.0859186
S	CP014616.1	CIRCULAR	2140246	2145537	4674191	JAWLIR010000008.1	198106	203370	GCA_033485195.1	Sporosarcina beigongshangi	77.5636	96	0.113217
S	CP014616.1	CIRCULAR	2153937	2154169	4674191	JADBEL010000014.1	65462	65696	GCA_014873855.1	Sporosarcina limicola	81.3559	96	0.00498482
S	CP014616.1	CIRCULAR	2160356	2162701	4674191	JADBEL010000014.1	82855	85205	GCA_014873855.1	Sporosarcina limicola	82.3629	96	0.0501905
S	CP014616.1	CIRCULAR	2173197	2175390	4674191	JAWLIR010000016.1	75004	77195	GCA_033485195.1	Sporosarcina beigongshangi	79.6733	96	0.0469386
S	CP014616.1	CIRCULAR	2177339	2179470	4674191	JAWLIR010000045.1	26051	28184	GCA_033485195.1	Sporosarcina beigongshangi	85.8477	96	0.0456122
S	CP014616.1	CIRCULAR	2182730	2183977	4674191	JAWLIR010000016.1	15895	17145	GCA_033485195.1	Sporosarcina beigongshangi	80.2233	96	0.0266998
S	CP014616.1	CIRCULAR	2213744	2214009	4674191	JADBEL010000043.1	735	1000	GCA_014873855.1	Sporosarcina limicola	92.4812	96	0.00569082
S	CP014616.1	CIRCULAR	2247010	2248564	4674191	JBHSNO010000001.1	353914	355468	GCA_042655805.1	Sporosarcina soli	78.6264	96	0.0332678
S	CP014616.1	CIRCULAR	2301353	2304465	4674191	JADBEL010000009.1	1285	4413	GCA_014873855.1	Sporosarcina limicola	87.3966	96	0.0665998
S	CP014616.1	CIRCULAR	2344308	2344751	4674191	JBHSNO010000001.1	139737	140179	GCA_042655805.1	Sporosarcina soli	83.1461	96	0.00949897
S	CP014616.1	CIRCULAR	2348091	2350988	4674191	JADBEL010000003.1	209720	212606	GCA_014873855.1	Sporosarcina limicola	86.7561	96	0.062
S	CP014616.1	CIRCULAR	2350989	2351732	4674191	JAWLIR010000001.1	20776	21494	GCA_033485195.1	Sporosarcina beigongshangi	72.7031	96	0.0159172
S	CP014616.1	CIRCULAR	2365170	2365651	4674191	JAWLIR010000043.1	14925	15406	GCA_033485195.1	Sporosarcina beigongshangi	87.7593	96	0.0103119
S	CP014616.1	CIRCULAR	2367805	2368375	4674191	JADBEL010000035.1	25551	26121	GCA_014873855.1	Sporosarcina limicola	87.9371	96	0.012216
S	CP014616.1	CIRCULAR	2374016	2374343	4674191	JADBEL010000036.1	924	1253	GCA_014873855.1	Sporosarcina limicola	86.0606	96	0.00701726
S	CP014616.1	CIRCULAR	2375095	2375415	4674191	JADBEL010000036.1	412	736	GCA_014873855.1	Sporosarcina limicola	82.5301	96	0.0068675
S	CP014616.1	CIRCULAR	2388334	2390245	4674191	JADBEL010000007.1	136651	138570	GCA_014873855.1	Sporosarcina limicola	83.1344	96	0.0409055
S	CP014616.1	CIRCULAR	2419703	2420509	4674191	JAWLIR010000004.1	122184	122990	GCA_033485195.1	Sporosarcina beigongshangi	95.0495	96	0.017265
S	CP014616.1	CIRCULAR	2428480	2429558	4674191	JADBEL010000002.1	68867	69938	GCA_014873855.1	Sporosarcina limicola	91.8443	96	0.0230842
S	CP014616.1	CIRCULAR	2430315	2432810	4674191	JADBEL010000021.1	14192	16701	GCA_014873855.1	Sporosarcina limicola	78.9661	96	0.0533996
S	CP014616.1	CIRCULAR	2449929	2451855	4674191	JADBEL010000017.1	55605	57537	GCA_014873855.1	Sporosarcina limicola	96.2752	96	0.0412264
S	CP014616.1	CIRCULAR	2454906	2455050	4674191	JADBEL010000007.1	93471	93614	GCA_014873855.1	Sporosarcina limicola	91.0345	96	0.00310214
S	CP014616.1	CIRCULAR	2470225	2470642	4674191	JADBEL010000050.1	4245	4659	GCA_014873855.1	Sporosarcina limicola	92.823	96	0.00894272
S	CP014616.1	CIRCULAR	2477744	2479540	4674191	JADBEL010000007.1	89631	91421	GCA_014873855.1	Sporosarcina limicola	94.7134	96	0.0384452
S	CP014616.1	CIRCULAR	2479742	2480951	4674191	JADBEL010000007.1	91646	92855	GCA_014873855.1	Sporosarcina limicola	94.2975	96	0.0258868
S	CP014616.1	CIRCULAR	2501801	2502777	4674191	JADBEL010000006.1	129649	130625	GCA_014873855.1	Sporosarcina limicola	89.9796	96	0.020902
S	CP014616.1	CIRCULAR	2512250	2513500	4674191	JADBEL010000035.1	22471	23736	GCA_014873855.1	Sporosarcina limicola	92.0347	96	0.026764
S	CP014616.1	CIRCULAR	2515611	2517268	4674191	JAWLIR010000001.1	37015	38670	GCA_033485195.1	Sporosarcina beigongshangi	84.5367	96	0.0354714
S	CP014616.1	CIRCULAR	2522299	2523207	4674191	JAWLIR010000013.1	57067	57975	GCA_033485195.1	Sporosarcina beigongshangi	90.429	96	0.0194472
S	CP014616.1	CIRCULAR	2523974	2526875	4674191	JADBEL010000017.1	60483	63353	GCA_014873855.1	Sporosarcina limicola	83.7337	96	0.0620856
S	CP014616.1	CIRCULAR	2537495	2539217	4674191	JADBEL010000008.1	96461	98180	GCA_014873855.1	Sporosarcina limicola	82.8125	96	0.036862
S	CP014616.1	CIRCULAR	2542492	2545301	4674191	JAWLIR010000034.1	1432	4237	GCA_033485195.1	Sporosarcina beigongshangi	77.1874	96	0.0601174
S	CP014616.1	CIRCULAR	2557212	2558402	4674191	JAWLIR010000034.1	15772	16962	GCA_033485195.1	Sporosarcina beigongshangi	77.0764	96	0.0254803
S	CP014616.1	CIRCULAR	2588567	2589438	4674191	JADBEL010000023.1	13204	14074	GCA_014873855.1	Sporosarcina limicola	89.9198	96	0.0186556
S	CP014616.1	CIRCULAR	2613053	2613169	4674191	JADBEL010000008.1	67755	67871	GCA_014873855.1	Sporosarcina limicola	86.3248	96	0.00250311
S	CP014616.1	CIRCULAR	2633506	2633689	4674191	JADBEL010000003.1	127964	128148	GCA_014873855.1	Sporosarcina limicola	84.5745	96	0.00393651
S	CP014616.1	CIRCULAR	2646175	2650134	4674191	JAWLIR010000002.1	32755	36709	GCA_033485195.1	Sporosarcina beigongshangi	81.7702	96	0.0847205
S	CP014616.1	CIRCULAR	2650135	2652131	4674191	JADBEL010000003.1	110616	112614	GCA_014873855.1	Sporosarcina limicola	74.901	96	0.042724
S	CP014616.1	CIRCULAR	2684229	2684564	4674191	JADBEL010000001.1	357869	358193	GCA_014873855.1	Sporosarcina limicola	80.8023	96	0.00718841
S	CP014616.1	CIRCULAR	2712589	2714145	4674191	JADBEL010000003.1	106260	107778	GCA_014873855.1	Sporosarcina limicola	77.9974	96	0.0333106
S	CP014616.1	CIRCULAR	2717902	2718470	4674191	JBHSNO010000015.1	50359	50926	GCA_042655805.1	Sporosarcina soli	68.4932	96	0.0121732
S	CP014616.1	CIRCULAR	2718471	2719195	4674191	JAWLIR010000002.1	47213	47948	GCA_033485195.1	Sporosarcina beigongshangi	79.2173	96	0.0155107
S	CP014616.1	CIRCULAR	2730568	2732923	4674191	JBHSNO010000015.1	63271	65627	GCA_042655805.1	Sporosarcina soli	78.248	96	0.0504044
S	CP014616.1	CIRCULAR	2733098	2734376	4674191	JADBEL010000003.1	86431	87712	GCA_014873855.1	Sporosarcina limicola	78.1298	96	0.027363
S	CP014616.1	CIRCULAR	2738957	2742080	4674191	JAWLIR010000002.1	67111	70250	GCA_033485195.1	Sporosarcina beigongshangi	78.8657	96	0.0668351
S	CP014616.1	CIRCULAR	2746693	2747145	4674191	JADBEL010000003.1	14580	15025	GCA_014873855.1	Sporosarcina limicola	74.7826	96	0.00969152
S	CP014616.1	CIRCULAR	2747146	2747464	4674191	JBHSNO010000005.1	120182	120501	GCA_042655805.1	Sporosarcina soli	88.4375	96	0.00682471
S	CP014616.1	CIRCULAR	2756408	2762222	4674191	JADBEL010000003.1	1160	7015	GCA_014873855.1	Sporosarcina limicola	76.5972	96	0.124407
S	CP014616.1	CIRCULAR	2762223	2764500	4674191	JAWLIR010000010.1	81628	83905	GCA_033485195.1	Sporosarcina beigongshangi	79.5197	96	0.0487357
S	CP014616.1	CIRCULAR	2764739	2764912	4674191	JAWLIR010000023.1	57571	57741	GCA_033485195.1	Sporosarcina beigongshangi	90.3409	96	0.00372257
S	CP014616.1	CIRCULAR	2765018	2766082	4674191	JADBEL010000029.1	26198	27264	GCA_014873855.1	Sporosarcina limicola	86.1553	96	0.0227847
S	CP014616.1	CIRCULAR	2769737	2772853	4674191	JADBEL010000004.1	218986	222085	GCA_014873855.1	Sporosarcina limicola	79.3357	96	0.0666853
S	CP014616.1	CIRCULAR	2778464	2780155	4674191	JAWLIR010000010.1	97940	99642	GCA_033485195.1	Sporosarcina beigongshangi	75.6112	96	0.0361988
S	CP014616.1	CIRCULAR	2787814	2790008	4674191	JAWLIR010000010.1	107062	109268	GCA_033485195.1	Sporosarcina beigongshangi	85.1333	96	0.04696
S	CP014616.1	CIRCULAR	2790009	2794612	4674191	JADBEL010000004.1	198276	202892	GCA_014873855.1	Sporosarcina limicola	74.9089	96	0.0984983
S	CP014616.1	CIRCULAR	2794613	2794862	4674191	JAWLIR010000010.1	114161	114410	GCA_033485195.1	Sporosarcina beigongshangi	72.9084	96	0.00534852
S	CP014616.1	CIRCULAR	2794863	2803479	4674191	JADBEL010000004.1	189414	198024	GCA_014873855.1	Sporosarcina limicola	76.985	96	0.184353
S	CP014616.1	CIRCULAR	2803480	2803930	4674191	JAWLIR010000010.1	123246	123696	GCA_033485195.1	Sporosarcina beigongshangi	87.5	96	0.00964873
S	CP014616.1	CIRCULAR	2803931	2806575	4674191	JADBEL010000004.1	186213	188858	GCA_014873855.1	Sporosarcina limicola	78.6652	96	0.0565873
S	CP014616.1	CIRCULAR	2821416	2824152	4674191	JAWLIR010000010.1	140071	142816	GCA_033485195.1	Sporosarcina beigongshangi	75.1627	96	0.0585556
S	CP014616.1	CIRCULAR	2824382	2825886	4674191	JADBEL010000004.1	169310	170819	GCA_014873855.1	Sporosarcina limicola	75.6845	96	0.0321981
S	CP014616.1	CIRCULAR	2826407	2829734	4674191	JBHSNO010000005.1	194025	197354	GCA_042655805.1	Sporosarcina soli	76.6895	96	0.0711995
S	CP014616.1	CIRCULAR	2847331	2848428	4674191	JAWLIR010000011.1	4	1102	GCA_033485195.1	Sporosarcina beigongshangi	80.724	96	0.0234907
T	CP014616.1	CIRCULAR	2886574	2889117	4674191	UXAV01000042.1	316888	319428	GCA_900609045.1	Filibacter tadaridae	82.5098	96	0.0544265
S	CP014616.1	CIRCULAR	2910942	2913017	4674191	JBHSNO010000006.1	261084	263168	GCA_042655805.1	Sporosarcina soli	74.097	96	0.0444141
S	CP014616.1	CIRCULAR	2967611	2969074	4674191	JADBEL010000014.1	52636	54078	GCA_014873855.1	Sporosarcina limicola	80.6671	96	0.0313209
T	CP014616.1	CIRCULAR	2971139	2972084	4674191	UXAV01000042.1	308166	309112	GCA_900609045.1	Filibacter tadaridae	76.6492	96	0.0202388
S	CP014616.1	CIRCULAR	2977202	2978931	4674191	JBHSNO010000005.1	929027	930759	GCA_042655805.1	Sporosarcina soli	93.3103	96	0.0370118
S	CP014616.1	CIRCULAR	2979211	2983291	4674191	JBHSNO010000005.1	930782	934862	GCA_042655805.1	Sporosarcina soli	93.482	96	0.0873092
S	CP014616.1	CIRCULAR	2983433	2984765	4674191	JBHSNO010000005.1	935069	936402	GCA_042655805.1	Sporosarcina soli	89.0555	96	0.0285183
S	CP014616.1	CIRCULAR	2993825	2996389	4674191	JAWLIR010000045.1	20032	22600	GCA_033485195.1	Sporosarcina beigongshangi	86.8636	96	0.0548758
S	CP014616.1	CIRCULAR	2996622	2999468	4674191	JBHSNO010000015.1	354094	356960	GCA_042655805.1	Sporosarcina soli	80.2503	96	0.0609089
S	CP014616.1	CIRCULAR	3003941	3006565	4674191	JAWLIR010000011.1	42396	45020	GCA_033485195.1	Sporosarcina beigongshangi	83.9727	96	0.0561595
S	CP014616.1	CIRCULAR	3010141	3012654	4674191	JADBEL010000008.1	13069	15558	GCA_014873855.1	Sporosarcina limicola	86.6667	96	0.0537847
S	CP014616.1	CIRCULAR	3019533	3020613	4674191	JADBEL010000030.1	9465	10545	GCA_014873855.1	Sporosarcina limicola	88.9917	96	0.023127
S	CP014616.1	CIRCULAR	3025658	3027365	4674191	JADBEL010000030.1	12943	14650	GCA_014873855.1	Sporosarcina limicola	85.5972	96	0.0365411
S	CP014616.1	CIRCULAR	3033521	3034243	4674191	JADBEL010000009.1	60309	61033	GCA_014873855.1	Sporosarcina limicola	75.9891	96	0.0154679
S	CP014616.1	CIRCULAR	3072060	3075139	4674191	JBHSNO010000015.1	251340	254405	GCA_042655805.1	Sporosarcina soli	86.1075	96	0.0658938
S	CP014616.1	CIRCULAR	3086964	3088325	4674191	JADBEL010000014.1	18846	20206	GCA_014873855.1	Sporosarcina limicola	95.301	96	0.0291387
S	CP014616.1	CIRCULAR	3088414	3091708	4674191	JAWLIR010000011.1	54028	57321	GCA_033485195.1	Sporosarcina beigongshangi	92.4288	96	0.0704935
T	CP014616.1	CIRCULAR	3091894	3093567	4674191	UXAV01000042.1	120	1813	GCA_900609045.1	Filibacter tadaridae	89.5575	96	0.0358137
S	CP014616.1	CIRCULAR	3102553	3103248	4674191	JBHSNO010000015.1	340180	340875	GCA_042655805.1	Sporosarcina soli	88.2184	96	0.0148903
S	CP014616.1	CIRCULAR	3103399	3104002	4674191	JAWLIR010000032.1	1597	2200	GCA_033485195.1	Sporosarcina beigongshangi	90.894	96	0.012922
S	CP014616.1	CIRCULAR	3108159	3108665	4674191	JADBEL010000048.1	9217	9722	GCA_014873855.1	Sporosarcina limicola	89.5464	96	0.0108468
S	CP014616.1	CIRCULAR	3119877	3122312	4674191	JADBEL010000055.1	4355	6791	GCA_014873855.1	Sporosarcina limicola	81.8814	96	0.052116
S	CP014616.1	CIRCULAR	3138052	3140258	4674191	JADBEL010000008.1	27926	30137	GCA_014873855.1	Sporosarcina limicola	91.8542	96	0.0472167
S	CP014616.1	CIRCULAR	3159852	3160146	4674191	JADBEL010000002.1	21269	21563	GCA_014873855.1	Sporosarcina limicola	88.5135	96	0.00631125
S	CP014616.1	CIRCULAR	3177827	3179031	4674191	JADBEL010000002.1	39439	40641	GCA_014873855.1	Sporosarcina limicola	81.4416	96	0.0257799
S	CP014616.1	CIRCULAR	3179032	3180739	4674191	JAWLIR010000004.1	390433	392139	GCA_033485195.1	Sporosarcina beigongshangi	85.2632	96	0.0365411
S	CP014616.1	CIRCULAR	3180740	3181938	4674191	JBHSNO010000005.1	270633	271816	GCA_042655805.1	Sporosarcina soli	80.2161	96	0.0256515
T	CP014616.1	CIRCULAR	3181939	3184009	4674191	UXAV01000042.1	376239	378307	GCA_900609045.1	Filibacter tadaridae	74.8205	96	0.0443071
T	CP014616.1	CIRCULAR	3184476	3185651	4674191	UXAV01000042.1	378786	379961	GCA_900609045.1	Filibacter tadaridae	79.2373	96	0.0251594
S	CP014616.1	CIRCULAR	3193288	3197747	4674191	JADBEL010000002.1	54577	59027	GCA_014873855.1	Sporosarcina limicola	77.0579	96	0.0954176
S	CP014616.1	CIRCULAR	3200588	3204768	4674191	JADBEL010000002.1	62152	66331	GCA_014873855.1	Sporosarcina limicola	75.6277	96	0.0894486
S	CP014616.1	CIRCULAR	3204965	3207334	4674191	JADBEL010000002.1	66339	68708	GCA_014873855.1	Sporosarcina limicola	84.0252	96	0.050704
S	CP014616.1	CIRCULAR	3207567	3209975	4674191	JADBEL010000002.1	70063	72475	GCA_014873855.1	Sporosarcina limicola	75	96	0.0515383
S	CP014616.1	CIRCULAR	3210180	3212702	4674191	JADBEL010000002.1	72511	75027	GCA_014873855.1	Sporosarcina limicola	82.7068	96	0.0539773
S	CP014616.1	CIRCULAR	3213195	3215673	4674191	JADBEL010000002.1	75662	78133	GCA_014873855.1	Sporosarcina limicola	80.9237	96	0.0530359
S	CP014616.1	CIRCULAR	3226729	3228096	4674191	JAWLIR010000004.1	343610	344976	GCA_033485195.1	Sporosarcina beigongshangi	82.7762	96	0.0292671
S	CP014616.1	CIRCULAR	3228323	3230138	4674191	JAWLIR010000004.1	341734	343546	GCA_033485195.1	Sporosarcina beigongshangi	85.3054	96	0.0388516
T	CP014616.1	CIRCULAR	3264723	3266846	4674191	UXAV01000042.1	456781	458898	GCA_900609045.1	Filibacter tadaridae	78.7921	96	0.045441
