# ANI ranges report for assembly: GCA_000724775.3
# Submitted organism: Lysinibacillus fusiformis (taxid = 28031, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Lysinibacillus)
# Submitted Organism Has Type Assembly: Yes
# Best match: Lysinibacillus fusiformis (taxid = 28031, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Lysinibacillus)
# Status: CONFIRMED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	CP010820.1	CIRCULAR	1747677	1747786	4843789	PYWM01000054.1	1814	1923	GCA_003049665.1	Lysinibacillus mangiferihumi	96.3636	96	0.00227095
S	CP010820.1	CIRCULAR	1747788	1747935	4843789	SZPU01000083.1	4990	5124	GCA_005217845.1	Lysinibacillus mangiferihumi	88.5135	96	0.00305546
S	CP010820.1	CIRCULAR	1747955	1748162	4843789	PYWM01000036.1	34329	34536	GCA_003049665.1	Lysinibacillus mangiferihumi	92.3077	96	0.00429416
-	CP010820.1	CIRCULAR	1749388	1751767	4843789	PXXY01000019.1	154914	157302	GCA_003367495.1	Lysinibacillus fusiformis	96.3583	96	0.0491351
S	CP010820.1	CIRCULAR	1754525	1755274	4843789	PYWM01000037.1	24940	25689	GCA_003049665.1	Lysinibacillus mangiferihumi	90.0133	96	0.0154837
S	CP010820.1	CIRCULAR	1755551	1755719	4843789	SZPU01000089.1	9258	9426	GCA_005217845.1	Lysinibacillus mangiferihumi	89.4737	96	0.003489
-	CP010820.1	CIRCULAR	1755799	1756123	4843789	PXXY01000019.1	163495	163829	GCA_003367495.1	Lysinibacillus fusiformis	88.3582	96	0.00670962
-	CP010820.1	CIRCULAR	1756132	1757207	4843789	PXXY01000019.1	159960	161036	GCA_003367495.1	Lysinibacillus fusiformis	96.1147	96	0.022214
S	CP010820.1	CIRCULAR	1758218	1758337	4843789	WMEF01000003.1	169205	169329	GCA_009724685.1	Lysinibacillus cavernae	90.4	96	0.0024774
S	CP010820.1	CIRCULAR	1758413	1758532	4843789	PYWM01000037.1	9249	9369	GCA_003049665.1	Lysinibacillus mangiferihumi	90.0826	96	0.0024774
S	CP010820.1	CIRCULAR	1758533	1758732	4843789	JPVR01000045.1	5334	5533	GCA_000772935.1	Lysinibacillus boronitolerans	96.5	96	0.004129
S	CP010820.1	CIRCULAR	1758812	1758927	4843789	SZPU01000076.1	11889	12003	GCA_005217845.1	Lysinibacillus mangiferihumi	96.5517	96	0.00239482
S	CP010820.1	CIRCULAR	1758928	1759069	4843789	JANTOO010000014.1	387412	387552	GCA_024753545.1	Lysinibacillus pinottii	89.5105	96	0.00293159
S	CP010820.1	CIRCULAR	1759140	1759312	4843789	PYWM01000037.1	4639	4811	GCA_003049665.1	Lysinibacillus mangiferihumi	96.5318	96	0.00357158
S	CP010820.1	CIRCULAR	1759313	1759528	4843789	WMEF01000003.1	172726	172941	GCA_009724685.1	Lysinibacillus cavernae	81.0185	96	0.00445932
S	CP010820.1	CIRCULAR	1759529	1759814	4843789	JANTOO010000014.1	387120	387405	GCA_024753545.1	Lysinibacillus pinottii	90.2098	96	0.00590447
S	CP010820.1	CIRCULAR	1759815	1761848	4843789	CP006837.1	2894858	2896898	GCA_000600105.1	Lysinibacillus varians	98.3358	96	0.0419919
S	CP010820.1	CIRCULAR	1761849	1762922	4843789	WMEF01000003.1	169330	170417	GCA_009724685.1	Lysinibacillus cavernae	95.3168	96	0.0221727
S	CP010820.1	CIRCULAR	1763061	1763323	4843789	PYWM01000037.1	12474	12742	GCA_003049665.1	Lysinibacillus mangiferihumi	86.2454	96	0.00542963
S	CP010820.1	CIRCULAR	1763709	1763898	4843789	PYWM01000037.1	22489	22671	GCA_003049665.1	Lysinibacillus mangiferihumi	94.2105	96	0.00392255
-	CP010820.1	CIRCULAR	1763899	1764508	4843789	PXXY01000019.1	162552	163168	GCA_003367495.1	Lysinibacillus fusiformis	90.8065	96	0.0125934
S	CP010820.1	CIRCULAR	1764949	1765126	4843789	PYUE01000002.1	70431	70616	GCA_003049565.1	Lysinibacillus tabacifolii	70.8995	96	0.00367481
S	CP010820.1	CIRCULAR	1765127	1766438	4843789	CP067341.1	3721437	3722783	GCA_016638705.1	Lysinibacillus agricola	92.2165	96	0.0270862
S	CP010820.1	CIRCULAR	1766528	1766749	4843789	PYWM01000036.1	33860	34091	GCA_003049665.1	Lysinibacillus mangiferihumi	86.6379	96	0.00458319
S	CP010820.1	CIRCULAR	1766845	1767360	4843789	PYWM01000052.1	11545	12058	GCA_003049665.1	Lysinibacillus mangiferihumi	96.3946	96	0.0106528
S	CP010820.1	CIRCULAR	1767361	1768311	4843789	PYWM01000037.1	10742	11689	GCA_003049665.1	Lysinibacillus mangiferihumi	96.3946	96	0.0196334
S	CP010820.1	CIRCULAR	1768479	1768655	4843789	CP067341.1	3729455	3729632	GCA_016638705.1	Lysinibacillus agricola	92.6966	96	0.00365416
S	CP010820.1	CIRCULAR	1768679	1769276	4843789	PYWI01000011.1	122056	122618	GCA_003049575.1	Lysinibacillus parviboronicapiens	90.3333	96	0.0123457
S	CP010820.1	CIRCULAR	1770168	1771177	4843789	JANTOO010000014.1	380528	381525	GCA_024753545.1	Lysinibacillus pinottii	97.6238	96	0.0208514
S	CP010820.1	CIRCULAR	1772088	1772589	4843789	CP113527.1	2827967	2828468	GCA_028877475.1	Lysinibacillus irui	93.6255	96	0.0103638
S	CP010820.1	CIRCULAR	1772590	1772756	4843789	PYWM01000037.1	14751	14902	GCA_003049665.1	Lysinibacillus mangiferihumi	82.8402	96	0.00344771
S	CP010820.1	CIRCULAR	1772875	1773040	4843789	WMEF01000003.1	555238	555400	GCA_009724685.1	Lysinibacillus cavernae	96.3855	96	0.00342707
-	CP010820.1	CIRCULAR	1773041	1774512	4843789	PXXY01000019.1	165854	167325	GCA_003367495.1	Lysinibacillus fusiformis	99.1168	96	0.0303894
S	CP010820.1	CIRCULAR	1774513	1774908	4843789	LFXJ01000005.1	257775	258170	GCA_001183605.1	Lysinibacillus xylanilyticus	91.6667	96	0.00817542
-	CP010820.1	CIRCULAR	1774909	1843296	4843789	PXXY01000019.1	168114	236585	GCA_003367495.1	Lysinibacillus fusiformis	97.658	96	1.41187
-	CP010820.1	CIRCULAR	1843297	1916426	4843789	PXXY01000015.1	114804	187977	GCA_003367495.1	Lysinibacillus fusiformis	97.658	96	1.50977
S	CP010820.1	CIRCULAR	1916427	1918453	4843789	WMEF01000003.1	26655	28684	GCA_009724685.1	Lysinibacillus cavernae	79.4233	96	0.0418474
-	CP010820.1	CIRCULAR	1918454	1933863	4843789	PXXY01000015.1	99377	114787	GCA_003367495.1	Lysinibacillus fusiformis	97.4309	96	0.318139
-	CP010820.1	CIRCULAR	1934133	1970965	4843789	PXXY01000015.1	62203	99059	GCA_003367495.1	Lysinibacillus fusiformis	97.4859	96	0.760417
-	CP010820.1	CIRCULAR	1970993	2030003	4843789	PXXY01000015.1	387	59442	GCA_003367495.1	Lysinibacillus fusiformis	96.831	96	1.21828
S	CP010820.1	CIRCULAR	2030004	2030819	4843789	PXXX01000009.1	103293	104079	GCA_003367505.1	Lysinibacillus capsici	75.6395	96	0.0168463
-	CP010820.1	CIRCULAR	2030820	2036432	4843789	PXXY01000044.1	25990	31633	GCA_003367495.1	Lysinibacillus fusiformis	97.4672	96	0.11588
-	CP010820.1	CIRCULAR	2036439	2056818	4843789	PXXY01000060.1	26	20377	GCA_003367495.1	Lysinibacillus fusiformis	97.0591	96	0.420745
-	CP010820.1	CIRCULAR	2056828	2057495	4843789	PXXY01000006.1	33235	33903	GCA_003367495.1	Lysinibacillus fusiformis	84.2262	96	0.0137909
S	CP010820.1	CIRCULAR	2058353	2058526	4843789	JPVR01000081.1	87569	87751	GCA_000772935.1	Lysinibacillus boronitolerans	82.1622	96	0.00359223
-	CP010820.1	CIRCULAR	2060108	2060551	4843789	PXXY01000011.1	4645	5088	GCA_003367495.1	Lysinibacillus fusiformis	94.3694	96	0.00916638
S	CP010820.1	CIRCULAR	2060552	2060901	4843789	PYWI01000002.1	292967	293316	GCA_003049575.1	Lysinibacillus parviboronicapiens	87.1795	96	0.00722575
-	CP010820.1	CIRCULAR	2060902	2061462	4843789	PXXY01000011.1	3731	4279	GCA_003367495.1	Lysinibacillus fusiformis	88.0783	96	0.0115818
S	CP010820.1	CIRCULAR	2062591	2063055	4843789	PYWM01000024.1	10301	10764	GCA_003049665.1	Lysinibacillus mangiferihumi	92.0601	96	0.00959992
-	CP010820.1	CIRCULAR	2064155	2069606	4843789	PXXY01000028.1	28632	34093	GCA_003367495.1	Lysinibacillus fusiformis	95.1362	96	0.112557
S	CP010820.1	CIRCULAR	2069607	2070165	4843789	JANTOO010000014.1	62871	63428	GCA_024753545.1	Lysinibacillus pinottii	87.5	96	0.0115406
-	CP010820.1	CIRCULAR	2070212	2072904	4843789	PXXY01000028.1	24663	27358	GCA_003367495.1	Lysinibacillus fusiformis	96.4484	96	0.055597
-	CP010820.1	CIRCULAR	2072910	2089048	4843789	PXXY01000028.1	8042	24195	GCA_003367495.1	Lysinibacillus fusiformis	96.8512	96	0.33319
S	CP010820.1	CIRCULAR	2089049	2089324	4843789	JANTOO010000014.1	42533	42878	GCA_024753545.1	Lysinibacillus pinottii	72.0461	96	0.00569802
-	CP010820.1	CIRCULAR	2089325	2097366	4843789	PXXY01000028.1	1	8041	GCA_003367495.1	Lysinibacillus fusiformis	96.8203	96	0.166027
-	CP010820.1	CIRCULAR	2097367	2097720	4843789	PYWL01000016.1	62744	63098	GCA_003049525.1	Lysinibacillus fusiformis	98.3099	96	0.00730833
-	CP010820.1	CIRCULAR	2097721	2099063	4843789	PXXY01000075.1	1	1346	GCA_003367495.1	Lysinibacillus fusiformis	96.0741	96	0.0277262
S	CP010820.1	CIRCULAR	2099085	2099539	4843789	JANTOO010000014.1	32995	33424	GCA_024753545.1	Lysinibacillus pinottii	82.7511	96	0.00939347
-	CP010820.1	CIRCULAR	2099540	2101490	4843789	PXXY01000063.1	10	1959	GCA_003367495.1	Lysinibacillus fusiformis	97.8484	96	0.0402784
-	CP010820.1	CIRCULAR	2101494	2101870	4843789	PYWL01000016.1	66788	67145	GCA_003049525.1	Lysinibacillus fusiformis	88.3905	96	0.00778316
-	CP010820.1	CIRCULAR	2101871	2103559	4843789	PXXY01000001.1	19	1687	GCA_003367495.1	Lysinibacillus fusiformis	96.7244	96	0.0348694
-	CP010820.1	CIRCULAR	2103560	2115784	4843789	PXXY01000001.1	5029	17278	GCA_003367495.1	Lysinibacillus fusiformis	96.7244	96	0.252385
-	CP010820.1	CIRCULAR	2115826	2116433	4843789	PXXY01000025.1	46155	46756	GCA_003367495.1	Lysinibacillus fusiformis	85.0575	96	0.0125522
-	CP010820.1	CIRCULAR	2116528	2116631	4843789	PXXY01000001.1	17374	17477	GCA_003367495.1	Lysinibacillus fusiformis	98.0769	96	0.00214708
S	CP010820.1	CIRCULAR	2116632	2116798	4843789	JANTOO010000010.1	14167	14331	GCA_024753545.1	Lysinibacillus pinottii	85.0299	96	0.00344771
S	CP010820.1	CIRCULAR	2116802	2117818	4843789	JANTOO010000010.1	14394	15410	GCA_024753545.1	Lysinibacillus pinottii	93.4185	96	0.020996
-	CP010820.1	CIRCULAR	2117819	2127461	4843789	PXXY01000001.1	17492	27102	GCA_003367495.1	Lysinibacillus fusiformis	95.4005	96	0.19908
-	CP010820.1	CIRCULAR	2128089	2134182	4843789	PXXY01000001.1	27159	33274	GCA_003367495.1	Lysinibacillus fusiformis	94.5583	96	0.125811
-	CP010820.1	CIRCULAR	2134183	2135107	4843789	PXXY01000048.1	1178	2095	GCA_003367495.1	Lysinibacillus fusiformis	94.5583	96	0.0190966
S	CP010820.1	CIRCULAR	2135108	2135439	4843789	PXXX01000032.1	8823	9155	GCA_003367505.1	Lysinibacillus capsici	83.4835	96	0.00685414
S	CP010820.1	CIRCULAR	2135440	2135738	4843789	PYWI01000078.1	86	384	GCA_003049575.1	Lysinibacillus parviboronicapiens	92.6667	96	0.00617285
-	CP010820.1	CIRCULAR	2135739	2135870	4843789	PYWL01000003.1	216486	216617	GCA_003049525.1	Lysinibacillus fusiformis	96.9697	96	0.00272514
-	CP010820.1	CIRCULAR	2135871	2137828	4843789	PXXY01000001.1	33275	35241	GCA_003367495.1	Lysinibacillus fusiformis	95.9329	96	0.0404229
-	CP010820.1	CIRCULAR	2138257	2140899	4843789	PXXY01000001.1	35242	37891	GCA_003367495.1	Lysinibacillus fusiformis	95.256	96	0.0545647
S	CP010820.1	CIRCULAR	2141302	2142630	4843789	JANTOO010000010.1	34857	36182	GCA_024753545.1	Lysinibacillus pinottii	90.5192	96	0.0274372
S	CP010820.1	CIRCULAR	2143295	2145606	4843789	JANTOO010000010.1	37766	40109	GCA_024753545.1	Lysinibacillus pinottii	88.6286	96	0.0477312
-	CP010820.1	CIRCULAR	2145792	2147645	4843789	PXXY01000001.1	38530	40384	GCA_003367495.1	Lysinibacillus fusiformis	98.4906	96	0.0382758
-	CP010820.1	CIRCULAR	2147914	2148066	4843789	PXXY01000001.1	40385	40538	GCA_003367495.1	Lysinibacillus fusiformis	96.1039	96	0.00315868
S	CP010820.1	CIRCULAR	2149828	2150048	4843789	WMEF01000022.1	14098	14319	GCA_009724685.1	Lysinibacillus cavernae	84.6491	96	0.00456254
-	CP010820.1	CIRCULAR	2151245	2151379	4843789	PXXY01000001.1	42319	42453	GCA_003367495.1	Lysinibacillus fusiformis	87.4074	96	0.00278707
-	CP010820.1	CIRCULAR	2152212	2157835	4843789	PXXY01000001.1	56717	62344	GCA_003367495.1	Lysinibacillus fusiformis	96.3246	96	0.116107
S	CP010820.1	CIRCULAR	2157836	2158126	4843789	LGCI01000009.1	42317	42609	GCA_001281525.1	Lysinibacillus macroides	78.4983	96	0.00600769
-	CP010820.1	CIRCULAR	2158234	2158678	4843789	PXXY01000001.1	48933	49377	GCA_003367495.1	Lysinibacillus fusiformis	91.6854	96	0.00918702
S	CP010820.1	CIRCULAR	2158679	2158824	4843789	JANTOO010000010.1	49808	49953	GCA_024753545.1	Lysinibacillus pinottii	92.4658	96	0.00301417
S	CP010820.1	CIRCULAR	2158835	2159230	4843789	LFXJ01000005.1	969214	969615	GCA_001183605.1	Lysinibacillus xylanilyticus	88.8337	96	0.00817542
-	CP010820.1	CIRCULAR	2159533	2159684	4843789	PXXY01000001.1	62887	63044	GCA_003367495.1	Lysinibacillus fusiformis	87.9747	96	0.00313804
S	CP010820.1	CIRCULAR	2159685	2159934	4843789	LFXJ01000005.1	956441	956687	GCA_001183605.1	Lysinibacillus xylanilyticus	92	96	0.00516125
-	CP010820.1	CIRCULAR	2159967	2160173	4843789	PXXY01000001.1	63355	63557	GCA_003367495.1	Lysinibacillus fusiformis	94.2029	96	0.00427351
S	CP010820.1	CIRCULAR	2160174	2160803	4843789	JANTOO010000014.1	76422	77050	GCA_024753545.1	Lysinibacillus pinottii	86.3708	96	0.0130063
S	CP010820.1	CIRCULAR	2161294	2161405	4843789	JANTOO010000002.1	181816	181928	GCA_024753545.1	Lysinibacillus pinottii	98.2301	96	0.00231224
-	CP010820.1	CIRCULAR	2161592	2162282	4843789	PXXY01000006.1	36357	37055	GCA_003367495.1	Lysinibacillus fusiformis	95.5714	96	0.0142657
-	CP010820.1	CIRCULAR	2162338	2162722	4843789	PXXY01000001.1	51666	52050	GCA_003367495.1	Lysinibacillus fusiformis	94.5455	96	0.00794832
S	CP010820.1	CIRCULAR	2162776	2163556	4843789	PYWM01000002.1	130322	131101	GCA_003049665.1	Lysinibacillus mangiferihumi	90.051	96	0.0161237
S	CP010820.1	CIRCULAR	2164212	2164359	4843789	WMEF01000003.1	307358	307502	GCA_009724685.1	Lysinibacillus cavernae	92.6174	96	0.00305546
-	CP010820.1	CIRCULAR	2167646	2177532	4843789	PXXY01000001.1	63817	73783	GCA_003367495.1	Lysinibacillus fusiformis	94.4811	96	0.204117
-	CP010820.1	CIRCULAR	2177613	2177876	4843789	PXXY01000001.1	73784	74051	GCA_003367495.1	Lysinibacillus fusiformis	96.3285	96	0.00545028
-	CP010820.1	CIRCULAR	2177877	2195382	4843789	PXXY01000006.1	14	17550	GCA_003367495.1	Lysinibacillus fusiformis	96.3285	96	0.361411
-	CP010820.1	CIRCULAR	2198896	2199270	4843789	PXXY01000006.1	20586	20961	GCA_003367495.1	Lysinibacillus fusiformis	91.2234	96	0.00774187
-	CP010820.1	CIRCULAR	2199302	2200185	4843789	PXXY01000006.1	18560	19443	GCA_003367495.1	Lysinibacillus fusiformis	92.5424	96	0.0182502
-	CP010820.1	CIRCULAR	2200991	2204125	4843789	PXXY01000006.1	24207	27374	GCA_003367495.1	Lysinibacillus fusiformis	94.77	96	0.0647221
-	CP010820.1	CIRCULAR	2204254	2208285	4843789	PXXY01000006.1	27781	31774	GCA_003367495.1	Lysinibacillus fusiformis	96.6774	96	0.0832406
-	CP010820.1	CIRCULAR	2208535	2208904	4843789	PXXY01000004.1	122016	122387	GCA_003367495.1	Lysinibacillus fusiformis	92.5134	96	0.00763865
S	CP010820.1	CIRCULAR	2208905	2209038	4843789	JANTOO010000010.1	80949	81082	GCA_024753545.1	Lysinibacillus pinottii	96.8354	96	0.00276643
S	CP010820.1	CIRCULAR	2209039	2209220	4843789	JANTOO010000014.1	609200	609381	GCA_024753545.1	Lysinibacillus pinottii	96.8354	96	0.00375739
-	CP010820.1	CIRCULAR	2209221	2209520	4843789	PXXY01000004.1	122704	123000	GCA_003367495.1	Lysinibacillus fusiformis	96	96	0.0061935
S	CP010820.1	CIRCULAR	2209521	2209844	4843789	JANTOO010000018.1	223543	223866	GCA_024753545.1	Lysinibacillus pinottii	97.4359	96	0.00668898
S	CP010820.1	CIRCULAR	2209845	2209949	4843789	JANTOO010000009.1	198898	199002	GCA_024753545.1	Lysinibacillus pinottii	97.4359	96	0.00216772
-	CP010820.1	CIRCULAR	2209950	2210290	4843789	PXXY01000004.1	123430	123749	GCA_003367495.1	Lysinibacillus fusiformis	82.7988	96	0.00703994
-	CP010820.1	CIRCULAR	2210301	2210669	4843789	PXXY01000006.1	32180	32533	GCA_003367495.1	Lysinibacillus fusiformis	85.7527	96	0.007618
S	CP010820.1	CIRCULAR	2210670	2211724	4843789	WMEF01000005.1	1295	2349	GCA_009724685.1	Lysinibacillus cavernae	98.4834	96	0.0217805
-	CP010820.1	CIRCULAR	2211725	2212190	4843789	PXXY01000006.1	32540	33004	GCA_003367495.1	Lysinibacillus fusiformis	87.5803	96	0.00962057
-	CP010820.1	CIRCULAR	2212213	2212587	4843789	PXXY01000006.1	23835	24206	GCA_003367495.1	Lysinibacillus fusiformis	88.0319	96	0.00774187
S	CP010820.1	CIRCULAR	2216328	2219366	4843789	WMEF01000022.1	7377	10408	GCA_009724685.1	Lysinibacillus cavernae	95.0987	96	0.0627401
-	CP010820.1	CIRCULAR	2219367	2219535	4843789	PXXY01000006.1	27523	27690	GCA_003367495.1	Lysinibacillus fusiformis	91.1243	96	0.003489
S	CP010820.1	CIRCULAR	2219536	2221626	4843789	WMEF01000022.1	10578	12646	GCA_009724685.1	Lysinibacillus cavernae	87.7715	96	0.0431687
S	CP010820.1	CIRCULAR	2221627	2221821	4843789	BBDJ01000003.1	147308	147502	GCA_001312325.1	Lysinibacillus pakistanensis	61.244	96	0.00402577
S	CP010820.1	CIRCULAR	2221822	2222440	4843789	PYWM01000024.1	60723	61356	GCA_003049665.1	Lysinibacillus mangiferihumi	85.6467	96	0.0127793
S	CP010820.1	CIRCULAR	2223512	2224165	4843789	JPVR01000055.1	28222	28874	GCA_000772935.1	Lysinibacillus boronitolerans	89.6024	96	0.0135018
S	CP010820.1	CIRCULAR	2224229	2225265	4843789	JANTOO010000010.1	49954	50990	GCA_024753545.1	Lysinibacillus pinottii	98.3622	96	0.0214089
S	CP010820.1	CIRCULAR	2228038	2228194	4843789	JPVR01000055.1	32247	32403	GCA_000772935.1	Lysinibacillus boronitolerans	86.0759	96	0.00324126
S	CP010820.1	CIRCULAR	2231383	2231840	4843789	LFXJ01000005.1	975121	975582	GCA_001183605.1	Lysinibacillus xylanilyticus	82.7292	96	0.00945541
S	CP010820.1	CIRCULAR	2233197	2235302	4843789	PYWM01000020.1	20365	22506	GCA_003049665.1	Lysinibacillus mangiferihumi	79.8233	96	0.0434784
S	CP010820.1	CIRCULAR	2236174	2242172	4843789	PYWM01000020.1	13150	19164	GCA_003049665.1	Lysinibacillus mangiferihumi	80.4287	96	0.123849
S	CP010820.1	CIRCULAR	2254126	2254645	4843789	WMEF01000002.1	663044	663550	GCA_009724685.1	Lysinibacillus cavernae	86.1538	96	0.0107354
-	CP010820.1	CIRCULAR	2254981	2258151	4843789	PXXY01000006.1	38154	41333	GCA_003367495.1	Lysinibacillus fusiformis	96.9921	96	0.0654653
-	CP010820.1	CIRCULAR	2258152	2261082	4843789	PXXY01000006.1	41418	44346	GCA_003367495.1	Lysinibacillus fusiformis	96.9921	96	0.0605105
-	CP010820.1	CIRCULAR	2261083	2276499	4843789	PXXY01000006.1	45908	61337	GCA_003367495.1	Lysinibacillus fusiformis	96.9921	96	0.318284
-	CP010820.1	CIRCULAR	2276525	2276719	4843789	PXXY01000006.1	61516	61712	GCA_003367495.1	Lysinibacillus fusiformis	88.8325	96	0.00402577
-	CP010820.1	CIRCULAR	2277247	2286285	4843789	PXXY01000006.1	62219	71259	GCA_003367495.1	Lysinibacillus fusiformis	96.9147	96	0.18661
-	CP010820.1	CIRCULAR	2287662	2319961	4843789	PXXY01000006.1	71503	103799	GCA_003367495.1	Lysinibacillus fusiformis	96.5676	96	0.666833
S	CP010820.1	CIRCULAR	2319962	2321729	4843789	CP067341.1	5234316	5236083	GCA_016638705.1	Lysinibacillus agricola	81.1161	96	0.0365004
S	CP010820.1	CIRCULAR	2323792	2324010	4843789	WMEF01000002.1	30892	31109	GCA_009724685.1	Lysinibacillus cavernae	89.4977	96	0.00452125
-	CP010820.1	CIRCULAR	2324011	2327148	4843789	PXXY01000006.1	103800	106950	GCA_003367495.1	Lysinibacillus fusiformis	96.766	96	0.064784
-	CP010820.1	CIRCULAR	2328634	2334248	4843789	PXXY01000006.1	106996	112609	GCA_003367495.1	Lysinibacillus fusiformis	94.86	96	0.115922
S	CP010820.1	CIRCULAR	2334249	2335406	4843789	WMEF01000004.1	145747	146923	GCA_009724685.1	Lysinibacillus cavernae	90.3226	96	0.0239069
S	CP010820.1	CIRCULAR	2335407	2335531	4843789	PYWI01000056.1	8053	8166	GCA_003049575.1	Lysinibacillus parviboronicapiens	77.9528	96	0.00258062
-	CP010820.1	CIRCULAR	2335678	2339551	4843789	PXXY01000006.1	112706	116551	GCA_003367495.1	Lysinibacillus fusiformis	93.4771	96	0.0799787
-	CP010820.1	CIRCULAR	2339577	2342723	4843789	PXXY01000006.1	116975	120158	GCA_003367495.1	Lysinibacillus fusiformis	93.5696	96	0.0649698
-	CP010820.1	CIRCULAR	2344171	2375368	4843789	PXXY01000006.1	124487	155721	GCA_003367495.1	Lysinibacillus fusiformis	96.598	96	0.644083
S	CP010820.1	CIRCULAR	2376135	2377319	4843789	JBEGDG010000004.1	112247	113433	GCA_040183165.1	Lysinibacillus zambalensis	90.4802	96	0.0244643
-	CP010820.1	CIRCULAR	2377859	2378448	4843789	PXXY01000006.1	155950	156538	GCA_003367495.1	Lysinibacillus fusiformis	92.2166	96	0.0121805
-	CP010820.1	CIRCULAR	2378615	2381431	4843789	PXXY01000006.1	156783	159655	GCA_003367495.1	Lysinibacillus fusiformis	94.8665	96	0.058157
-	CP010820.1	CIRCULAR	2381500	2383695	4843789	PXXY01000006.1	160053	162260	GCA_003367495.1	Lysinibacillus fusiformis	95.0099	96	0.0453364
-	CP010820.1	CIRCULAR	2383696	2391207	4843789	PXXY01000006.1	162421	169904	GCA_003367495.1	Lysinibacillus fusiformis	95.0099	96	0.155085
-	CP010820.1	CIRCULAR	2391208	2396713	4843789	PXXY01000006.1	170121	175611	GCA_003367495.1	Lysinibacillus fusiformis	95.0099	96	0.113671
-	CP010820.1	CIRCULAR	2396714	2397089	4843789	PXXY01000006.1	176441	176816	GCA_003367495.1	Lysinibacillus fusiformis	95.0099	96	0.00776252
-	CP010820.1	CIRCULAR	2397128	2405411	4843789	PXXY01000006.1	176941	185194	GCA_003367495.1	Lysinibacillus fusiformis	94.1141	96	0.171023
S	CP010820.1	CIRCULAR	2405540	2415962	4843789	UFSZ01000001.1	2255473	2265852	GCA_900445465.1	Lysinibacillus sphaericus	98.216	96	0.215183
S	CP010820.1	CIRCULAR	2416061	2416189	4843789	LFXJ01000005.1	1126711	1126839	GCA_001183605.1	Lysinibacillus xylanilyticus	89.1473	96	0.0026632
S	CP010820.1	CIRCULAR	2416190	2416430	4843789	PXXX01000011.1	170457	170697	GCA_003367505.1	Lysinibacillus capsici	93.8776	96	0.00497544
-	CP010820.1	CIRCULAR	2416431	2418818	4843789	PXXY01000006.1	185742	188124	GCA_003367495.1	Lysinibacillus fusiformis	96.5676	96	0.0493002
S	CP010820.1	CIRCULAR	2418819	2419534	4843789	PXXX01000011.1	173126	173841	GCA_003367505.1	Lysinibacillus capsici	96.9359	96	0.0147818
-	CP010820.1	CIRCULAR	2419748	2420670	4843789	PXXY01000028.1	36177	37099	GCA_003367495.1	Lysinibacillus fusiformis	86.039	96	0.0190553
S	CP010820.1	CIRCULAR	2420951	2421639	4843789	CP067341.1	2358712	2359419	GCA_016638705.1	Lysinibacillus agricola	90.0141	96	0.0142244
S	CP010820.1	CIRCULAR	2421640	2423797	4843789	BBDJ01000036.1	44552	46673	GCA_001312325.1	Lysinibacillus pakistanensis	91.0434	96	0.0445519
S	CP010820.1	CIRCULAR	2425384	2426514	4843789	PYUE01000001.1	616657	617790	GCA_003049565.1	Lysinibacillus tabacifolii	92.769	96	0.0233495
S	CP010820.1	CIRCULAR	2426652	2428067	4843789	CP113527.1	30150	31566	GCA_028877475.1	Lysinibacillus irui	96.2597	96	0.0292333
S	CP010820.1	CIRCULAR	2428068	2428389	4843789	WMEF01000020.1	8150	8474	GCA_009724685.1	Lysinibacillus cavernae	94.1718	96	0.00664769
S	CP010820.1	CIRCULAR	2428610	2431354	4843789	WMEF01000002.1	222199	224924	GCA_009724685.1	Lysinibacillus cavernae	96.9158	96	0.0566705
-	CP010820.1	CIRCULAR	2431355	2431472	4843789	PXXY01000001.1	1700	1818	GCA_003367495.1	Lysinibacillus fusiformis	97.479	96	0.00243611
S	CP010820.1	CIRCULAR	2433101	2433620	4843789	PXXX01000025.1	91756	92272	GCA_003367505.1	Lysinibacillus capsici	94.4338	96	0.0107354
S	CP010820.1	CIRCULAR	2433621	2433724	4843789	JPVR01000078.1	178917	179021	GCA_000772935.1	Lysinibacillus boronitolerans	91.5094	96	0.00214708
-	CP010820.1	CIRCULAR	2433988	2436977	4843789	PXXY01000006.1	196401	199391	GCA_003367495.1	Lysinibacillus fusiformis	92.9129	96	0.0617285
-	CP010820.1	CIRCULAR	2436978	2438707	4843789	PXXY01000006.1	201038	202778	GCA_003367495.1	Lysinibacillus fusiformis	92.9129	96	0.0357158
-	CP010820.1	CIRCULAR	2438748	2441126	4843789	PXXY01000006.1	203179	205537	GCA_003367495.1	Lysinibacillus fusiformis	94.438	96	0.0491144
