# ANI ranges report for assembly: GCA_018406465.1
# Submitted organism: Longicatena caecimuris (taxid = 1796635, rank = species, lineage = Bacteria; Bacillati; Bacillota; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Longicatena)
# Submitted Organism Has Type Assembly: Yes
# Best match: Longicatena caecimuris (taxid = 1796635, rank = species, lineage = Bacteria; Bacillati; Bacillota; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Longicatena)
# Status: CONFIRMED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
-	AP024510.1	CIRCULAR	1881844	1882899	3103757	JANKBG010000029.1	30408	31463	GCA_024622185.1	Longicatena caecimuris	97.3485	96	0.0340233
-	AP024510.1	CIRCULAR	1882900	1883680	3103757	SMBP01000004.1	164352	165132	GCA_004341945.1	Longicatena caecimuris	97.2321	96	0.0251631
-	AP024510.1	CIRCULAR	1883681	1884017	3103757	SMBP01000039.1	1	339	GCA_004341945.1	Longicatena caecimuris	97.2321	96	0.0108578
-	AP024510.1	CIRCULAR	1884047	1888168	3103757	JANKBG010000011.1	65885	70005	GCA_024622185.1	Longicatena caecimuris	96.5066	96	0.132807
-	AP024510.1	CIRCULAR	1889364	1913159	3103757	JANKBG010000011.1	70078	93872	GCA_024622185.1	Longicatena caecimuris	98.8402	96	0.766684
-	AP024510.1	CIRCULAR	1915045	1915967	3103757	JANKBG010000011.1	93873	94795	GCA_024622185.1	Longicatena caecimuris	99.1333	96	0.0297382
-	AP024510.1	CIRCULAR	1916005	1916140	3103757	JANKBG010000011.1	94833	94968	GCA_024622185.1	Longicatena caecimuris	94.8529	96	0.00438179
-	AP024510.1	CIRCULAR	1916296	1916549	3103757	JANKBG010000051.1	1	254	GCA_024622185.1	Longicatena caecimuris	99.2126	96	0.00818363
-	AP024510.1	CIRCULAR	1916587	1916838	3103757	JANKBG010000051.1	292	543	GCA_024622185.1	Longicatena caecimuris	98.0159	96	0.00811919
-	AP024510.1	CIRCULAR	1917019	1917168	3103757	SMBP01000011.1	94651	94800	GCA_004341945.1	Longicatena caecimuris	99.3333	96	0.00483285
-	AP024510.1	CIRCULAR	1917169	1917295	3103757	JANKBG010000051.1	583	709	GCA_024622185.1	Longicatena caecimuris	99.4179	96	0.00409182
-	AP024510.1	CIRCULAR	1917296	1917420	3103757	JANKBG010000051.1	1001	1125	GCA_024622185.1	Longicatena caecimuris	99.4179	96	0.00402738
-	AP024510.1	CIRCULAR	1917421	1917586	3103757	JANKBG010000051.1	835	1000	GCA_024622185.1	Longicatena caecimuris	99.4179	96	0.00534836
-	AP024510.1	CIRCULAR	1917587	1997044	3103757	JANKBG010000007.1	1	79430	GCA_024622185.1	Longicatena caecimuris	99.4179	96	2.56006
T	AP024510.1	CIRCULAR	1997054	2011172	3103757	AP019695.1	1363177	1377295	GCA_010537155.1	Amedibacterium intestinale	99.9858	96	0.4549
T	AP024510.1	CIRCULAR	2013931	2015414	3103757	AP019695.1	1377296	1378779	GCA_010537155.1	Amedibacterium intestinale	98.4533	96	0.047813
T	AP024510.1	CIRCULAR	2015415	2017841	3103757	CP060636.1	2734095	2736521	GCA_014337235.1	[Eubacterium] hominis	100	96	0.0781956
-	AP024510.1	CIRCULAR	2017842	2051043	3103757	JANKBG010000007.1	79431	112633	GCA_024622185.1	Longicatena caecimuris	99.4097	96	1.06974
T	AP024510.1	CIRCULAR	2051044	2072793	3103757	JAWXXK010000008.1	74715	96464	GCA_034335015.1	Neglectibacter caecimuris	99.9172	96	0.700764
T	AP024510.1	CIRCULAR	2072794	2072943	3103757	JAOQJY010000012.1	52922	53071	GCA_025567525.1	Gallintestinimicrobium propionicum	98.6667	96	0.00483285
T	AP024510.1	CIRCULAR	2072944	2075718	3103757	JAWXXK010000008.1	71798	74564	GCA_034335015.1	Neglectibacter caecimuris	97.1173	96	0.0894078
T	AP024510.1	CIRCULAR	2075719	2089380	3103757	JAWXXK010000008.1	52003	65667	GCA_034335015.1	Neglectibacter caecimuris	97.1173	96	0.440176
-	AP024510.1	CIRCULAR	2089381	2089929	3103757	JANKBG010000025.1	26918	27466	GCA_024622185.1	Longicatena caecimuris	99.0893	96	0.0176882
T	AP024510.1	CIRCULAR	2089930	2111031	3103757	JAWXXK010000008.1	30356	51453	GCA_034335015.1	Neglectibacter caecimuris	97.205	96	0.679886
T	AP024510.1	CIRCULAR	2113746	2115759	3103757	JAWXXK010000008.1	28342	30355	GCA_034335015.1	Neglectibacter caecimuris	97.4702	96	0.0648891
T	AP024510.1	CIRCULAR	2115819	2120534	3103757	JAWXXK010000008.1	22897	27609	GCA_034335015.1	Neglectibacter caecimuris	85.8196	96	0.151945
T	AP024510.1	CIRCULAR	2120535	2123050	3103757	JAOQJY010000012.1	97647	100161	GCA_025567525.1	Gallintestinimicrobium propionicum	87.4851	96	0.081063
T	AP024510.1	CIRCULAR	2123051	2123383	3103757	JAWXXK010000008.1	20046	20379	GCA_034335015.1	Neglectibacter caecimuris	98.8024	96	0.0107289
-	AP024510.1	CIRCULAR	2123384	2145359	3103757	JANKBG010000007.1	112634	134612	GCA_024622185.1	Longicatena caecimuris	99.5102	96	0.708045
-	AP024510.1	CIRCULAR	2145360	2152157	3103757	JANKBG010000039.1	1	6797	GCA_024622185.1	Longicatena caecimuris	99.5102	96	0.219025
T	AP024510.1	CIRCULAR	2152158	2156960	3103757	AP019695.1	2363510	2368274	GCA_010537155.1	Amedibacterium intestinale	93.1399	96	0.154748
-	AP024510.1	CIRCULAR	2156961	2157239	3103757	SMBP01000045.1	118	396	GCA_004341945.1	Longicatena caecimuris	99.6416	96	0.00898911
-	AP024510.1	CIRCULAR	2157241	2242140	3103757	JANKBG010000002.1	105817	190742	GCA_024622185.1	Longicatena caecimuris	99.0864	96	2.73539
-	AP024510.1	CIRCULAR	2242210	2249339	3103757	JANKBG010000002.1	98674	105816	GCA_024622185.1	Longicatena caecimuris	95.2223	96	0.229722
-	AP024510.1	CIRCULAR	2249340	2257851	3103757	JANKBG010000002.1	89040	97552	GCA_024622185.1	Longicatena caecimuris	95.2223	96	0.274248
-	AP024510.1	CIRCULAR	2257970	2261836	3103757	JANKBG010000002.1	84644	88499	GCA_024622185.1	Longicatena caecimuris	95.94	96	0.124591
T	AP024510.1	CIRCULAR	2262677	2272422	3103757	AP019711.1	1395785	1405520	GCA_010537335.1	Amedibacterium intestinale	99.8461	96	0.314007
-	AP024510.1	CIRCULAR	2272423	2278704	3103757	JANKBG010000002.1	77542	83816	GCA_024622185.1	Longicatena caecimuris	96.9143	96	0.2024
-	AP024510.1	CIRCULAR	2278710	2280213	3103757	JANKBG010000013.1	44373	45876	GCA_024622185.1	Longicatena caecimuris	98.7801	96	0.0484574
-	AP024510.1	CIRCULAR	2280214	2299770	3103757	JANKBG010000002.1	58022	77541	GCA_024622185.1	Longicatena caecimuris	98.7801	96	0.630107
-	AP024510.1	CIRCULAR	2300544	2303215	3103757	JANKBG010000002.1	55348	58021	GCA_024622185.1	Longicatena caecimuris	99.4016	96	0.0860892
-	AP024510.1	CIRCULAR	2304408	2304729	3103757	JANKBG010000002.1	55027	55346	GCA_024622185.1	Longicatena caecimuris	98.7578	96	0.0103745
-	AP024510.1	CIRCULAR	2304955	2305151	3103757	JANKBG010000036.1	1535	1732	GCA_024622185.1	Longicatena caecimuris	92.4242	96	0.00634715
-	AP024510.1	CIRCULAR	2317394	2370815	3103757	JANKBG010000002.1	1579	55000	GCA_024622185.1	Longicatena caecimuris	98.6972	96	1.7212
-	AP024510.1	CIRCULAR	2370816	2391029	3103757	JANKBG010000010.1	3408	23670	GCA_024622185.1	Longicatena caecimuris	98.6972	96	0.651275
-	AP024510.1	CIRCULAR	2391030	2402293	3103757	JANKBG010000010.1	23722	34968	GCA_024622185.1	Longicatena caecimuris	98.6972	96	0.362915
-	AP024510.1	CIRCULAR	2402294	2432723	3103757	JANKBG010000010.1	35680	66083	GCA_024622185.1	Longicatena caecimuris	98.6972	96	0.980425
-	AP024510.1	CIRCULAR	2432724	2434390	3103757	JANKBG010000003.1	77341	79007	GCA_024622185.1	Longicatena caecimuris	98.6972	96	0.0537091
-	AP024510.1	CIRCULAR	2434399	2475004	3103757	JANKBG010000010.1	66084	106690	GCA_024622185.1	Longicatena caecimuris	99.2417	96	1.30829
-	AP024510.1	CIRCULAR	2475029	2487845	3103757	JANKBG010000012.1	125	12939	GCA_024622185.1	Longicatena caecimuris	99.4227	96	0.412951
-	AP024510.1	CIRCULAR	2489564	2506674	3103757	JANKBG010000012.1	15738	32850	GCA_024622185.1	Longicatena caecimuris	99.4156	96	0.5513
-	AP024510.1	CIRCULAR	2506844	2513874	3103757	JANKBG010000012.1	48892	55915	GCA_024622185.1	Longicatena caecimuris	99.1609	96	0.226532
T	AP024510.1	CIRCULAR	2513921	2514145	3103757	JAKVPQ010000001.1	492346	492570	GCA_022487425.1	Amedibacillus hominis	97.7702	96	0.00724928
T	AP024510.1	CIRCULAR	2514146	2514790	3103757	JAKVPQ010000043.1	1	645	GCA_022487425.1	Amedibacillus hominis	97.7702	96	0.0207813
T	AP024510.1	CIRCULAR	2514791	2515547	3103757	JAKVPQ010000001.1	491460	492217	GCA_022487425.1	Amedibacillus hominis	97.7702	96	0.0243898
T	AP024510.1	CIRCULAR	2515548	2515666	3103757	JAKVPQ010000028.1	1	119	GCA_022487425.1	Amedibacillus hominis	97.7702	96	0.00383406
-	AP024510.1	CIRCULAR	2515669	2549296	3103757	JANKBG010000012.1	55933	89561	GCA_024622185.1	Longicatena caecimuris	99.5034	96	1.08346
-	AP024510.1	CIRCULAR	2551657	2560626	3103757	JANKBG010000037.1	126	9092	GCA_024622185.1	Longicatena caecimuris	99.3869	96	0.289005
-	AP024510.1	CIRCULAR	2560645	2562635	3103757	JANKBG010000009.1	124	2114	GCA_024622185.1	Longicatena caecimuris	99.3289	96	0.0641481
-	AP024510.1	CIRCULAR	2562636	2563346	3103757	JANKBG010000010.1	34969	35679	GCA_024622185.1	Longicatena caecimuris	99.3289	96	0.0229077
-	AP024510.1	CIRCULAR	2563347	2585688	3103757	JANKBG010000009.1	2115	24456	GCA_024622185.1	Longicatena caecimuris	99.3289	96	0.719837
-	AP024510.1	CIRCULAR	2585689	2595211	3103757	JANKBG010000009.1	24518	34039	GCA_024622185.1	Longicatena caecimuris	99.3289	96	0.306822
-	AP024510.1	CIRCULAR	2596032	2596390	3103757	SMBP01000027.1	1	359	GCA_004341945.1	Longicatena caecimuris	96.3788	96	0.0115666
-	AP024510.1	CIRCULAR	2596391	2597391	3103757	JANKBG010000039.1	6804	7804	GCA_024622185.1	Longicatena caecimuris	98.9232	96	0.0322512
-	AP024510.1	CIRCULAR	2597392	2615283	3103757	JANKBG010000009.1	34040	51933	GCA_024622185.1	Longicatena caecimuris	98.9232	96	0.576463
-	AP024510.1	CIRCULAR	2615284	2629713	3103757	JANKBG010000009.1	52172	66604	GCA_024622185.1	Longicatena caecimuris	98.9232	96	0.46492
-	AP024510.1	CIRCULAR	2630259	2637463	3103757	JANKBG010000009.1	67109	74312	GCA_024622185.1	Longicatena caecimuris	90.9292	96	0.232138
-	AP024510.1	CIRCULAR	2637599	2639980	3103757	JANKBG010000009.1	74313	76694	GCA_024622185.1	Longicatena caecimuris	92.7433	96	0.0767457
-	AP024510.1	CIRCULAR	2640436	2643519	3103757	JANKBG010000009.1	76920	80012	GCA_024622185.1	Longicatena caecimuris	80.8374	96	0.0993634
T	AP024510.1	CIRCULAR	2645460	2645631	3103757	CP060636.1	441874	442043	GCA_014337235.1	[Eubacterium] hominis	87.8613	96	0.00554167
-	AP024510.1	CIRCULAR	2646804	2648007	3103757	JANKBG010000009.1	83082	84285	GCA_024622185.1	Longicatena caecimuris	82.7672	96	0.0387917
-	AP024510.1	CIRCULAR	2651794	2652422	3103757	JANKBG010000009.1	89560	90186	GCA_024622185.1	Longicatena caecimuris	91.4149	96	0.0202658
-	AP024510.1	CIRCULAR	2653577	2653788	3103757	JANKBG010000009.1	91658	91868	GCA_024622185.1	Longicatena caecimuris	91.9811	96	0.00683043
-	AP024510.1	CIRCULAR	2653891	2654718	3103757	JANKBG010000009.1	92192	93028	GCA_024622185.1	Longicatena caecimuris	87.5747	96	0.0266773
-	AP024510.1	CIRCULAR	2661363	2661979	3103757	JANKBG010000009.1	98136	98752	GCA_024622185.1	Longicatena caecimuris	87.8837	96	0.0198791
-	AP024510.1	CIRCULAR	2665044	2666050	3103757	JANKBG010000009.1	101316	102323	GCA_024622185.1	Longicatena caecimuris	94.1526	96	0.0324446
-	AP024510.1	CIRCULAR	2666476	2667491	3103757	JANKBG010000009.1	102529	103544	GCA_024622185.1	Longicatena caecimuris	97.3425	96	0.0327345
-	AP024510.1	CIRCULAR	2667885	2668967	3103757	JANKBG010000009.1	104452	105534	GCA_024622185.1	Longicatena caecimuris	97.7839	96	0.0348932
-	AP024510.1	CIRCULAR	2673463	2675269	3103757	JANKBG010000009.1	105535	107341	GCA_024622185.1	Longicatena caecimuris	99.5122	96	0.0582198
-	AP024510.1	CIRCULAR	2675270	2684123	3103757	JANKBG010000008.1	1	8853	GCA_024622185.1	Longicatena caecimuris	99.5122	96	0.285267
T	AP024510.1	CIRCULAR	2684284	2684539	3103757	CP060636.1	1235639	1235898	GCA_014337235.1	[Eubacterium] hominis	90.3846	96	0.00824807
T	AP024510.1	CIRCULAR	2686871	2687376	3103757	CP060636.1	1229666	1230171	GCA_014337235.1	[Eubacterium] hominis	90.927	96	0.0163028
T	AP024510.1	CIRCULAR	2690011	2690580	3103757	JAKVPQ010000001.1	23431	24000	GCA_022487425.1	Amedibacillus hominis	82.2917	96	0.0183648
T	AP024510.1	CIRCULAR	2690581	2693996	3103757	AP019695.1	1189493	1192915	GCA_010537155.1	Amedibacterium intestinale	81.6162	96	0.11006
-	AP024510.1	CIRCULAR	2693997	2711485	3103757	JANKBG010000008.1	8854	26339	GCA_024622185.1	Longicatena caecimuris	98.041	96	0.563478
-	AP024510.1	CIRCULAR	2711486	2748229	3103757	JANKBG010000008.1	26633	63334	GCA_024622185.1	Longicatena caecimuris	98.041	96	1.18386
-	AP024510.1	CIRCULAR	2748613	2757942	3103757	JANKBG010000008.1	66894	76224	GCA_024622185.1	Longicatena caecimuris	95.7909	96	0.300603
-	AP024510.1	CIRCULAR	2758516	2761028	3103757	JANKBG010000008.1	76225	78710	GCA_024622185.1	Longicatena caecimuris	94.5129	96	0.0809664
-	AP024510.1	CIRCULAR	2761040	2761859	3103757	JANKBG010000008.1	86540	87365	GCA_024622185.1	Longicatena caecimuris	95.1632	96	0.0264196
-	AP024510.1	CIRCULAR	2761862	2779697	3103757	JANKBG010000008.1	98942	116785	GCA_024622185.1	Longicatena caecimuris	95.0676	96	0.574658
-	AP024510.1	CIRCULAR	2779698	2791955	3103757	JANKBG010000022.1	39493	51736	GCA_024622185.1	Longicatena caecimuris	95.0676	96	0.394941
-	AP024510.1	CIRCULAR	2796528	2802153	3103757	JANKBG010000022.1	33868	39492	GCA_024622185.1	Longicatena caecimuris	99.4403	96	0.181264
-	AP024510.1	CIRCULAR	2802154	2805302	3103757	JANKBG010000022.1	19991	23139	GCA_024622185.1	Longicatena caecimuris	99.4403	96	0.101458
-	AP024510.1	CIRCULAR	2805303	2825108	3103757	JANKBG010000022.1	123	19927	GCA_024622185.1	Longicatena caecimuris	99.4403	96	0.63813
-	AP024510.1	CIRCULAR	2825128	2865377	3103757	JANKBG010000020.1	15599	55848	GCA_024622185.1	Longicatena caecimuris	98.7159	96	1.29682
-	AP024510.1	CIRCULAR	2865378	2867487	3103757	JANKBG010000020.1	11298	13406	GCA_024622185.1	Longicatena caecimuris	98.7159	96	0.0679821
-	AP024510.1	CIRCULAR	2867602	2868162	3103757	JANKBG010000020.1	4600	5160	GCA_024622185.1	Longicatena caecimuris	88.8251	96	0.0180749
-	AP024510.1	CIRCULAR	2868163	2869858	3103757	JANKBG010000020.1	13906	15598	GCA_024622185.1	Longicatena caecimuris	88.8251	96	0.0546435
-	AP024510.1	CIRCULAR	2869877	2874038	3103757	JANKBG010000020.1	7135	11297	GCA_024622185.1	Longicatena caecimuris	93.202	96	0.134096
-	AP024510.1	CIRCULAR	2874103	2874403	3103757	JANKBG010000020.1	128	429	GCA_024622185.1	Longicatena caecimuris	96.8041	96	0.00969792
-	AP024510.1	CIRCULAR	2874404	2881547	3103757	JANKBG010000029.1	118	7262	GCA_024622185.1	Longicatena caecimuris	96.8041	96	0.230173
-	AP024510.1	CIRCULAR	2881610	2882588	3103757	JANKBG010000029.1	7274	8250	GCA_024622185.1	Longicatena caecimuris	93.0541	96	0.0315424
-	AP024510.1	CIRCULAR	2882593	2901677	3103757	JANKBG010000029.1	11321	30407	GCA_024622185.1	Longicatena caecimuris	96.5953	96	0.6149
-	AP024510.1	CIRCULAR	2901733	2902446	3103757	JANKBG010000041.1	226	938	GCA_024622185.1	Longicatena caecimuris	92.9972	96	0.0230044
-	AP024510.1	CIRCULAR	2902584	2905184	3103757	JANKBG010000041.1	3413	6013	GCA_024622185.1	Longicatena caecimuris	92.4109	96	0.0838017
-	AP024510.1	CIRCULAR	2905193	2912415	3103757	JANKBG010000014.1	74833	82054	GCA_024622185.1	Longicatena caecimuris	98.8604	96	0.232718
-	AP024510.1	CIRCULAR	2912416	2974228	3103757	JANKBG010000014.1	12973	74766	GCA_024622185.1	Longicatena caecimuris	98.8604	96	1.99155
-	AP024510.1	CIRCULAR	2974558	2980287	3103757	JANKBG010000018.1	606	6315	GCA_024622185.1	Longicatena caecimuris	94.7231	96	0.184615
-	AP024510.1	CIRCULAR	2980541	2980862	3103757	JANKBG010000005.1	146589	146910	GCA_024622185.1	Longicatena caecimuris	99.6894	96	0.0103745
-	AP024510.1	CIRCULAR	2981671	2981796	3103757	JANKBG010000018.1	385	510	GCA_024622185.1	Longicatena caecimuris	99.2063	96	0.0040596
-	AP024510.1	CIRCULAR	2983123	3015027	3103757	JANKBG010000018.1	35460	67371	GCA_024622185.1	Longicatena caecimuris	98.9033	96	1.02795
-	AP024510.1	CIRCULAR	3015734	3020039	3103757	JANKBG010000004.1	122	4429	GCA_024622185.1	Longicatena caecimuris	99.293	96	0.138735
-	AP024510.1	CIRCULAR	3020040	3048873	3103757	JANKBG010000004.1	16394	45232	GCA_024622185.1	Longicatena caecimuris	99.293	96	0.929003
-	AP024510.1	CIRCULAR	3048874	3049527	3103757	JANKBG010000004.1	48731	49384	GCA_024622185.1	Longicatena caecimuris	99.293	96	0.0210712
-	AP024510.1	CIRCULAR	3051181	3051308	3103757	JANKBG010000006.1	145719	145845	GCA_024622185.1	Longicatena caecimuris	97.6562	96	0.00412403
-	AP024510.1	CIRCULAR	3051409	3051533	3103757	JANKBG010000032.1	22091	22214	GCA_024622185.1	Longicatena caecimuris	99.2	96	0.00402738
-	AP024510.1	CIRCULAR	3051752	3052205	3103757	JANKBG010000004.1	49385	49812	GCA_024622185.1	Longicatena caecimuris	98.8836	96	0.0146274
-	AP024510.1	CIRCULAR	3052206	3103757	3103757	JANKBG010000004.1	49891	101463	GCA_024622185.1	Longicatena caecimuris	98.8836	96	1.66095
