# ANI ranges report for assembly: GCA_004367585.1
# Submitted organism: Paenisporosarcina antarctica (taxid = 417367, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Paenisporosarcina)
# Submitted Organism Has Type Assembly: Yes
# Best match: Paenisporosarcina quisquiliarum (taxid = 365346, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Paenisporosarcina)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	CP038015.1	CIRCULAR	1290590	1291467	3897111	JAMKBJ010000002.1	147159	148033	GCA_027563315.1	Paenisporosarcina quisquiliarum	78.6517	96	0.0225295
S	CP038015.1	CIRCULAR	1293408	1297365	3897111	JAMKBJ010000002.1	141188	145145	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.0893	96	0.101562
S	CP038015.1	CIRCULAR	1297811	1303276	3897111	JAMKBJ010000002.1	135398	140857	GCA_027563315.1	Paenisporosarcina quisquiliarum	77.5132	96	0.140258
S	CP038015.1	CIRCULAR	1318891	1325028	3897111	JAMKBJ010000002.1	114289	120424	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.1914	96	0.157501
S	CP038015.1	CIRCULAR	1332513	1332788	3897111	JAMKBJ010000002.1	105486	105759	GCA_027563315.1	Paenisporosarcina quisquiliarum	83.7643	96	0.00708217
S	CP038015.1	CIRCULAR	1332789	1336522	3897111	JAMKBJ010000002.1	101541	105273	GCA_027563315.1	Paenisporosarcina quisquiliarum	83.7643	96	0.0958146
S	CP038015.1	CIRCULAR	1336557	1341986	3897111	JAMKBJ010000002.1	95909	101345	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.8783	96	0.139334
S	CP038015.1	CIRCULAR	1343583	1343925	3897111	MPTA01000001.1	1120764	1121105	GCA_001939075.1	Paenisporosarcina indica	74.4253	96	0.00880139
S	CP038015.1	CIRCULAR	1343926	1356990	3897111	JAMKBJ010000002.1	81211	94270	GCA_027563315.1	Paenisporosarcina quisquiliarum	79.5793	96	0.335248
S	CP038015.1	CIRCULAR	1357385	1357697	3897111	JAMKBJ010000002.1	80598	80910	GCA_027563315.1	Paenisporosarcina quisquiliarum	94.5687	96	0.00803159
S	CP038015.1	CIRCULAR	1357786	1359586	3897111	MPTA01000001.1	1105300	1107094	GCA_001939075.1	Paenisporosarcina indica	75.8621	96	0.0462137
S	CP038015.1	CIRCULAR	1359587	1366654	3897111	JAMKBJ010000002.1	71732	78796	GCA_027563315.1	Paenisporosarcina quisquiliarum	83.3404	96	0.181365
S	CP038015.1	CIRCULAR	1369699	1370878	3897111	JAMKBJ010000002.1	67391	68580	GCA_027563315.1	Paenisporosarcina quisquiliarum	84.8536	96	0.0302788
S	CP038015.1	CIRCULAR	1370879	1373343	3897111	MPTA01000001.1	1091511	1093979	GCA_001939075.1	Paenisporosarcina indica	79.2909	96	0.063252
S	CP038015.1	CIRCULAR	1381412	1387857	3897111	JAMKBJ010000002.1	47190	53633	GCA_027563315.1	Paenisporosarcina quisquiliarum	83.269	96	0.165405
S	CP038015.1	CIRCULAR	1388408	1390182	3897111	MPTA01000001.1	1073685	1075449	GCA_001939075.1	Paenisporosarcina indica	81.1279	96	0.0455466
S	CP038015.1	CIRCULAR	1392651	1392981	3897111	MPTA01000005.1	133813	134154	GCA_001939075.1	Paenisporosarcina indica	84.6377	96	0.00849347
S	CP038015.1	CIRCULAR	1393002	1394292	3897111	MPTA01000001.1	1070483	1071773	GCA_001939075.1	Paenisporosarcina indica	79.1056	96	0.0331271
S	CP038015.1	CIRCULAR	1394540	1405161	3897111	JAMKBJ010000002.1	31152	41781	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.0353	96	0.272561
S	CP038015.1	CIRCULAR	1408708	1412081	3897111	JAMKBJ010000002.1	24124	27496	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.9988	96	0.086577
S	CP038015.1	CIRCULAR	1412103	1412968	3897111	JAMKBJ010000002.1	22786	23654	GCA_027563315.1	Paenisporosarcina quisquiliarum	78.733	96	0.0222216
S	CP038015.1	CIRCULAR	1415666	1416707	3897111	MPTA01000001.1	1046004	1047049	GCA_001939075.1	Paenisporosarcina indica	79.6964	96	0.0267378
S	CP038015.1	CIRCULAR	1416854	1422496	3897111	JAMKBJ010000002.1	12057	17737	GCA_027563315.1	Paenisporosarcina quisquiliarum	76.4141	96	0.1448
S	CP038015.1	CIRCULAR	1422620	1426559	3897111	JAMKBJ010000002.1	8031	11969	GCA_027563315.1	Paenisporosarcina quisquiliarum	82.5767	96	0.101101
S	CP038015.1	CIRCULAR	1431439	1437013	3897111	JAMKBJ010000011.1	468	6040	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.2421	96	0.143055
S	CP038015.1	CIRCULAR	1437094	1446270	3897111	JAMKBJ010000011.1	6396	15572	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.8176	96	0.235482
S	CP038015.1	CIRCULAR	1451849	1456133	3897111	JAMKBJ010000011.1	21859	26142	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.855	96	0.109953
S	CP038015.1	CIRCULAR	1456258	1467777	3897111	JAMKBJ010000011.1	26173	37723	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.8237	96	0.295604
S	CP038015.1	CIRCULAR	1469013	1474606	3897111	MPTA01000001.1	985477	991064	GCA_001939075.1	Paenisporosarcina indica	79.9145	96	0.143542
T	CP038015.1	CIRCULAR	1495159	1497746	3897111	QKZI01000024.1	8	2585	GCA_003254155.1	Psychrobacillus insolitus	79.3328	96	0.0664082
S	CP038015.1	CIRCULAR	1516252	1516839	3897111	MPTA01000003.1	174403	174991	GCA_001939075.1	Paenisporosarcina indica	88.8136	96	0.0150881
S	CP038015.1	CIRCULAR	1521830	1526287	3897111	JAMKBJ010000011.1	57774	62230	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.1076	96	0.114392
T	CP038015.1	CIRCULAR	1531943	1532572	3897111	VDGI01000016.1	7598	8222	GCA_006861825.1	Psychrobacillus vulpis	85.5346	96	0.0161658
S	CP038015.1	CIRCULAR	1545206	1548875	3897111	MPTA01000001.1	819227	822896	GCA_001939075.1	Paenisporosarcina indica	81.556	96	0.0941723
S	CP038015.1	CIRCULAR	1548876	1551111	3897111	JAMKBJ010000001.1	435392	437626	GCA_027563315.1	Paenisporosarcina quisquiliarum	79.0123	96	0.0573758
S	CP038015.1	CIRCULAR	1556837	1561833	3897111	JAMKBJ010000001.1	422628	427618	GCA_027563315.1	Paenisporosarcina quisquiliarum	83.2438	96	0.128223
S	CP038015.1	CIRCULAR	1565366	1572012	3897111	MPTA01000001.1	798471	805098	GCA_001939075.1	Paenisporosarcina indica	81.4343	96	0.170562
S	CP038015.1	CIRCULAR	1575045	1575858	3897111	MPTA01000001.1	795389	796203	GCA_001939075.1	Paenisporosarcina indica	79.3187	96	0.0208873
S	CP038015.1	CIRCULAR	1575859	1582716	3897111	JAMKBJ010000001.1	400931	407777	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.9718	96	0.175977
S	CP038015.1	CIRCULAR	1587465	1593149	3897111	JAMKBJ010000001.1	388527	394220	GCA_027563315.1	Paenisporosarcina quisquiliarum	75.9436	96	0.145877
S	CP038015.1	CIRCULAR	1622843	1625570	3897111	JAMKBJ010000001.1	370875	373598	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.918	96	0.0700006
S	CP038015.1	CIRCULAR	1635602	1639580	3897111	JAMKBJ010000001.1	353056	357025	GCA_027563315.1	Paenisporosarcina quisquiliarum	78.2847	96	0.102101
S	CP038015.1	CIRCULAR	1685803	1692198	3897111	JAMKBJ010000001.1	316983	323388	GCA_027563315.1	Paenisporosarcina quisquiliarum	79.1214	96	0.164122
S	CP038015.1	CIRCULAR	1694374	1697353	3897111	MPTA01000001.1	702821	705793	GCA_001939075.1	Paenisporosarcina indica	76.6501	96	0.0764669
S	CP038015.1	CIRCULAR	1707441	1711300	3897111	JAMKBJ010000001.1	301864	305745	GCA_027563315.1	Paenisporosarcina quisquiliarum	78.5367	96	0.0990477
S	CP038015.1	CIRCULAR	1719275	1724865	3897111	JAMKBJ010000001.1	285148	290741	GCA_027563315.1	Paenisporosarcina quisquiliarum	79.6125	96	0.143465
T	CP038015.1	CIRCULAR	1725579	1725946	3897111	QKZI01000001.1	716638	717006	GCA_003254155.1	Psychrobacillus insolitus	86.2069	96	0.00944289
S	CP038015.1	CIRCULAR	1725947	1728462	3897111	JAMKBJ010000001.1	282235	284714	GCA_027563315.1	Paenisporosarcina quisquiliarum	74.2215	96	0.0645606
S	CP038015.1	CIRCULAR	1732489	1734388	3897111	MPTA01000001.1	666542	668440	GCA_001939075.1	Paenisporosarcina indica	81.699	96	0.0487541
T	CP038015.1	CIRCULAR	1744152	1747399	3897111	VDGI01000008.1	76431	79676	GCA_006861825.1	Psychrobacillus vulpis	72.4264	96	0.0833438
T	CP038015.1	CIRCULAR	1802564	1803046	3897111	VDGI01000012.1	107337	107825	GCA_006861825.1	Psychrobacillus vulpis	86.2069	96	0.0123938
S	CP038015.1	CIRCULAR	1804886	1806157	3897111	MPTA01000001.1	865156	866430	GCA_001939075.1	Paenisporosarcina indica	88.0094	96	0.0326396
T	CP038015.1	CIRCULAR	1817425	1817972	3897111	VDGI01000013.1	17628	18175	GCA_006861825.1	Psychrobacillus vulpis	86	96	0.0140617
S	CP038015.1	CIRCULAR	1843799	1855162	3897111	JAMKBJ010000001.1	245284	256654	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.3375	96	0.291601
S	CP038015.1	CIRCULAR	1855573	1856972	3897111	JAMKBJ010000001.1	242655	244059	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.2104	96	0.035924
S	CP038015.1	CIRCULAR	1856973	1863411	3897111	JAMKBJ010000001.1	235890	242333	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.2104	96	0.165225
S	CP038015.1	CIRCULAR	1867231	1875380	3897111	MPTA01000001.1	592417	600577	GCA_001939075.1	Paenisporosarcina indica	77.5508	96	0.209129
S	CP038015.1	CIRCULAR	1877072	1882996	3897111	JAMKBJ010000001.1	220345	226272	GCA_027563315.1	Paenisporosarcina quisquiliarum	83.8796	96	0.152036
S	CP038015.1	CIRCULAR	1888317	1892398	3897111	JAMKBJ010000001.1	210638	214706	GCA_027563315.1	Paenisporosarcina quisquiliarum	82.7965	96	0.104744
S	CP038015.1	CIRCULAR	1892704	1898188	3897111	JAMKBJ010000001.1	204761	210244	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.9884	96	0.140745
S	CP038015.1	CIRCULAR	1898555	1902205	3897111	JAMKBJ010000001.1	200958	204609	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.3966	96	0.0936848
S	CP038015.1	CIRCULAR	1911486	1914684	3897111	JAMKBJ010000001.1	189786	192988	GCA_027563315.1	Paenisporosarcina quisquiliarum	75.1845	96	0.0820864
S	CP038015.1	CIRCULAR	1915064	1916014	3897111	JAMKBJ010000001.1	188723	189674	GCA_027563315.1	Paenisporosarcina quisquiliarum	83.6649	96	0.0244027
S	CP038015.1	CIRCULAR	1917171	1920384	3897111	MPTA01000001.1	549102	552314	GCA_001939075.1	Paenisporosarcina indica	80.2668	96	0.0824713
S	CP038015.1	CIRCULAR	1920493	1924022	3897111	JAMKBJ010000001.1	180806	184331	GCA_027563315.1	Paenisporosarcina quisquiliarum	79.6672	96	0.0905799
S	CP038015.1	CIRCULAR	1924032	1932937	3897111	JAMKBJ010000001.1	171840	180743	GCA_027563315.1	Paenisporosarcina quisquiliarum	79.4749	96	0.228528
S	CP038015.1	CIRCULAR	1933607	1935103	3897111	JAMKBJ010000001.1	357169	358664	GCA_027563315.1	Paenisporosarcina quisquiliarum	86.7156	96	0.0384131
S	CP038015.1	CIRCULAR	1939168	1941517	3897111	JAMKBJ010000001.1	165232	167588	GCA_027563315.1	Paenisporosarcina quisquiliarum	82.3679	96	0.0603011
S	CP038015.1	CIRCULAR	1952728	1960873	3897111	JAMKBJ010000001.1	142777	150911	GCA_027563315.1	Paenisporosarcina quisquiliarum	77.771	96	0.209027
S	CP038015.1	CIRCULAR	1972268	1972865	3897111	JAMKBJ010000001.1	131601	132201	GCA_027563315.1	Paenisporosarcina quisquiliarum	83.8602	96	0.0153447
S	CP038015.1	CIRCULAR	1975189	1977304	3897111	JAMKBJ010000001.1	129429	131530	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.5007	96	0.0542966
S	CP038015.1	CIRCULAR	1977669	1978842	3897111	MPTA01000001.1	495295	496468	GCA_001939075.1	Paenisporosarcina indica	86.0426	96	0.0301249
S	CP038015.1	CIRCULAR	1978843	1981800	3897111	JAMKBJ010000001.1	122130	125086	GCA_027563315.1	Paenisporosarcina quisquiliarum	86.1279	96	0.0759024
S	CP038015.1	CIRCULAR	1982094	1984300	3897111	JAMKBJ010000001.1	119793	121998	GCA_027563315.1	Paenisporosarcina quisquiliarum	79.7023	96	0.0566317
S	CP038015.1	CIRCULAR	1984301	1989511	3897111	MPTA01000001.1	484605	489813	GCA_001939075.1	Paenisporosarcina indica	79.223	96	0.133714
S	CP038015.1	CIRCULAR	1989564	1997515	3897111	JAMKBJ010000001.1	106429	114382	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.8226	96	0.204049
S	CP038015.1	CIRCULAR	1997516	1997617	3897111	MPTA01000001.1	475972	476068	GCA_001939075.1	Paenisporosarcina indica	72.1154	96	0.00261732
S	CP038015.1	CIRCULAR	1997618	2003225	3897111	JAMKBJ010000001.1	100644	106248	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.4024	96	0.143901
S	CP038015.1	CIRCULAR	2003999	2009948	3897111	JAMKBJ010000001.1	94063	99981	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.86	96	0.152677
S	CP038015.1	CIRCULAR	2010124	2012780	3897111	JAMKBJ010000001.1	91303	93959	GCA_027563315.1	Paenisporosarcina quisquiliarum	85.8268	96	0.0681787
S	CP038015.1	CIRCULAR	2013207	2027518	3897111	JAMKBJ010000001.1	76725	90996	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.7087	96	0.367246
S	CP038015.1	CIRCULAR	2027519	2029335	3897111	MPTA01000001.1	444549	446371	GCA_001939075.1	Paenisporosarcina indica	87.1921	96	0.0466243
S	CP038015.1	CIRCULAR	2030006	2033802	3897111	JAMKBJ010000001.1	70653	74443	GCA_027563315.1	Paenisporosarcina quisquiliarum	84.3972	96	0.0974311
S	CP038015.1	CIRCULAR	2033989	2035373	3897111	MPTA01000001.1	438801	440185	GCA_001939075.1	Paenisporosarcina indica	82.9004	96	0.0355391
S	CP038015.1	CIRCULAR	2035374	2038463	3897111	JAMKBJ010000001.1	65948	69038	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.6602	96	0.0792895
S	CP038015.1	CIRCULAR	2038675	2040835	3897111	JAMKBJ010000001.1	63260	65420	GCA_027563315.1	Paenisporosarcina quisquiliarum	91.4431	96	0.0554513
S	CP038015.1	CIRCULAR	2040836	2041701	3897111	MPTA01000001.1	429926	430790	GCA_001939075.1	Paenisporosarcina indica	72.634	96	0.0222216
S	CP038015.1	CIRCULAR	2041780	2045055	3897111	JAMKBJ010000001.1	56961	60233	GCA_027563315.1	Paenisporosarcina quisquiliarum	82.3082	96	0.0840623
S	CP038015.1	CIRCULAR	2045226	2053441	3897111	JAMKBJ010000001.1	48739	56957	GCA_027563315.1	Paenisporosarcina quisquiliarum	82.5428	96	0.210823
S	CP038015.1	CIRCULAR	2053442	2056798	3897111	MPTA01000001.1	414712	418066	GCA_001939075.1	Paenisporosarcina indica	78.8724	96	0.0861407
S	CP038015.1	CIRCULAR	2057070	2076872	3897111	JAMKBJ010000001.1	23209	42997	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.3508	96	0.508146
S	CP038015.1	CIRCULAR	2076873	2078015	3897111	MPTA01000001.1	393542	394681	GCA_001939075.1	Paenisporosarcina indica	79.7215	96	0.0293294
S	CP038015.1	CIRCULAR	2089694	2093436	3897111	JAMKBJ010000001.1	7713	11454	GCA_027563315.1	Paenisporosarcina quisquiliarum	78.8986	96	0.0960455
S	CP038015.1	CIRCULAR	2102626	2106434	3897111	JAMKBJ010000003.1	2935	6767	GCA_027563315.1	Paenisporosarcina quisquiliarum	84.0312	96	0.0977391
S	CP038015.1	CIRCULAR	2106494	2116993	3897111	MPTA01000001.1	354007	364511	GCA_001939075.1	Paenisporosarcina indica	77.882	96	0.26943
S	CP038015.1	CIRCULAR	2117129	2120762	3897111	JAMKBJ010000003.1	17638	21274	GCA_027563315.1	Paenisporosarcina quisquiliarum	75.6536	96	0.0932486
S	CP038015.1	CIRCULAR	2124709	2127601	3897111	JAMKBJ010000003.1	25597	28489	GCA_027563315.1	Paenisporosarcina quisquiliarum	83.3391	96	0.0742345
S	CP038015.1	CIRCULAR	2127602	2129627	3897111	MPTA01000001.1	341426	343449	GCA_001939075.1	Paenisporosarcina indica	77.112	96	0.0519872
S	CP038015.1	CIRCULAR	2129698	2131558	3897111	MPTA01000001.1	338612	340468	GCA_001939075.1	Paenisporosarcina indica	82.4505	96	0.0477533
S	CP038015.1	CIRCULAR	2133893	2138912	3897111	JAMKBJ010000003.1	35282	40309	GCA_027563315.1	Paenisporosarcina quisquiliarum	76.8836	96	0.128813
S	CP038015.1	CIRCULAR	2140620	2152835	3897111	JAMKBJ010000003.1	42356	54592	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.7089	96	0.313463
S	CP038015.1	CIRCULAR	2153683	2156213	3897111	JAMKBJ010000003.1	55012	57538	GCA_027563315.1	Paenisporosarcina quisquiliarum	86.43	96	0.0649455
S	CP038015.1	CIRCULAR	2156437	2157901	3897111	MPTA01000001.1	311779	313239	GCA_001939075.1	Paenisporosarcina indica	76.4547	96	0.0375919
S	CP038015.1	CIRCULAR	2160224	2161775	3897111	JAMKBJ010000003.1	61483	63035	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.5148	96	0.0398244
S	CP038015.1	CIRCULAR	2161837	2165599	3897111	JAMKBJ010000003.1	63049	66829	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.325	96	0.0965587
S	CP038015.1	CIRCULAR	2165600	2172326	3897111	JAMKBJ010000003.1	66888	73617	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.325	96	0.172615
S	CP038015.1	CIRCULAR	2172403	2176924	3897111	JAMKBJ010000003.1	73827	78347	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.2486	96	0.116035
S	CP038015.1	CIRCULAR	2189558	2194917	3897111	JAMKBJ010000003.1	106653	112016	GCA_027563315.1	Paenisporosarcina quisquiliarum	78.2118	96	0.137538
S	CP038015.1	CIRCULAR	2197531	2197667	3897111	JAMKBJ010000003.1	114572	114708	GCA_027563315.1	Paenisporosarcina quisquiliarum	88.4892	96	0.00351542
S	CP038015.1	CIRCULAR	2229464	2230179	3897111	JAMKBJ010000003.1	146608	147325	GCA_027563315.1	Paenisporosarcina quisquiliarum	76.8595	96	0.0183726
S	CP038015.1	CIRCULAR	2260339	2261566	3897111	JAMKBJ010000003.1	165677	166916	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.9936	96	0.0315105
S	CP038015.1	CIRCULAR	2261819	2268831	3897111	JAMKBJ010000003.1	167092	174104	GCA_027563315.1	Paenisporosarcina quisquiliarum	78.5086	96	0.179954
S	CP038015.1	CIRCULAR	2268904	2269067	3897111	JAMKBJ010000003.1	174250	174413	GCA_027563315.1	Paenisporosarcina quisquiliarum	91.4634	96	0.00420825
S	CP038015.1	CIRCULAR	2269193	2271095	3897111	JAMKBJ010000003.1	174528	176430	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.5803	96	0.048831
S	CP038015.1	CIRCULAR	2271330	2272280	3897111	MPTA01000001.1	203581	204529	GCA_001939075.1	Paenisporosarcina indica	73.499	96	0.0244027
S	CP038015.1	CIRCULAR	2272281	2275167	3897111	JAMKBJ010000003.1	177637	180518	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.3187	96	0.0740805
S	CP038015.1	CIRCULAR	2275447	2282137	3897111	MPTA01000001.1	193268	200014	GCA_001939075.1	Paenisporosarcina indica	81.9188	96	0.171691
S	CP038015.1	CIRCULAR	2283705	2289447	3897111	JAMKBJ010000003.1	189398	195157	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.1474	96	0.147366
S	CP038015.1	CIRCULAR	2314760	2320660	3897111	JAMKBJ010000003.1	221667	227574	GCA_027563315.1	Paenisporosarcina quisquiliarum	77.6047	96	0.15142
S	CP038015.1	CIRCULAR	2330497	2333180	3897111	JAMKBJ010000003.1	239800	242487	GCA_027563315.1	Paenisporosarcina quisquiliarum	76.5441	96	0.0688715
S	CP038015.1	CIRCULAR	2335472	2338151	3897111	MPTA01000001.1	135828	138497	GCA_001939075.1	Paenisporosarcina indica	78.4655	96	0.0687689
T	CP038015.1	CIRCULAR	2385548	2385656	3897111	QKZI01000001.1	1191326	1191435	GCA_003254155.1	Psychrobacillus insolitus	84.6847	96	0.00279694
S	CP038015.1	CIRCULAR	2431731	2431989	3897111	JAMKBJ010000006.1	166343	166601	GCA_027563315.1	Paenisporosarcina quisquiliarum	91.1538	96	0.00664595
T	CP038015.1	CIRCULAR	2502434	2502650	3897111	QKZI01000001.1	111220	111437	GCA_003254155.1	Psychrobacillus insolitus	75.5656	96	0.00556823
S	CP038015.1	CIRCULAR	2502651	2503053	3897111	JAMKBJ010000001.1	137052	137454	GCA_027563315.1	Paenisporosarcina quisquiliarum	87.4074	96	0.010341
T	CP038015.1	CIRCULAR	2503054	2503312	3897111	QKZI01000001.1	110558	110816	GCA_003254155.1	Psychrobacillus insolitus	86.8726	96	0.00664595
S	CP038015.1	CIRCULAR	2540743	2542645	3897111	JAMKBJ010000005.1	121247	123148	GCA_027563315.1	Paenisporosarcina quisquiliarum	84.0587	96	0.048831
T	CP038015.1	CIRCULAR	2643675	2644140	3897111	VDGI01000026.1	42256	42723	GCA_006861825.1	Psychrobacillus vulpis	85.5319	96	0.0119576
S	CP038015.1	CIRCULAR	2700993	2701240	3897111	JAMKBJ010000010.1	91641	91886	GCA_027563315.1	Paenisporosarcina quisquiliarum	90.3226	96	0.00636369
S	CP038015.1	CIRCULAR	2720432	2722012	3897111	JAMKBJ010000011.1	75992	77570	GCA_027563315.1	Paenisporosarcina quisquiliarum	87.831	96	0.0405685
T	CP038015.1	CIRCULAR	2733797	2735374	3897111	VDGI01000038.1	1258	2866	GCA_006861825.1	Psychrobacillus vulpis	91.0563	96	0.0404915
T	CP038015.1	CIRCULAR	2735375	2736348	3897111	VDGI01000038.1	3414	4397	GCA_006861825.1	Psychrobacillus vulpis	91.0563	96	0.0249929
S	CP038015.1	CIRCULAR	2764725	2766181	3897111	JAMKBJ010000006.1	29812	31267	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.2117	96	0.0373867
S	CP038015.1	CIRCULAR	2766186	2768047	3897111	JAMKBJ010000006.1	27754	29609	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.0768	96	0.047779
S	CP038015.1	CIRCULAR	2768048	2768174	3897111	MPTA01000002.1	153442	153568	GCA_001939075.1	Paenisporosarcina indica	70.229	96	0.00325882
S	CP038015.1	CIRCULAR	2771112	2778544	3897111	JAMKBJ010000006.1	17239	24678	GCA_027563315.1	Paenisporosarcina quisquiliarum	87.0175	96	0.190731
S	CP038015.1	CIRCULAR	2782936	2785192	3897111	MPTA01000002.1	165887	168148	GCA_001939075.1	Paenisporosarcina indica	71.6645	96	0.0579147
S	CP038015.1	CIRCULAR	2785193	2787530	3897111	JAMKBJ010000006.1	7804	10138	GCA_027563315.1	Paenisporosarcina quisquiliarum	82.8205	96	0.0599932
S	CP038015.1	CIRCULAR	2787884	2792567	3897111	JAMKBJ010000006.1	2626	7300	GCA_027563315.1	Paenisporosarcina quisquiliarum	80.255	96	0.120192
T	CP038015.1	CIRCULAR	2793298	2793399	3897111	QKZI01000003.1	212224	212326	GCA_003254155.1	Psychrobacillus insolitus	87.3786	96	0.00261732
S	CP038015.1	CIRCULAR	2793659	2794383	3897111	JAMKBJ010000006.1	1861	2583	GCA_027563315.1	Paenisporosarcina quisquiliarum	86.0882	96	0.0186035
S	CP038015.1	CIRCULAR	2794829	2800671	3897111	JAMKBJ010000021.1	21298	27140	GCA_027563315.1	Paenisporosarcina quisquiliarum	84.1075	96	0.149932
S	CP038015.1	CIRCULAR	2806716	2811776	3897111	JAMKBJ010000021.1	10309	15369	GCA_027563315.1	Paenisporosarcina quisquiliarum	83.9353	96	0.129865
S	CP038015.1	CIRCULAR	2816843	2819109	3897111	JAMKBJ010000021.1	4119	6378	GCA_027563315.1	Paenisporosarcina quisquiliarum	83.4653	96	0.0581713
S	CP038015.1	CIRCULAR	2821701	2831896	3897111	MPTA01000002.1	201444	211585	GCA_001939075.1	Paenisporosarcina indica	77.9663	96	0.26163
S	CP038015.1	CIRCULAR	2831897	2832229	3897111	JAMKBJ010000021.1	265	598	GCA_027563315.1	Paenisporosarcina quisquiliarum	88.1657	96	0.00854479
S	CP038015.1	CIRCULAR	2833873	2835982	3897111	JAMKBJ010000012.1	86173	88282	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.5989	96	0.0541427
S	CP038015.1	CIRCULAR	2838529	2840299	3897111	MPTA01000002.1	215786	217557	GCA_001939075.1	Paenisporosarcina indica	85.1435	96	0.0454439
S	CP038015.1	CIRCULAR	2843025	2844051	3897111	MPTA01000002.1	220267	221293	GCA_001939075.1	Paenisporosarcina indica	84.1239	96	0.0263529
S	CP038015.1	CIRCULAR	2846047	2847148	3897111	JAMKBJ010000012.1	76218	77327	GCA_027563315.1	Paenisporosarcina quisquiliarum	83.1087	96	0.0282774
T	CP038015.1	CIRCULAR	2870117	2870228	3897111	QKZI01000001.1	405204	405315	GCA_003254155.1	Psychrobacillus insolitus	92.0354	96	0.00287392
S	CP038015.1	CIRCULAR	2870308	2871425	3897111	JAMKBJ010000012.1	53614	54730	GCA_027563315.1	Paenisporosarcina quisquiliarum	81.5343	96	0.0286879
S	CP038015.1	CIRCULAR	2871515	2874923	3897111	JAMKBJ010000012.1	50107	53511	GCA_027563315.1	Paenisporosarcina quisquiliarum	78.4194	96	0.0874751
S	CP038015.1	CIRCULAR	2895612	2897857	3897111	JAMKBJ010000012.1	18771	21012	GCA_027563315.1	Paenisporosarcina quisquiliarum	79.4052	96	0.0576324
S	CP038015.1	CIRCULAR	2903822	2907415	3897111	JAMKBJ010000012.1	11007	14600	GCA_027563315.1	Paenisporosarcina quisquiliarum	79.8723	96	0.0922222
S	CP038015.1	CIRCULAR	2912763	2915846	3897111	MPTA01000001.1	966995	970066	GCA_001939075.1	Paenisporosarcina indica	83.3495	96	0.0791355
S	CP038015.1	CIRCULAR	2923916	2930724	3897111	JAMKBJ010000013.1	73490	80312	GCA_027563315.1	Paenisporosarcina quisquiliarum	79.563	96	0.174719
S	CP038015.1	CIRCULAR	2942431	2946211	3897111	MPTA01000002.1	316774	320553	GCA_001939075.1	Paenisporosarcina indica	81.6053	96	0.0970206
S	CP038015.1	CIRCULAR	2956060	2959258	3897111	MPTA01000002.1	353822	357041	GCA_001939075.1	Paenisporosarcina indica	77.1649	96	0.0820864
