# ANI ranges report for assembly: GCA_002884495.1
# Submitted organism: Rummeliibacillus pycnus (taxid = 101070, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Rummeliibacillus)
# Submitted Organism Has Type Assembly: Yes
# Best match: Rummeliibacillus suwonensis (taxid = 1306154, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Rummeliibacillus)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	KZ614145.1	SCAFFOLD	1666105	1668836	3851193	VCBL01000001.1	2062634	2065342	GCA_007896435.1	Rummeliibacillus suwonensis	82.0559	96	0.0709391
S	KZ614145.1	SCAFFOLD	1677630	1677864	3851193	VCBL01000001.1	2074587	2074820	GCA_007896435.1	Rummeliibacillus suwonensis	91.0638	96	0.00610201
S	KZ614145.1	SCAFFOLD	1703924	1704173	3851193	JACHHC010000001.1	303552	303807	GCA_014202625.1	Rummeliibacillus stabekisii	94.9219	96	0.00649149
S	KZ614145.1	SCAFFOLD	1704656	1705003	3851193	JACHHC010000001.1	302493	302839	GCA_014202625.1	Rummeliibacillus stabekisii	94.6023	96	0.00903616
T	KZ614145.1	SCAFFOLD	1705044	1705145	3851193	CAEU01000074.1	490	587	GCA_000285555.1	Kurthia massiliensis	92.1569	96	0.00264853
S	KZ614145.1	SCAFFOLD	1705146	1705286	3851193	JACHHC010000001.1	302276	302415	GCA_014202625.1	Rummeliibacillus stabekisii	90.2098	96	0.0036612
S	KZ614145.1	SCAFFOLD	1708170	1713403	3851193	VCBL01000001.1	2096305	2101547	GCA_007896435.1	Rummeliibacillus suwonensis	80.1326	96	0.135906
S	KZ614145.1	SCAFFOLD	1730281	1732775	3851193	VCBL01000001.1	2104064	2106552	GCA_007896435.1	Rummeliibacillus suwonensis	83.8259	96	0.0647851
S	KZ614145.1	SCAFFOLD	1733071	1742893	3851193	VCBL01000001.1	2106672	2116518	GCA_007896435.1	Rummeliibacillus suwonensis	81.1199	96	0.255064
S	KZ614145.1	SCAFFOLD	1743050	1746495	3851193	VCBL01000001.1	2116665	2120126	GCA_007896435.1	Rummeliibacillus suwonensis	80.9661	96	0.0894788
S	KZ614145.1	SCAFFOLD	1746904	1750123	3851193	VCBL01000001.1	2120714	2123962	GCA_007896435.1	Rummeliibacillus suwonensis	82.7406	96	0.0836105
S	KZ614145.1	SCAFFOLD	1751073	1753910	3851193	VCBL01000001.1	2125086	2127923	GCA_007896435.1	Rummeliibacillus suwonensis	78.125	96	0.0736915
S	KZ614145.1	SCAFFOLD	1774059	1778566	3851193	VCBL01000001.1	2139784	2144291	GCA_007896435.1	Rummeliibacillus suwonensis	87.4779	96	0.117055
S	KZ614145.1	SCAFFOLD	1778713	1785064	3851193	VCBL01000001.1	2144439	2150784	GCA_007896435.1	Rummeliibacillus suwonensis	81.1078	96	0.164936
S	KZ614145.1	SCAFFOLD	1785205	1786100	3851193	JACHHC010000001.1	1077825	1078711	GCA_014202625.1	Rummeliibacillus stabekisii	76.4706	96	0.0232655
S	KZ614145.1	SCAFFOLD	1786101	1790145	3851193	VCBL01000001.1	2152265	2156312	GCA_007896435.1	Rummeliibacillus suwonensis	83.03	96	0.105032
S	KZ614145.1	SCAFFOLD	1790319	1790778	3851193	VCBL01000001.1	2156438	2156896	GCA_007896435.1	Rummeliibacillus suwonensis	93.4924	96	0.0119444
S	KZ614145.1	SCAFFOLD	1791152	1792725	3851193	JACHHC010000001.1	1083616	1085194	GCA_014202625.1	Rummeliibacillus stabekisii	81.2777	96	0.0408705
S	KZ614145.1	SCAFFOLD	1792969	1794033	3851193	VCBL01000001.1	2158508	2159572	GCA_007896435.1	Rummeliibacillus suwonensis	81.1918	96	0.0276538
S	KZ614145.1	SCAFFOLD	1796773	1799320	3851193	VCBL01000001.1	2163025	2165572	GCA_007896435.1	Rummeliibacillus suwonensis	84.6214	96	0.0661613
S	KZ614145.1	SCAFFOLD	1800308	1804206	3851193	VCBL01000001.1	2166899	2170799	GCA_007896435.1	Rummeliibacillus suwonensis	80.9086	96	0.101241
S	KZ614145.1	SCAFFOLD	1804419	1809080	3851193	VCBL01000001.1	2171084	2175746	GCA_007896435.1	Rummeliibacillus suwonensis	78.9775	96	0.121053
S	KZ614145.1	SCAFFOLD	1809415	1811207	3851193	VCBL01000001.1	2176003	2177800	GCA_007896435.1	Rummeliibacillus suwonensis	78.7328	96	0.046557
S	KZ614145.1	SCAFFOLD	1817883	1824001	3851193	VCBL01000001.1	2189343	2195459	GCA_007896435.1	Rummeliibacillus suwonensis	81.4899	96	0.158886
S	KZ614145.1	SCAFFOLD	1824014	1824827	3851193	VCBL01000001.1	2195528	2196340	GCA_007896435.1	Rummeliibacillus suwonensis	85.0307	96	0.0211363
S	KZ614145.1	SCAFFOLD	1824953	1833195	3851193	VCBL01000001.1	2196535	2204775	GCA_007896435.1	Rummeliibacillus suwonensis	84.0058	96	0.214038
S	KZ614145.1	SCAFFOLD	1837297	1837939	3851193	VCBL01000001.1	2210574	2211220	GCA_007896435.1	Rummeliibacillus suwonensis	89.5062	96	0.0166961
S	KZ614145.1	SCAFFOLD	1837940	1839800	3851193	JACHHC010000001.1	1128853	1130716	GCA_014202625.1	Rummeliibacillus stabekisii	74.6023	96	0.0483227
S	KZ614145.1	SCAFFOLD	1841818	1845086	3851193	VCBL01000001.1	2221512	2224780	GCA_007896435.1	Rummeliibacillus suwonensis	85.7579	96	0.0848828
S	KZ614145.1	SCAFFOLD	1852862	1854796	3851193	VCBL01000001.1	2242820	2244756	GCA_007896435.1	Rummeliibacillus suwonensis	88.5449	96	0.0502442
S	KZ614145.1	SCAFFOLD	1859250	1865553	3851193	VCBL01000001.1	2248652	2254965	GCA_007896435.1	Rummeliibacillus suwonensis	80.2804	96	0.16369
T	KZ614145.1	SCAFFOLD	1869986	1871401	3851193	HE610997.1	153469	154889	GCA_000285555.1	Kurthia massiliensis	74.896	96	0.0367678
S	KZ614145.1	SCAFFOLD	1871556	1872213	3851193	VCBL01000001.1	2261971	2262634	GCA_007896435.1	Rummeliibacillus suwonensis	84.6039	96	0.0170856
S	KZ614145.1	SCAFFOLD	1872391	1874465	3851193	VCBL01000001.1	2263040	2265116	GCA_007896435.1	Rummeliibacillus suwonensis	81.277	96	0.0538794
S	KZ614145.1	SCAFFOLD	1874776	1877591	3851193	VCBL01000001.1	2265340	2268161	GCA_007896435.1	Rummeliibacillus suwonensis	86.119	96	0.0731202
S	KZ614145.1	SCAFFOLD	1877736	1880761	3851193	VCBL01000001.1	2268484	2271508	GCA_007896435.1	Rummeliibacillus suwonensis	86.1706	96	0.0785731
S	KZ614145.1	SCAFFOLD	1880808	1881987	3851193	VCBL01000001.1	2271898	2273076	GCA_007896435.1	Rummeliibacillus suwonensis	89.322	96	0.0306399
S	KZ614145.1	SCAFFOLD	1883428	1889802	3851193	VCBL01000001.1	2274792	2281185	GCA_007896435.1	Rummeliibacillus suwonensis	82.7683	96	0.165533
T	KZ614145.1	SCAFFOLD	1889913	1893554	3851193	JAEOAH010000005.1	68812	72460	GCA_016612995.1	Viridibacillus soli	76.1879	96	0.0945681
S	KZ614145.1	SCAFFOLD	1893876	1895971	3851193	VCBL01000001.1	2285390	2287492	GCA_007896435.1	Rummeliibacillus suwonensis	85.1255	96	0.0544247
S	KZ614145.1	SCAFFOLD	1896031	1904020	3851193	VCBL01000001.1	2287679	2295635	GCA_007896435.1	Rummeliibacillus suwonensis	82.0711	96	0.207468
S	KZ614145.1	SCAFFOLD	1905537	1909233	3851193	VCBL01000001.1	2297239	2300943	GCA_007896435.1	Rummeliibacillus suwonensis	87.8673	96	0.0959962
S	KZ614145.1	SCAFFOLD	1909234	1910138	3851193	JACHHC010000001.1	1197595	1198499	GCA_014202625.1	Rummeliibacillus stabekisii	74.1794	96	0.0234992
S	KZ614145.1	SCAFFOLD	1910401	1920169	3851193	VCBL01000001.1	2302299	2312076	GCA_007896435.1	Rummeliibacillus suwonensis	85.3004	96	0.253662
S	KZ614145.1	SCAFFOLD	1922161	1926290	3851193	VCBL01000001.1	2314317	2318441	GCA_007896435.1	Rummeliibacillus suwonensis	80.9306	96	0.107239
S	KZ614145.1	SCAFFOLD	1926491	1929830	3851193	VCBL01000001.1	2319033	2322376	GCA_007896435.1	Rummeliibacillus suwonensis	88.0406	96	0.0867264
S	KZ614145.1	SCAFFOLD	1930593	1936077	3851193	VCBL01000001.1	2323443	2328930	GCA_007896435.1	Rummeliibacillus suwonensis	81.7014	96	0.142423
S	KZ614145.1	SCAFFOLD	1936178	1949840	3851193	VCBL01000001.1	2329040	2342693	GCA_007896435.1	Rummeliibacillus suwonensis	81.1078	96	0.354773
S	KZ614145.1	SCAFFOLD	1958464	1962393	3851193	JACHHC010000001.1	1246886	1250796	GCA_014202625.1	Rummeliibacillus stabekisii	79.1234	96	0.102046
S	KZ614145.1	SCAFFOLD	1962394	1966893	3851193	VCBL01000001.1	2356211	2360709	GCA_007896435.1	Rummeliibacillus suwonensis	83.7137	96	0.116847
S	KZ614145.1	SCAFFOLD	1966894	1969054	3851193	JACHHC010000001.1	1255292	1257454	GCA_014202625.1	Rummeliibacillus stabekisii	83.2949	96	0.0561125
T	KZ614145.1	SCAFFOLD	1970887	1971026	3851193	LILB01000005.1	782116	782255	GCA_001274945.1	Viridibacillus arvi	68.9655	96	0.00363524
T	KZ614145.1	SCAFFOLD	1971027	1972454	3851193	JAEOAH010000005.1	150934	152365	GCA_016612995.1	Viridibacillus soli	70.5437	96	0.0370794
S	KZ614145.1	SCAFFOLD	1972455	1975747	3851193	VCBL01000001.1	2376573	2379871	GCA_007896435.1	Rummeliibacillus suwonensis	85.9909	96	0.085506
S	KZ614145.1	SCAFFOLD	1975914	1978372	3851193	VCBL01000001.1	2380062	2382517	GCA_007896435.1	Rummeliibacillus suwonensis	88.1707	96	0.0638503
T	KZ614145.1	SCAFFOLD	1978373	1979435	3851193	LILB01000005.1	789472	790555	GCA_001274945.1	Viridibacillus arvi	77.9102	96	0.0276018
S	KZ614145.1	SCAFFOLD	1979648	1991571	3851193	VCBL01000001.1	2383841	2395768	GCA_007896435.1	Rummeliibacillus suwonensis	82.7105	96	0.309618
S	KZ614145.1	SCAFFOLD	1991685	2008940	3851193	VCBL01000001.1	2396251	2413525	GCA_007896435.1	Rummeliibacillus suwonensis	82.6756	96	0.448069
S	KZ614145.1	SCAFFOLD	2017462	2026959	3851193	VCBL01000001.1	2419342	2428839	GCA_007896435.1	Rummeliibacillus suwonensis	84.2554	96	0.246625
S	KZ614145.1	SCAFFOLD	2031067	2033859	3851193	VCBL01000001.1	2433042	2435832	GCA_007896435.1	Rummeliibacillus suwonensis	86.8694	96	0.072523
S	KZ614145.1	SCAFFOLD	2035894	2040266	3851193	VCBL01000001.1	2437831	2442200	GCA_007896435.1	Rummeliibacillus suwonensis	84.3258	96	0.113549
S	KZ614145.1	SCAFFOLD	2040356	2043004	3851193	VCBL01000001.1	2442365	2445018	GCA_007896435.1	Rummeliibacillus suwonensis	85.4566	96	0.0687839
S	KZ614145.1	SCAFFOLD	2043261	2053734	3851193	VCBL01000001.1	2445269	2455746	GCA_007896435.1	Rummeliibacillus suwonensis	82.6182	96	0.271968
S	KZ614145.1	SCAFFOLD	2058328	2059235	3851193	VCBL01000001.1	2460578	2461486	GCA_007896435.1	Rummeliibacillus suwonensis	92.7393	96	0.0235771
S	KZ614145.1	SCAFFOLD	2059236	2061443	3851193	JACHHC010000001.1	1343362	1345569	GCA_014202625.1	Rummeliibacillus stabekisii	74.3062	96	0.0573329
S	KZ614145.1	SCAFFOLD	2062734	2066162	3851193	VCBL01000001.1	2465464	2468888	GCA_007896435.1	Rummeliibacillus suwonensis	82.284	96	0.0890373
S	KZ614145.1	SCAFFOLD	2066163	2067071	3851193	VCBL01000001.1	2469101	2470009	GCA_007896435.1	Rummeliibacillus suwonensis	82.284	96	0.0236031
S	KZ614145.1	SCAFFOLD	2067221	2071615	3851193	VCBL01000001.1	2470318	2474712	GCA_007896435.1	Rummeliibacillus suwonensis	81.7811	96	0.11412
S	KZ614145.1	SCAFFOLD	2071924	2073064	3851193	VCBL01000001.1	2475106	2476246	GCA_007896435.1	Rummeliibacillus suwonensis	79.1304	96	0.0296272
S	KZ614145.1	SCAFFOLD	2074874	2081129	3851193	VCBL01000001.1	2478075	2484336	GCA_007896435.1	Rummeliibacillus suwonensis	84.2055	96	0.162443
S	KZ614145.1	SCAFFOLD	2081260	2087114	3851193	VCBL01000001.1	2484635	2490495	GCA_007896435.1	Rummeliibacillus suwonensis	82.9621	96	0.152031
S	KZ614145.1	SCAFFOLD	2087210	2089832	3851193	VCBL01000001.1	2490790	2493406	GCA_007896435.1	Rummeliibacillus suwonensis	86.3222	96	0.0681088
S	KZ614145.1	SCAFFOLD	2094013	2101996	3851193	VCBL01000001.1	2497622	2505586	GCA_007896435.1	Rummeliibacillus suwonensis	82.2753	96	0.207312
S	KZ614145.1	SCAFFOLD	2103725	2108929	3851193	VCBL01000001.1	2507408	2512603	GCA_007896435.1	Rummeliibacillus suwonensis	85.2638	96	0.135153
S	KZ614145.1	SCAFFOLD	2108930	2109569	3851193	JACHHC010000001.1	1391105	1391731	GCA_014202625.1	Rummeliibacillus stabekisii	75.7009	96	0.0166182
S	KZ614145.1	SCAFFOLD	2109570	2112505	3851193	VCBL01000001.1	2513580	2516512	GCA_007896435.1	Rummeliibacillus suwonensis	85.1902	96	0.0762361
T	KZ614145.1	SCAFFOLD	2113458	2114582	3851193	LILB01000005.1	927931	929041	GCA_001274945.1	Viridibacillus arvi	81.0619	96	0.0292117
S	KZ614145.1	SCAFFOLD	2115267	2119377	3851193	VCBL01000001.1	2518464	2522552	GCA_007896435.1	Rummeliibacillus suwonensis	80.812	96	0.106746
S	KZ614145.1	SCAFFOLD	2130545	2133365	3851193	VCBL01000001.1	2541670	2544491	GCA_007896435.1	Rummeliibacillus suwonensis	84.1304	96	0.07325
S	KZ614145.1	SCAFFOLD	2134657	2136689	3851193	VCBL01000001.1	2546615	2548642	GCA_007896435.1	Rummeliibacillus suwonensis	74.3689	96	0.0527888
S	KZ614145.1	SCAFFOLD	2144792	2145735	3851193	VCBL01000001.1	2556478	2557431	GCA_007896435.1	Rummeliibacillus suwonensis	83.4728	96	0.0245119
S	KZ614145.1	SCAFFOLD	2146045	2150057	3851193	VCBL01000001.1	2557746	2561767	GCA_007896435.1	Rummeliibacillus suwonensis	80.6841	96	0.104201
S	KZ614145.1	SCAFFOLD	2154190	2155774	3851193	VCBL01000001.1	2566169	2567752	GCA_007896435.1	Rummeliibacillus suwonensis	84.3927	96	0.0411561
S	KZ614145.1	SCAFFOLD	2162617	2164258	3851193	VCBL01000001.1	2573817	2575458	GCA_007896435.1	Rummeliibacillus suwonensis	84.0316	96	0.0426361
S	KZ614145.1	SCAFFOLD	2167220	2169024	3851193	VCBL01000001.1	2580515	2582321	GCA_007896435.1	Rummeliibacillus suwonensis	83.9118	96	0.0468686
S	KZ614145.1	SCAFFOLD	2173842	2177323	3851193	VCBL01000001.1	2587395	2590887	GCA_007896435.1	Rummeliibacillus suwonensis	79.2731	96	0.0904135
S	KZ614145.1	SCAFFOLD	2179901	2182455	3851193	JACHHC010000001.1	1464179	1466733	GCA_014202625.1	Rummeliibacillus stabekisii	76.4477	96	0.0663431
T	KZ614145.1	SCAFFOLD	2182456	2183313	3851193	LILB01000005.1	1069461	1070329	GCA_001274945.1	Viridibacillus arvi	69.5603	96	0.0222788
S	KZ614145.1	SCAFFOLD	2183821	2185654	3851193	VCBL01000001.1	2597566	2599394	GCA_007896435.1	Rummeliibacillus suwonensis	83.6305	96	0.0476216
S	KZ614145.1	SCAFFOLD	2185726	2186003	3851193	VCBL01000001.1	2600441	2600719	GCA_007896435.1	Rummeliibacillus suwonensis	86.7857	96	0.00721854
S	KZ614145.1	SCAFFOLD	2189475	2190326	3851193	VCBL01000001.1	2604732	2605586	GCA_007896435.1	Rummeliibacillus suwonensis	87.296	96	0.022123
S	KZ614145.1	SCAFFOLD	2190388	2191242	3851193	VCBL01000001.1	2606032	2606872	GCA_007896435.1	Rummeliibacillus suwonensis	85.099	96	0.0222009
S	KZ614145.1	SCAFFOLD	2193814	2196114	3851193	VCBL01000001.1	2615438	2617737	GCA_007896435.1	Rummeliibacillus suwonensis	84.4116	96	0.0597477
S	KZ614145.1	SCAFFOLD	2203949	2204773	3851193	VCBL01000001.1	2632439	2633263	GCA_007896435.1	Rummeliibacillus suwonensis	84.5411	96	0.0214219
T	KZ614145.1	SCAFFOLD	2227614	2232345	3851193	LILB01000005.1	1120781	1125512	GCA_001274945.1	Viridibacillus arvi	79.7514	96	0.122871
S	KZ614145.1	SCAFFOLD	2234040	2235160	3851193	VCBL01000001.1	2665402	2666522	GCA_007896435.1	Rummeliibacillus suwonensis	87.6896	96	0.0291079
T	KZ614145.1	SCAFFOLD	2235303	2237885	3851193	JAEOAH010000007.1	135405	137987	GCA_016612995.1	Viridibacillus soli	79.5542	96	0.0670701
S	KZ614145.1	SCAFFOLD	2239038	2240148	3851193	VCBL01000001.1	2671296	2672396	GCA_007896435.1	Rummeliibacillus suwonensis	83.0054	96	0.0288482
S	KZ614145.1	SCAFFOLD	2270937	2274737	3851193	VCBL01000001.1	2712764	2716587	GCA_007896435.1	Rummeliibacillus suwonensis	81.8206	96	0.0986967
S	KZ614145.1	SCAFFOLD	2275653	2276850	3851193	VCBL01000001.1	2717362	2718559	GCA_007896435.1	Rummeliibacillus suwonensis	84.9292	96	0.0311072
S	KZ614145.1	SCAFFOLD	2318244	2319835	3851193	VCBL01000001.1	2754201	2755797	GCA_007896435.1	Rummeliibacillus suwonensis	76.7702	96	0.0413378
S	KZ614145.1	SCAFFOLD	2323694	2325221	3851193	VCBL01000001.1	1932266	1933795	GCA_007896435.1	Rummeliibacillus suwonensis	85.6209	96	0.039676
S	KZ614145.1	SCAFFOLD	2327088	2332840	3851193	JACHHC010000001.1	1631277	1637015	GCA_014202625.1	Rummeliibacillus stabekisii	77.1981	96	0.149382
S	KZ614145.1	SCAFFOLD	2367776	2369116	3851193	VCBL01000001.1	2790370	2791714	GCA_007896435.1	Rummeliibacillus suwonensis	83.8901	96	0.0348204
S	KZ614145.1	SCAFFOLD	2371088	2371324	3851193	VCBL01000001.1	2802689	2802931	GCA_007896435.1	Rummeliibacillus suwonensis	91.358	96	0.00615394
S	KZ614145.1	SCAFFOLD	2372809	2372976	3851193	VCBL01000002.1	455926	456092	GCA_007896435.1	Rummeliibacillus suwonensis	95.858	96	0.00436228
S	KZ614145.1	SCAFFOLD	2373054	2373322	3851193	JACHHC010000001.1	303193	303467	GCA_014202625.1	Rummeliibacillus stabekisii	93.8406	96	0.00698485
S	KZ614145.1	SCAFFOLD	2373413	2373554	3851193	JACHHC010000001.1	302840	302984	GCA_014202625.1	Rummeliibacillus stabekisii	91.7241	96	0.00368717
T	KZ614145.1	SCAFFOLD	2373656	2373803	3851193	JAEOAH010000043.1	390	534	GCA_016612995.1	Viridibacillus soli	94.5946	96	0.00384297
T	KZ614145.1	SCAFFOLD	2374357	2375765	3851193	LILB01000018.1	10	1418	GCA_001274945.1	Viridibacillus arvi	96.2385	96	0.0365861
S	KZ614145.1	SCAFFOLD	2375766	2377287	3851193	VCBL01000014.1	6	1527	GCA_007896435.1	Rummeliibacillus suwonensis	96.8463	96	0.0395202
T	KZ614145.1	SCAFFOLD	2377288	2377513	3851193	BJOB01000090.1	2975	3209	GCA_006539985.1	Kurthia gibsonii	69.7095	96	0.00586831
T	KZ614145.1	SCAFFOLD	2377531	2378568	3851193	JAEOAH010000077.1	29	1065	GCA_016612995.1	Viridibacillus soli	97.2115	96	0.0269527
T	KZ614145.1	SCAFFOLD	2378569	2379186	3851193	LILB01000018.1	4360	4976	GCA_001274945.1	Viridibacillus arvi	94.6774	96	0.016047
S	KZ614145.1	SCAFFOLD	2387224	2392919	3851193	VCBL01000001.1	2793916	2799579	GCA_007896435.1	Rummeliibacillus suwonensis	85.1975	96	0.147902
T	KZ614145.1	SCAFFOLD	2393507	2393696	3851193	JAEOAH010000007.1	67307	67495	GCA_016612995.1	Viridibacillus soli	90	96	0.00493354
S	KZ614145.1	SCAFFOLD	2417608	2419342	3851193	VCBL01000001.1	2866285	2868030	GCA_007896435.1	Rummeliibacillus suwonensis	82.992	96	0.045051
S	KZ614145.1	SCAFFOLD	2453871	2454504	3851193	VCBL01000002.1	182389	183022	GCA_007896435.1	Rummeliibacillus suwonensis	83.5423	96	0.0164624
S	KZ614145.1	SCAFFOLD	2465672	2467758	3851193	VCBL01000002.1	194910	197001	GCA_007896435.1	Rummeliibacillus suwonensis	84.2531	96	0.054191
S	KZ614145.1	SCAFFOLD	2467924	2470032	3851193	VCBL01000002.1	197068	199168	GCA_007896435.1	Rummeliibacillus suwonensis	84.1337	96	0.0547623
S	KZ614145.1	SCAFFOLD	2470037	2477536	3851193	VCBL01000002.1	199262	206737	GCA_007896435.1	Rummeliibacillus suwonensis	91.375	96	0.194745
T	KZ614145.1	SCAFFOLD	2477537	2479423	3851193	JAEOAH010000017.1	51894	53797	GCA_016612995.1	Viridibacillus soli	77.5351	96	0.0489978
S	KZ614145.1	SCAFFOLD	2479987	2482442	3851193	VCBL01000002.1	210999	213462	GCA_007896435.1	Rummeliibacillus suwonensis	86.5314	96	0.0637724
S	KZ614145.1	SCAFFOLD	2485527	2489284	3851193	VCBL01000002.1	216970	220745	GCA_007896435.1	Rummeliibacillus suwonensis	82.9989	96	0.0975802
S	KZ614145.1	SCAFFOLD	2489590	2490288	3851193	VCBL01000002.1	221239	221928	GCA_007896435.1	Rummeliibacillus suwonensis	79.6322	96	0.0181502
S	KZ614145.1	SCAFFOLD	2490289	2490715	3851193	JACHHC010000001.1	1910184	1910609	GCA_014202625.1	Rummeliibacillus stabekisii	88.8112	96	0.0110875
S	KZ614145.1	SCAFFOLD	2490937	2497433	3851193	VCBL01000002.1	222435	228938	GCA_007896435.1	Rummeliibacillus suwonensis	85.9377	96	0.168701
T	KZ614145.1	SCAFFOLD	2497508	2499234	3851193	HE610996.1	688402	690139	GCA_000285555.1	Kurthia massiliensis	79.7714	96	0.0448432
S	KZ614145.1	SCAFFOLD	2500516	2503875	3851193	VCBL01000002.1	232705	236072	GCA_007896435.1	Rummeliibacillus suwonensis	80.4078	96	0.0872457
S	KZ614145.1	SCAFFOLD	2503876	2506844	3851193	JACHHC010000001.1	1924406	1927383	GCA_014202625.1	Rummeliibacillus stabekisii	78.8436	96	0.077093
T	KZ614145.1	SCAFFOLD	2507056	2509254	3851193	JAEOAH010000017.1	83448	85644	GCA_016612995.1	Viridibacillus soli	76.009	96	0.0570992
S	KZ614145.1	SCAFFOLD	2509255	2511613	3851193	VCBL01000002.1	241933	244306	GCA_007896435.1	Rummeliibacillus suwonensis	83.4312	96	0.0612537
S	KZ614145.1	SCAFFOLD	2523950	2526163	3851193	VCBL01000002.1	255858	258072	GCA_007896435.1	Rummeliibacillus suwonensis	83.8956	96	0.0574887
T	KZ614145.1	SCAFFOLD	2531143	2532938	3851193	LILB01000005.1	1355842	1357640	GCA_001274945.1	Viridibacillus arvi	77.3961	96	0.0466349
S	KZ614145.1	SCAFFOLD	2533175	2534235	3851193	VCBL01000002.1	264099	265159	GCA_007896435.1	Rummeliibacillus suwonensis	87.5895	96	0.0275499
S	KZ614145.1	SCAFFOLD	2534236	2534425	3851193	VCBL01000006.1	71175	71368	GCA_007896435.1	Rummeliibacillus suwonensis	87.5895	96	0.00493354
S	KZ614145.1	SCAFFOLD	2534471	2534743	3851193	VCBL01000006.1	71414	71686	GCA_007896435.1	Rummeliibacillus suwonensis	82.0144	96	0.00708871
S	KZ614145.1	SCAFFOLD	2547846	2549210	3851193	VCBL01000002.1	277900	279264	GCA_007896435.1	Rummeliibacillus suwonensis	85.5051	96	0.0354436
T	KZ614145.1	SCAFFOLD	2556570	2557671	3851193	JAEOAH010000015.1	8299	9399	GCA_016612995.1	Viridibacillus soli	79.4275	96	0.0286145
S	KZ614145.1	SCAFFOLD	2566218	2575692	3851193	VCBL01000002.1	298339	307820	GCA_007896435.1	Rummeliibacillus suwonensis	85.0784	96	0.246028
S	KZ614145.1	SCAFFOLD	2582756	2584630	3851193	VCBL01000002.1	324739	326623	GCA_007896435.1	Rummeliibacillus suwonensis	80.7692	96	0.0486862
S	KZ614145.1	SCAFFOLD	2590646	2591627	3851193	VCBL01000002.1	332084	333065	GCA_007896435.1	Rummeliibacillus suwonensis	84.0447	96	0.0254986
T	KZ614145.1	SCAFFOLD	2592930	2595666	3851193	LILB01000005.1	1420075	1422807	GCA_001274945.1	Viridibacillus arvi	75.4532	96	0.0710689
S	KZ614145.1	SCAFFOLD	2619086	2619888	3851193	VCBL01000002.1	360711	361512	GCA_007896435.1	Rummeliibacillus suwonensis	83.7469	96	0.0208507
S	KZ614145.1	SCAFFOLD	2655670	2657936	3851193	VCBL01000002.1	390245	392510	GCA_007896435.1	Rummeliibacillus suwonensis	82.4824	96	0.0588649
S	KZ614145.1	SCAFFOLD	2674001	2674960	3851193	VCBL01000002.1	405437	406402	GCA_007896435.1	Rummeliibacillus suwonensis	83.971	96	0.0249273
S	KZ614145.1	SCAFFOLD	2689441	2689669	3851193	VCBL01000002.1	425453	425680	GCA_007896435.1	Rummeliibacillus suwonensis	90.8297	96	0.00594621
S	KZ614145.1	SCAFFOLD	2692408	2693420	3851193	VCBL01000002.1	445894	446909	GCA_007896435.1	Rummeliibacillus suwonensis	86.5157	96	0.0263035
S	KZ614145.1	SCAFFOLD	2711047	2711296	3851193	JACHHC010000001.1	2076477	2076735	GCA_014202625.1	Rummeliibacillus stabekisii	93.4615	96	0.00649149
S	KZ614145.1	SCAFFOLD	2711297	2711764	3851193	VCBL01000002.1	456093	456569	GCA_007896435.1	Rummeliibacillus suwonensis	91.3402	96	0.0121521
S	KZ614145.1	SCAFFOLD	2711765	2712557	3851193	JACHHC010000001.1	2077220	2077995	GCA_014202625.1	Rummeliibacillus stabekisii	91.5212	96	0.020591
S	KZ614145.1	SCAFFOLD	2712686	2715308	3851193	JACHHC010000001.1	2078130	2080752	GCA_014202625.1	Rummeliibacillus stabekisii	98.3988	96	0.0681088
S	KZ614145.1	SCAFFOLD	2715309	2715539	3851193	BJVD01000021.1	2720	2950	GCA_007988965.1	Rummeliibacillus stabekisii	95.671	96	0.00599814
T	KZ614145.1	SCAFFOLD	2728426	2731362	3851193	HE611012.1	101	3039	GCA_000285555.1	Kurthia massiliensis	94.7637	96	0.0762621
S	KZ614145.1	SCAFFOLD	2742648	2742941	3851193	JACHHC010000008.1	5233	5522	GCA_014202625.1	Rummeliibacillus stabekisii	84.7973	96	0.007634
T	KZ614145.1	SCAFFOLD	2758413	2760007	3851193	JAEOAH010000020.1	28467	30071	GCA_016612995.1	Viridibacillus soli	83.013	96	0.0414157
S	KZ614145.1	SCAFFOLD	2772461	2773723	3851193	VCBL01000004.1	42828	44095	GCA_007896435.1	Rummeliibacillus suwonensis	85.658	96	0.032795
S	KZ614145.1	SCAFFOLD	2809446	2809574	3851193	VCBL01000007.1	1	129	GCA_007896435.1	Rummeliibacillus suwonensis	94.5736	96	0.00334961
