# ANI ranges report for assembly: GCA_003049645.1
# Submitted organism: Metasolibacillus fluoroglycofenilyticus (taxid = 1239396, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Metasolibacillus)
# Submitted Organism Has Type Assembly: Yes
# Best match: Bacillus ndiopicus (taxid = 1347368, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
T	PYWK01000001.1	CONTIG	599738	602876	2280247	HG964403.1	575607	578749	GCA_000612805.1	Bacillus ndiopicus	86.3535	96	0.137661
T	PYWK01000001.1	CONTIG	603686	603955	2280247	HG964403.1	578794	579067	GCA_000612805.1	Bacillus ndiopicus	93.0657	96	0.0118408
T	PYWK01000001.1	CONTIG	604078	606230	2280247	HG964403.1	579265	581423	GCA_000612805.1	Bacillus ndiopicus	86.5438	96	0.0944196
S	PYWK01000001.1	CONTIG	607444	608026	2280247	PYWN01000034.1	20886	21469	GCA_003049505.1	Metasolibacillus meyeri	86.3248	96	0.0255674
T	PYWK01000001.1	CONTIG	608327	608737	2280247	HG964403.1	583208	583618	GCA_000612805.1	Bacillus ndiopicus	88.3495	96	0.0180244
T	PYWK01000001.1	CONTIG	609395	611879	2280247	HG964403.1	583864	586350	GCA_000612805.1	Bacillus ndiopicus	87.1033	96	0.108979
T	PYWK01000001.1	CONTIG	612276	614127	2280247	HG964403.1	586493	588337	GCA_000612805.1	Bacillus ndiopicus	87.8036	96	0.0812193
T	PYWK01000001.1	CONTIG	614176	614854	2280247	HG964403.1	588618	589292	GCA_000612805.1	Bacillus ndiopicus	91.3108	96	0.0297775
T	PYWK01000001.1	CONTIG	615033	617751	2280247	HG964403.1	589302	592017	GCA_000612805.1	Bacillus ndiopicus	87.6194	96	0.119241
T	PYWK01000001.1	CONTIG	617922	620347	2280247	HG964403.1	592194	594620	GCA_000612805.1	Bacillus ndiopicus	87.2375	96	0.106392
S	PYWK01000001.1	CONTIG	621266	627472	2280247	PYWN01000034.1	35523	41720	GCA_003049505.1	Metasolibacillus meyeri	82.0198	96	0.272207
T	PYWK01000001.1	CONTIG	627473	628074	2280247	HG964403.1	601928	602529	GCA_000612805.1	Bacillus ndiopicus	86.5672	96	0.0264006
T	PYWK01000001.1	CONTIG	628947	629175	2280247	HG964403.1	603285	603509	GCA_000612805.1	Bacillus ndiopicus	93.4498	96	0.0100428
T	PYWK01000001.1	CONTIG	629225	630701	2280247	HG964403.1	603667	605143	GCA_000612805.1	Bacillus ndiopicus	87.0859	96	0.0647737
T	PYWK01000001.1	CONTIG	636828	638420	2280247	HG964403.1	610275	611868	GCA_000612805.1	Bacillus ndiopicus	88.2058	96	0.0698609
T	PYWK01000001.1	CONTIG	650223	654414	2280247	HG964403.1	611987	616179	GCA_000612805.1	Bacillus ndiopicus	83.5867	96	0.18384
T	PYWK01000001.1	CONTIG	654531	656020	2280247	HG964403.1	616782	618277	GCA_000612805.1	Bacillus ndiopicus	86.3242	96	0.0653438
T	PYWK01000001.1	CONTIG	656076	657839	2280247	HG964403.1	618525	620288	GCA_000612805.1	Bacillus ndiopicus	86.7422	96	0.07736
T	PYWK01000001.1	CONTIG	658147	659739	2280247	HG964403.1	620330	621940	GCA_000612805.1	Bacillus ndiopicus	84.5201	96	0.0698609
T	PYWK01000001.1	CONTIG	660751	662718	2280247	HG964403.1	622790	624823	GCA_000612805.1	Bacillus ndiopicus	84.1386	96	0.0863064
S	PYWK01000001.1	CONTIG	662719	663325	2280247	PYWN01000031.1	40016	40626	GCA_003049505.1	Metasolibacillus meyeri	86.645	96	0.0266199
T	PYWK01000001.1	CONTIG	669774	670868	2280247	HG964403.1	626474	627568	GCA_000612805.1	Bacillus ndiopicus	89.3345	96	0.0480211
T	PYWK01000001.1	CONTIG	671228	676661	2280247	HG964403.1	627653	633087	GCA_000612805.1	Bacillus ndiopicus	85.5515	96	0.238308
T	PYWK01000001.1	CONTIG	677011	679798	2280247	HG964403.1	633148	635917	GCA_000612805.1	Bacillus ndiopicus	85.1627	96	0.122267
T	PYWK01000001.1	CONTIG	680177	692128	2280247	HG964403.1	636131	648078	GCA_000612805.1	Bacillus ndiopicus	83.99	96	0.524154
T	PYWK01000001.1	CONTIG	693390	694652	2280247	HG964403.1	661493	662756	GCA_000612805.1	Bacillus ndiopicus	85.6917	96	0.0553887
T	PYWK01000001.1	CONTIG	695054	698656	2280247	HG964403.1	664230	667825	GCA_000612805.1	Bacillus ndiopicus	78.9793	96	0.158009
S	PYWK01000001.1	CONTIG	698657	703131	2280247	PYWN01000001.1	4207	8681	GCA_003049505.1	Metasolibacillus meyeri	87.0197	96	0.196251
T	PYWK01000001.1	CONTIG	703307	704511	2280247	HG964403.1	672302	673506	GCA_000612805.1	Bacillus ndiopicus	86.0812	96	0.0528452
T	PYWK01000001.1	CONTIG	705100	707133	2280247	HG964403.1	675057	677089	GCA_000612805.1	Bacillus ndiopicus	89.7297	96	0.0892009
T	PYWK01000001.1	CONTIG	707315	708301	2280247	HG964403.1	677252	678241	GCA_000612805.1	Bacillus ndiopicus	81.2311	96	0.0432848
T	PYWK01000001.1	CONTIG	715797	720874	2280247	HG964403.1	685175	690255	GCA_000612805.1	Bacillus ndiopicus	90.834	96	0.222695
S	PYWK01000001.1	CONTIG	722901	723778	2280247	PYWN01000001.1	27244	28123	GCA_003049505.1	Metasolibacillus meyeri	85.1305	96	0.0385046
S	PYWK01000001.1	CONTIG	723835	726448	2280247	PYWN01000001.1	28128	30742	GCA_003049505.1	Metasolibacillus meyeri	83.626	96	0.114637
S	PYWK01000001.1	CONTIG	726494	726952	2280247	PYWN01000001.1	30822	31281	GCA_003049505.1	Metasolibacillus meyeri	85.9307	96	0.0201294
S	PYWK01000001.1	CONTIG	730931	731948	2280247	PYWN01000001.1	55960	56976	GCA_003049505.1	Metasolibacillus meyeri	85.2395	96	0.0446443
T	PYWK01000001.1	CONTIG	731965	732777	2280247	HG964403.1	710027	710839	GCA_000612805.1	Bacillus ndiopicus	83.8433	96	0.035654
T	PYWK01000001.1	CONTIG	732862	735524	2280247	HG964403.1	710861	713522	GCA_000612805.1	Bacillus ndiopicus	88.0899	96	0.116786
T	PYWK01000001.1	CONTIG	739678	740486	2280247	HG964403.1	721283	722090	GCA_000612805.1	Bacillus ndiopicus	90.8529	96	0.0354786
T	PYWK01000001.1	CONTIG	740547	745617	2280247	HG964403.1	722267	727337	GCA_000612805.1	Bacillus ndiopicus	87.4828	96	0.222388
T	PYWK01000001.1	CONTIG	747621	751696	2280247	HG964403.1	729471	733546	GCA_000612805.1	Bacillus ndiopicus	86.466	96	0.178753
T	PYWK01000001.1	CONTIG	753032	753667	2280247	HG964403.1	735515	736150	GCA_000612805.1	Bacillus ndiopicus	82.3713	96	0.0278917
T	PYWK01000001.1	CONTIG	755023	755491	2280247	HG964403.1	737292	737759	GCA_000612805.1	Bacillus ndiopicus	91.4712	96	0.0205679
T	PYWK01000001.1	CONTIG	755723	758352	2280247	HG964403.1	737760	740388	GCA_000612805.1	Bacillus ndiopicus	84.9107	96	0.115338
S	PYWK01000001.1	CONTIG	758544	759527	2280247	PYWN01000042.1	81264	82242	GCA_003049505.1	Metasolibacillus meyeri	78.4631	96	0.0431532
T	PYWK01000001.1	CONTIG	759528	760051	2280247	HG964403.1	741921	742444	GCA_000612805.1	Bacillus ndiopicus	87.619	96	0.02298
T	PYWK01000001.1	CONTIG	761307	761413	2280247	HG964403.1	743762	743868	GCA_000612805.1	Bacillus ndiopicus	96.2617	96	0.00469247
T	PYWK01000001.1	CONTIG	761605	763735	2280247	HG964403.1	744053	746183	GCA_000612805.1	Bacillus ndiopicus	85.3271	96	0.0934548
T	PYWK01000001.1	CONTIG	763801	764881	2280247	HG964403.1	746207	747287	GCA_000612805.1	Bacillus ndiopicus	86.6113	96	0.0474071
S	PYWK01000001.1	CONTIG	766175	768190	2280247	PYWN01000042.1	73963	75978	GCA_003049505.1	Metasolibacillus meyeri	85.2752	96	0.0884115
T	PYWK01000001.1	CONTIG	768466	771473	2280247	HG964403.1	749589	752599	GCA_000612805.1	Bacillus ndiopicus	83.7414	96	0.131916
T	PYWK01000001.1	CONTIG	771861	772317	2280247	HG964403.1	752821	753277	GCA_000612805.1	Bacillus ndiopicus	91.0284	96	0.0200417
T	PYWK01000001.1	CONTIG	772459	774365	2280247	HG964403.1	753444	755352	GCA_000612805.1	Bacillus ndiopicus	88.3368	96	0.0836313
T	PYWK01000001.1	CONTIG	774422	775771	2280247	HG964403.1	755658	757007	GCA_000612805.1	Bacillus ndiopicus	81.7981	96	0.0592041
T	PYWK01000001.1	CONTIG	775864	789805	2280247	HG964403.1	757024	770970	GCA_000612805.1	Bacillus ndiopicus	86.8863	96	0.611425
T	PYWK01000001.1	CONTIG	789806	792429	2280247	HG964403.1	771220	773796	GCA_000612805.1	Bacillus ndiopicus	86.8863	96	0.115075
T	PYWK01000001.1	CONTIG	792788	795317	2280247	HG964403.1	774732	777261	GCA_000612805.1	Bacillus ndiopicus	90.6114	96	0.110953
T	PYWK01000001.1	CONTIG	796036	797462	2280247	HG964403.1	777903	779330	GCA_000612805.1	Bacillus ndiopicus	85.3948	96	0.0625809
T	PYWK01000001.1	CONTIG	797942	799376	2280247	HG964403.1	779430	780865	GCA_000612805.1	Bacillus ndiopicus	85.6745	96	0.0629318
T	PYWK01000001.1	CONTIG	799501	799798	2280247	HG964403.1	780891	781191	GCA_000612805.1	Bacillus ndiopicus	87.1928	96	0.0130688
T	PYWK01000001.1	CONTIG	799799	802584	2280247	HG964403.1	781398	784185	GCA_000612805.1	Bacillus ndiopicus	87.1928	96	0.12218
T	PYWK01000001.1	CONTIG	808053	811541	2280247	HG964403.1	789015	792506	GCA_000612805.1	Bacillus ndiopicus	84.8598	96	0.15301
T	PYWK01000001.1	CONTIG	811638	821239	2280247	HG964403.1	792566	802169	GCA_000612805.1	Bacillus ndiopicus	87.6041	96	0.421095
T	PYWK01000001.1	CONTIG	823144	835826	2280247	HG964403.1	805143	817822	GCA_000612805.1	Bacillus ndiopicus	85.7784	96	0.556212
S	PYWK01000001.1	CONTIG	835827	836426	2280247	PYWN01000042.1	7058	7657	GCA_003049505.1	Metasolibacillus meyeri	70.7792	96	0.0263129
T	PYWK01000001.1	CONTIG	836758	839128	2280247	HG964403.1	818457	820828	GCA_000612805.1	Bacillus ndiopicus	85.9907	96	0.10398
T	PYWK01000001.1	CONTIG	839135	839507	2280247	HG964403.1	821018	821390	GCA_000612805.1	Bacillus ndiopicus	97.319	96	0.0163579
T	PYWK01000001.1	CONTIG	839603	841720	2280247	HG964403.1	827474	829591	GCA_000612805.1	Bacillus ndiopicus	88.7158	96	0.0928847
T	PYWK01000001.1	CONTIG	844509	849925	2280247	HG964403.1	833767	839182	GCA_000612805.1	Bacillus ndiopicus	85.7749	96	0.237562
T	PYWK01000001.1	CONTIG	850041	850308	2280247	HG964403.1	839198	839465	GCA_000612805.1	Bacillus ndiopicus	95.5224	96	0.0117531
T	PYWK01000001.1	CONTIG	850373	856007	2280247	HG964403.1	839662	845308	GCA_000612805.1	Bacillus ndiopicus	85.1616	96	0.247122
T	PYWK01000001.1	CONTIG	856146	859973	2280247	HG964403.1	845370	849197	GCA_000612805.1	Bacillus ndiopicus	89.9296	96	0.167877
T	PYWK01000001.1	CONTIG	860012	861202	2280247	HG964403.1	849365	850556	GCA_000612805.1	Bacillus ndiopicus	90.871	96	0.0522312
S	PYWK01000001.1	CONTIG	861518	862400	2280247	PYWN01000002.1	44027	44908	GCA_003049505.1	Metasolibacillus meyeri	85.6172	96	0.0387239
T	PYWK01000001.1	CONTIG	865684	870932	2280247	HG964403.1	851520	856767	GCA_000612805.1	Bacillus ndiopicus	85.7686	96	0.230194
T	PYWK01000001.1	CONTIG	871361	876032	2280247	HG964403.1	857055	861726	GCA_000612805.1	Bacillus ndiopicus	86.846	96	0.20489
T	PYWK01000001.1	CONTIG	876042	881462	2280247	HG964403.1	861788	867228	GCA_000612805.1	Bacillus ndiopicus	86.6948	96	0.237737
S	PYWK01000001.1	CONTIG	881672	883294	2280247	PYWN01000002.1	26304	27920	GCA_003049505.1	Metasolibacillus meyeri	79.1539	96	0.0711765
T	PYWK01000001.1	CONTIG	883295	890176	2280247	HG964403.1	869311	876166	GCA_000612805.1	Bacillus ndiopicus	84.6933	96	0.301809
T	PYWK01000001.1	CONTIG	891247	891930	2280247	HG964403.1	876913	877595	GCA_000612805.1	Bacillus ndiopicus	85.4015	96	0.0299968
T	PYWK01000001.1	CONTIG	892086	907659	2280247	HG964403.1	877624	893218	GCA_000612805.1	Bacillus ndiopicus	88.6307	96	0.682996
T	PYWK01000001.1	CONTIG	907731	909401	2280247	HG964403.1	893392	895056	GCA_000612805.1	Bacillus ndiopicus	86.2069	96	0.0732815
T	PYWK01000001.1	CONTIG	909702	913028	2280247	HG964403.1	895226	898530	GCA_000612805.1	Bacillus ndiopicus	91.8018	96	0.145905
T	PYWK01000001.1	CONTIG	913492	915131	2280247	HG964403.1	899362	901000	GCA_000612805.1	Bacillus ndiopicus	87.8123	96	0.071922
T	PYWK01000001.1	CONTIG	915134	916301	2280247	HG964403.1	901097	902264	GCA_000612805.1	Bacillus ndiopicus	87.1685	96	0.0512225
T	PYWK01000001.1	CONTIG	917995	924309	2280247	HG964403.1	903701	910014	GCA_000612805.1	Bacillus ndiopicus	87.3239	96	0.276944
T	PYWK01000001.1	CONTIG	924406	929728	2280247	HG964403.1	910236	915572	GCA_000612805.1	Bacillus ndiopicus	90.756	96	0.23344
T	PYWK01000001.1	CONTIG	930286	932170	2280247	HG964403.1	915695	917579	GCA_000612805.1	Bacillus ndiopicus	86.7444	96	0.0826665
T	PYWK01000001.1	CONTIG	932255	934930	2280247	HG964403.1	917580	920249	GCA_000612805.1	Bacillus ndiopicus	91.6355	96	0.117356
T	PYWK01000001.1	CONTIG	936547	938217	2280247	HG964403.1	921766	923436	GCA_000612805.1	Bacillus ndiopicus	87.7917	96	0.0732815
T	PYWK01000001.1	CONTIG	938222	939361	2280247	HG964403.1	923788	924927	GCA_000612805.1	Bacillus ndiopicus	89.2105	96	0.0499946
T	PYWK01000001.1	CONTIG	939526	940462	2280247	HG964403.1	925145	926081	GCA_000612805.1	Bacillus ndiopicus	89.1374	96	0.041092
T	PYWK01000001.1	CONTIG	940512	942285	2280247	HG964403.1	926917	928690	GCA_000612805.1	Bacillus ndiopicus	89.8592	96	0.0777986
T	PYWK01000001.1	CONTIG	942354	946718	2280247	HG964403.1	928871	933229	GCA_000612805.1	Bacillus ndiopicus	86.6225	96	0.191427
T	PYWK01000001.1	CONTIG	947105	950692	2280247	HG964403.1	933423	937011	GCA_000612805.1	Bacillus ndiopicus	83.6248	96	0.157351
T	PYWK01000001.1	CONTIG	950844	954567	2280247	HG964403.1	937272	941004	GCA_000612805.1	Bacillus ndiopicus	85.3051	96	0.163316
T	PYWK01000001.1	CONTIG	955131	958947	2280247	HG964403.1	941468	945291	GCA_000612805.1	Bacillus ndiopicus	86.6614	96	0.167394
T	PYWK01000001.1	CONTIG	959103	962069	2280247	HG964403.1	945292	948250	GCA_000612805.1	Bacillus ndiopicus	90.6155	96	0.130117
T	PYWK01000001.1	CONTIG	962238	963931	2280247	HG964403.1	948348	950041	GCA_000612805.1	Bacillus ndiopicus	93.6948	96	0.0742902
T	PYWK01000001.1	CONTIG	963963	967177	2280247	HG964403.1	950276	953494	GCA_000612805.1	Bacillus ndiopicus	86.9202	96	0.140993
T	PYWK01000001.1	CONTIG	967606	969603	2280247	HG964403.1	953560	955556	GCA_000612805.1	Bacillus ndiopicus	86.15	96	0.0876221
T	PYWK01000001.1	CONTIG	969975	972153	2280247	HG964403.1	955668	957842	GCA_000612805.1	Bacillus ndiopicus	87.5802	96	0.0955598
T	PYWK01000001.1	CONTIG	974802	976347	2280247	HG964403.1	961397	962941	GCA_000612805.1	Bacillus ndiopicus	88.8817	96	0.0677997
T	PYWK01000001.1	CONTIG	976377	976939	2280247	HG964403.1	963001	963563	GCA_000612805.1	Bacillus ndiopicus	92.7176	96	0.0246903
S	PYWK01000001.1	CONTIG	976940	977078	2280247	PYWN01000015.1	19081	19227	GCA_003049505.1	Metasolibacillus meyeri	76.6667	96	0.00609583
S	PYWK01000001.1	CONTIG	977208	981715	2280247	PYWN01000015.1	14249	18739	GCA_003049505.1	Metasolibacillus meyeri	83.3517	96	0.197698
T	PYWK01000001.1	CONTIG	981716	984257	2280247	HG964403.1	968523	971068	GCA_000612805.1	Bacillus ndiopicus	84.8378	96	0.111479
T	PYWK01000001.1	CONTIG	985041	987046	2280247	HG964403.1	971113	973120	GCA_000612805.1	Bacillus ndiopicus	85.7143	96	0.0879729
T	PYWK01000001.1	CONTIG	987143	988967	2280247	HG964403.1	973380	975203	GCA_000612805.1	Bacillus ndiopicus	88.274	96	0.0800352
T	PYWK01000001.1	CONTIG	997504	1003251	2280247	HG964403.1	988150	993908	GCA_000612805.1	Bacillus ndiopicus	83.0544	96	0.252078
T	PYWK01000001.1	CONTIG	1003919	1006168	2280247	HG964403.1	994239	996475	GCA_000612805.1	Bacillus ndiopicus	82.5721	96	0.0986735
T	PYWK01000001.1	CONTIG	1017780	1022268	2280247	HG964403.1	998607	1003082	GCA_000612805.1	Bacillus ndiopicus	87.8748	96	0.196865
T	PYWK01000001.1	CONTIG	1022544	1026112	2280247	HG964403.1	1003537	1007104	GCA_000612805.1	Bacillus ndiopicus	84.0795	96	0.156518
T	PYWK01000001.1	CONTIG	1026392	1026756	2280247	HG964403.1	1007105	1007470	GCA_000612805.1	Bacillus ndiopicus	92.6829	96	0.016007
S	PYWK01000001.1	CONTIG	1026757	1026922	2280247	PYWN01000066.1	18693	18865	GCA_003049505.1	Metasolibacillus meyeri	74.7126	96	0.00727991
T	PYWK01000001.1	CONTIG	1028771	1031311	2280247	HG964403.1	1009758	1012298	GCA_000612805.1	Bacillus ndiopicus	86.169	96	0.111435
T	PYWK01000001.1	CONTIG	1031430	1032013	2280247	HG964403.1	1012308	1012891	GCA_000612805.1	Bacillus ndiopicus	93.8567	96	0.0256113
T	PYWK01000001.1	CONTIG	1032209	1033172	2280247	HG964403.1	1012940	1013900	GCA_000612805.1	Bacillus ndiopicus	87.5776	96	0.0422761
S	PYWK01000001.1	CONTIG	1033173	1034474	2280247	PYWN01000066.1	10505	11830	GCA_003049505.1	Metasolibacillus meyeri	84.6096	96	0.0570991
T	PYWK01000001.1	CONTIG	1035944	1041024	2280247	HG964403.1	1016787	1021863	GCA_000612805.1	Bacillus ndiopicus	86.7873	96	0.222827
T	PYWK01000001.1	CONTIG	1041986	1044330	2280247	HG964403.1	1024908	1027252	GCA_000612805.1	Bacillus ndiopicus	86.9139	96	0.10284
S	PYWK01000001.1	CONTIG	1048288	1049239	2280247	PYWN01000171.1	291	1234	GCA_003049505.1	Metasolibacillus meyeri	83.0471	96	0.0417499
S	PYWK01000001.1	CONTIG	1049240	1052764	2280247	PYWN01000171.1	1396	4910	GCA_003049505.1	Metasolibacillus meyeri	83.0471	96	0.154589
T	PYWK01000001.1	CONTIG	1053382	1057816	2280247	HG964408.1	4925	9345	GCA_000612805.1	Bacillus ndiopicus	86.6816	96	0.194496
T	PYWK01000001.1	CONTIG	1058223	1059817	2280247	HG964408.1	9763	11358	GCA_000612805.1	Bacillus ndiopicus	90.9262	96	0.0699486
T	PYWK01000001.1	CONTIG	1060055	1062978	2280247	HG964408.1	11433	14357	GCA_000612805.1	Bacillus ndiopicus	80.7339	96	0.128232
T	PYWK01000001.1	CONTIG	1067653	1068447	2280247	HG964408.1	20450	21244	GCA_000612805.1	Bacillus ndiopicus	82.9146	96	0.0348646
T	PYWK01000001.1	CONTIG	1069727	1071558	2280247	HG964408.1	22181	24013	GCA_000612805.1	Bacillus ndiopicus	84.1391	96	0.0803422
T	PYWK01000001.1	CONTIG	1071895	1075764	2280247	HG964408.1	24860	28736	GCA_000612805.1	Bacillus ndiopicus	84.6193	96	0.169718
T	PYWK01000001.1	CONTIG	1076119	1077000	2280247	HG964408.1	29042	29921	GCA_000612805.1	Bacillus ndiopicus	88.6621	96	0.03868
T	PYWK01000001.1	CONTIG	1077066	1077427	2280247	HG964408.1	30003	30363	GCA_000612805.1	Bacillus ndiopicus	90.884	96	0.0158755
T	PYWK01000001.1	CONTIG	1077658	1081429	2280247	HG964408.1	30585	34357	GCA_000612805.1	Bacillus ndiopicus	83.8539	96	0.165421
T	PYWK01000001.1	CONTIG	1081638	1084157	2280247	HG964408.1	36716	39226	GCA_000612805.1	Bacillus ndiopicus	82.4089	96	0.110514
T	PYWK01000001.1	CONTIG	1084167	1084720	2280247	HG964408.1	39283	39830	GCA_000612805.1	Bacillus ndiopicus	86.2816	96	0.0242956
T	PYWK01000001.1	CONTIG	1089059	1091933	2280247	HG964408.1	45611	48510	GCA_000612805.1	Bacillus ndiopicus	85.4883	96	0.126083
T	PYWK01000001.1	CONTIG	1092104	1094110	2280247	HG964408.1	48544	50550	GCA_000612805.1	Bacillus ndiopicus	89.4475	96	0.0880168
T	PYWK01000001.1	CONTIG	1094414	1096827	2280247	HG964408.1	51627	54040	GCA_000612805.1	Bacillus ndiopicus	87.6656	96	0.105866
T	PYWK01000001.1	CONTIG	1098379	1100440	2280247	HG964408.1	55276	57338	GCA_000612805.1	Bacillus ndiopicus	89.4864	96	0.0904288
T	PYWK01000001.1	CONTIG	1100914	1104803	2280247	HG964408.1	57858	61744	GCA_000612805.1	Bacillus ndiopicus	89.6277	96	0.170596
S	PYWK01000001.1	CONTIG	1105259	1106074	2280247	PYWN01000025.1	41680	42492	GCA_003049505.1	Metasolibacillus meyeri	83.6983	96	0.0357856
T	PYWK01000001.1	CONTIG	1106075	1106956	2280247	HG964408.1	62607	63491	GCA_000612805.1	Bacillus ndiopicus	88.9391	96	0.03868
T	PYWK01000001.1	CONTIG	1107225	1112175	2280247	HG964408.1	63651	68604	GCA_000612805.1	Bacillus ndiopicus	86.3655	96	0.217126
T	PYWK01000001.1	CONTIG	1114722	1116618	2280247	HG964408.1	70412	72308	GCA_000612805.1	Bacillus ndiopicus	89.2048	96	0.0831927
T	PYWK01000001.1	CONTIG	1117346	1119537	2280247	HG964408.1	73089	75281	GCA_000612805.1	Bacillus ndiopicus	94.4394	96	0.0961299
T	PYWK01000001.1	CONTIG	1121223	1126099	2280247	HG964408.1	77765	82646	GCA_000612805.1	Bacillus ndiopicus	84.5918	96	0.21388
T	PYWK01000001.1	CONTIG	1126576	1128793	2280247	HG964408.1	82996	85215	GCA_000612805.1	Bacillus ndiopicus	88.1081	96	0.0972702
T	PYWK01000001.1	CONTIG	1128838	1132508	2280247	HG964408.1	85912	89583	GCA_000612805.1	Bacillus ndiopicus	82.5957	96	0.160991
T	PYWK01000001.1	CONTIG	1138653	1138844	2280247	HG964408.1	106024	106215	GCA_000612805.1	Bacillus ndiopicus	88.9412	96	0.00842014
T	PYWK01000001.1	CONTIG	1138845	1141197	2280247	HG964408.1	106298	108651	GCA_000612805.1	Bacillus ndiopicus	88.9412	96	0.103191
S	PYWK01000001.1	CONTIG	1141229	1141486	2280247	PYWN01000127.1	5711	5968	GCA_003049505.1	Metasolibacillus meyeri	87.3077	96	0.0113146
T	PYWK01000001.1	CONTIG	1141487	1142985	2280247	HG964408.1	113377	114877	GCA_000612805.1	Bacillus ndiopicus	87.4444	96	0.0657385
T	PYWK01000001.1	CONTIG	1142986	1144626	2280247	HG964408.1	115413	117047	GCA_000612805.1	Bacillus ndiopicus	87.4444	96	0.0719659
T	PYWK01000001.1	CONTIG	1144780	1145928	2280247	HG964408.1	117048	118196	GCA_000612805.1	Bacillus ndiopicus	89.121	96	0.0503893
S	PYWK01000001.1	CONTIG	1147353	1149056	2280247	PYWN01000127.1	8759	10518	GCA_003049505.1	Metasolibacillus meyeri	82.3629	96	0.0747287
T	PYWK01000001.1	CONTIG	1163617	1167604	2280247	HG964408.1	133295	137281	GCA_000612805.1	Bacillus ndiopicus	85.6427	96	0.174893
S	PYWK01000001.1	CONTIG	1177213	1179630	2280247	PYWN01000032.1	39845	42259	GCA_003049505.1	Metasolibacillus meyeri	85.1301	96	0.106041
S	PYWK01000001.1	CONTIG	1179700	1179972	2280247	PYWN01000032.1	36695	36964	GCA_003049505.1	Metasolibacillus meyeri	89.0909	96	0.0119724
T	PYWK01000001.1	CONTIG	1180251	1182927	2280247	HG964408.1	151325	154001	GCA_000612805.1	Bacillus ndiopicus	87.4907	96	0.1174
T	PYWK01000001.1	CONTIG	1183046	1183810	2280247	HG964408.1	154002	154765	GCA_000612805.1	Bacillus ndiopicus	92.4282	96	0.033549
T	PYWK01000001.1	CONTIG	1183889	1184306	2280247	HG964408.1	154893	155310	GCA_000612805.1	Bacillus ndiopicus	89.7375	96	0.0183313
T	PYWK01000001.1	CONTIG	1186738	1190425	2280247	HG964408.1	157780	161467	GCA_000612805.1	Bacillus ndiopicus	87.019	96	0.161737
S	PYWK01000001.1	CONTIG	1190722	1191338	2280247	PYWN01000032.1	25116	25727	GCA_003049505.1	Metasolibacillus meyeri	88.3495	96	0.0270585
T	PYWK01000001.1	CONTIG	1193572	1194331	2280247	HG964408.1	164434	165193	GCA_000612805.1	Bacillus ndiopicus	91.9737	96	0.0333297
T	PYWK01000001.1	CONTIG	1194529	1195202	2280247	HG964408.1	165297	165970	GCA_000612805.1	Bacillus ndiopicus	91.8398	96	0.0295582
T	PYWK01000001.1	CONTIG	1195360	1196157	2280247	HG964408.1	166058	166855	GCA_000612805.1	Bacillus ndiopicus	85.375	96	0.0349962
T	PYWK01000001.1	CONTIG	1196466	1198955	2280247	HG964408.1	166887	169376	GCA_000612805.1	Bacillus ndiopicus	85.3991	96	0.109199
T	PYWK01000001.1	CONTIG	1199017	1201565	2280247	HG964408.1	169474	172023	GCA_000612805.1	Bacillus ndiopicus	86.5858	96	0.111786
S	PYWK01000001.1	CONTIG	1201914	1202607	2280247	PYWN01000032.1	14228	14902	GCA_003049505.1	Metasolibacillus meyeri	77.3504	96	0.0304353
T	PYWK01000001.1	CONTIG	1202608	1205522	2280247	HG964408.1	172792	175706	GCA_000612805.1	Bacillus ndiopicus	80.6892	96	0.127837
T	PYWK01000001.1	CONTIG	1205743	1207134	2280247	HG964408.1	175810	177197	GCA_000612805.1	Bacillus ndiopicus	84.8637	96	0.061046
T	PYWK01000001.1	CONTIG	1209785	1212101	2280247	HG964408.1	177437	179753	GCA_000612805.1	Bacillus ndiopicus	87.5324	96	0.101612
T	PYWK01000001.1	CONTIG	1212183	1213958	2280247	HG964408.1	191052	192826	GCA_000612805.1	Bacillus ndiopicus	86.5806	96	0.0778863
T	PYWK01000001.1	CONTIG	1214275	1216195	2280247	HG964408.1	193590	195511	GCA_000612805.1	Bacillus ndiopicus	87.8835	96	0.0842453
T	PYWK01000001.1	CONTIG	1218571	1219724	2280247	HG964408.1	201373	202527	GCA_000612805.1	Bacillus ndiopicus	87.8028	96	0.0506086
T	PYWK01000001.1	CONTIG	1219838	1225701	2280247	HG964408.1	202659	208516	GCA_000612805.1	Bacillus ndiopicus	89.046	96	0.257165
