# ANI ranges report for assembly: GCA_015097455.1
# Submitted organism: Faecalibacillus intestinalis (taxid = 1982626, rank = species, lineage = Bacteria; Bacillati; Bacillota; Erysipelotrichia; Erysipelotrichales; Coprobacillaceae; Faecalibacillus)
# Submitted Organism Has Type Assembly: Yes
# Best match: Faecalibacillus intestinalis (taxid = 1982626, rank = species, lineage = Bacteria; Bacillati; Bacillota; Erysipelotrichia; Erysipelotrichales; Coprobacillaceae; Faecalibacillus)
# Status: CONFIRMED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
-	AP024085.1	CIRCULAR	1685568	1733367	2869982	PYLQ01000001.1	242369	290188	GCA_003024685.1	Faecalibacillus intestinalis	98.0956	96	1.66552
S	AP024085.1	CIRCULAR	1733368	1740350	2869982	JAOQJR010000001.1	307565	314549	GCA_025566905.1	[Clostridium] ammoniilyticum	95.7505	96	0.243312
-	AP024085.1	CIRCULAR	1745533	1748307	2869982	PYLQ01000001.1	231167	233941	GCA_003024685.1	Faecalibacillus intestinalis	94.8829	96	0.0966905
S	AP024085.1	CIRCULAR	1748545	1750287	2869982	PYLP01000001.1	209539	211310	GCA_003024675.1	Faecalibacillus faecis	75.3898	96	0.0607321
-	AP024085.1	CIRCULAR	1750288	1761923	2869982	PYLQ01000001.1	219299	230927	GCA_003024685.1	Faecalibacillus intestinalis	93.235	96	0.405438
S	AP024085.1	CIRCULAR	1761924	1762049	2869982	JAOQJR010000001.1	292759	292884	GCA_025566905.1	[Clostridium] ammoniilyticum	100	96	0.00439027
-	AP024085.1	CIRCULAR	1762050	1772003	2869982	PYLQ01000001.1	208591	218535	GCA_003024685.1	Faecalibacillus intestinalis	92.3509	96	0.346831
-	AP024085.1	CIRCULAR	1772083	1777625	2869982	PYLQ01000001.1	201207	206758	GCA_003024685.1	Faecalibacillus intestinalis	89.1167	96	0.193137
-	AP024085.1	CIRCULAR	1777654	1779497	2869982	PYLQ01000001.1	199061	200893	GCA_003024685.1	Faecalibacillus intestinalis	96.748	96	0.0642513
S	AP024085.1	CIRCULAR	1779498	1779931	2869982	PYLP01000001.1	179432	179876	GCA_003024675.1	Faecalibacillus faecis	94.8315	96	0.015122
-	AP024085.1	CIRCULAR	1779932	1787616	2869982	PYLQ01000001.1	191379	199060	GCA_003024685.1	Faecalibacillus intestinalis	98.3604	96	0.267772
-	AP024085.1	CIRCULAR	1788390	1800965	2869982	PYLQ01000001.1	170693	183268	GCA_003024685.1	Faecalibacillus intestinalis	98.9981	96	0.438191
S	AP024085.1	CIRCULAR	1800966	1807569	2869982	JAOQJR010000001.1	243530	250134	GCA_025566905.1	[Clostridium] ammoniilyticum	98.2892	96	0.230106
-	AP024085.1	CIRCULAR	1807570	1810808	2869982	PYLQ01000001.1	159887	163126	GCA_003024685.1	Faecalibacillus intestinalis	99.1963	96	0.112858
-	AP024085.1	CIRCULAR	1810809	1811387	2869982	PYLQ01000001.1	158391	158969	GCA_003024685.1	Faecalibacillus intestinalis	99.1963	96	0.0201743
-	AP024085.1	CIRCULAR	1811388	1933702	2869982	PYLQ01000001.1	33909	156216	GCA_003024685.1	Faecalibacillus intestinalis	99.1963	96	4.26187
-	AP024085.1	CIRCULAR	1933703	1950751	2869982	PYLQ01000001.1	12339	29386	GCA_003024685.1	Faecalibacillus intestinalis	99.1963	96	0.594046
-	AP024085.1	CIRCULAR	1951506	1952543	2869982	PYLQ01000001.1	11301	12338	GCA_003024685.1	Faecalibacillus intestinalis	96.7245	96	0.0361675
-	AP024085.1	CIRCULAR	1952582	1960977	2869982	PYLQ01000001.1	110	8523	GCA_003024685.1	Faecalibacillus intestinalis	98.0285	96	0.292545
-	AP024085.1	CIRCULAR	1961238	1986549	2869982	PYLQ01000029.1	298	25619	GCA_003024685.1	Faecalibacillus intestinalis	99.2792	96	0.881957
-	AP024085.1	CIRCULAR	1986550	1999092	2869982	PYLQ01000005.1	307	12850	GCA_003024685.1	Faecalibacillus intestinalis	99.2792	96	0.437041
-	AP024085.1	CIRCULAR	2002175	2076392	2869982	PYLQ01000005.1	16334	90524	GCA_003024685.1	Faecalibacillus intestinalis	99.2035	96	2.58601
-	AP024085.1	CIRCULAR	2076393	2100956	2869982	PYLQ01000005.1	91353	115926	GCA_003024685.1	Faecalibacillus intestinalis	99.2035	96	0.855894
S	AP024085.1	CIRCULAR	2100957	2103267	2869982	JAOQJR010000007.1	59469	61744	GCA_025566905.1	[Clostridium] ammoniilyticum	96.4085	96	0.0805232
-	AP024085.1	CIRCULAR	2103268	2133790	2869982	PYLQ01000005.1	124848	155371	GCA_003024685.1	Faecalibacillus intestinalis	99.2883	96	1.06353
-	AP024085.1	CIRCULAR	2133791	2134167	2869982	PYLQ01000046.1	300	675	GCA_003024685.1	Faecalibacillus intestinalis	99.2883	96	0.013136
-	AP024085.1	CIRCULAR	2134168	2169435	2869982	PYLQ01000026.1	1	35273	GCA_003024685.1	Faecalibacillus intestinalis	99.2883	96	1.22886
T	AP024085.1	CIRCULAR	2169436	2172366	2869982	CP102275.1	591811	594748	GCA_025149465.1	Thomasclavelia spiroformis	89.191	96	0.102126
S	AP024085.1	CIRCULAR	2172367	2173791	2869982	PYLP01000049.1	5	1429	GCA_003024675.1	Faecalibacillus faecis	98.7368	96	0.0496519
-	AP024085.1	CIRCULAR	2173878	2174092	2869982	PYLQ01000034.1	11114	11328	GCA_003024685.1	Faecalibacillus intestinalis	96.3134	96	0.00749134
S	AP024085.1	CIRCULAR	2174093	2176196	2869982	JAOQJR010000023.1	1	2101	GCA_025566905.1	[Clostridium] ammoniilyticum	97.0546	96	0.0733106
-	AP024085.1	CIRCULAR	2178811	2184904	2869982	PYLQ01000024.1	27511	33646	GCA_003024685.1	Faecalibacillus intestinalis	95.6577	96	0.212336
-	AP024085.1	CIRCULAR	2184905	2185871	2869982	PYLQ01000024.1	25137	26132	GCA_003024685.1	Faecalibacillus intestinalis	95.6577	96	0.0336936
-	AP024085.1	CIRCULAR	2185980	2210709	2869982	PYLQ01000024.1	1	24743	GCA_003024685.1	Faecalibacillus intestinalis	98.7554	96	0.861678
-	AP024085.1	CIRCULAR	2210839	2287011	2869982	PYLQ01000013.1	1432	77551	GCA_003024685.1	Faecalibacillus intestinalis	98.8287	96	2.65413
S	AP024085.1	CIRCULAR	2287250	2290320	2869982	JAOQJR010000015.1	52237	55293	GCA_025566905.1	[Clostridium] ammoniilyticum	86.8873	96	0.107004
S	AP024085.1	CIRCULAR	2290321	2291125	2869982	JAOQJR010000015.1	51225	52034	GCA_025566905.1	[Clostridium] ammoniilyticum	86.8873	96	0.028049
S	AP024085.1	CIRCULAR	2291617	2294063	2869982	JAOQJR010000015.1	47744	50190	GCA_025566905.1	[Clostridium] ammoniilyticum	93.4286	96	0.0852619
T	AP024085.1	CIRCULAR	2294064	2294753	2869982	JMLH01000011.1	10939	11621	GCA_000686665.1	Thomasclavelia saccharogumia	88.0231	96	0.024042
S	AP024085.1	CIRCULAR	2295978	2300394	2869982	JAOQJR010000015.1	42657	47067	GCA_025566905.1	[Clostridium] ammoniilyticum	88.6707	96	0.153903
T	AP024085.1	CIRCULAR	2300395	2301025	2869982	JMLH01000011.1	4264	4902	GCA_000686665.1	Thomasclavelia saccharogumia	86.8012	96	0.0219862
T	AP024085.1	CIRCULAR	2301068	2301316	2869982	JMLH01000011.1	3852	4100	GCA_000686665.1	Thomasclavelia saccharogumia	81.1245	96	0.00867601
T	AP024085.1	CIRCULAR	2301317	2302010	2869982	VIQR01000043.1	57439	58133	GCA_010206155.1	Thomasclavelia cocleata	85.3448	96	0.0241813
T	AP024085.1	CIRCULAR	2302011	2302400	2869982	JMLH01000011.1	2768	3157	GCA_000686665.1	Thomasclavelia saccharogumia	89.2308	96	0.0135889
T	AP024085.1	CIRCULAR	2302401	2303006	2869982	VIQR01000043.1	58134	58740	GCA_010206155.1	Thomasclavelia cocleata	88.3797	96	0.0211151
T	AP024085.1	CIRCULAR	2305113	2305324	2869982	JMLH01000019.1	2815	3026	GCA_000686665.1	Thomasclavelia saccharogumia	91.9811	96	0.00738681
T	AP024085.1	CIRCULAR	2305388	2305961	2869982	VIQR01000043.1	69691	70264	GCA_010206155.1	Thomasclavelia cocleata	91.1304	96	0.0200001
T	AP024085.1	CIRCULAR	2305962	2306187	2869982	JMLH01000019.1	3884	4118	GCA_000686665.1	Thomasclavelia saccharogumia	78.3898	96	0.00787461
S	AP024085.1	CIRCULAR	2307047	2307292	2869982	JAOQJR010000015.1	41613	41858	GCA_025566905.1	[Clostridium] ammoniilyticum	95.122	96	0.00857148
-	AP024085.1	CIRCULAR	2309421	2320990	2869982	PYLQ01000015.1	3290	14862	GCA_003024685.1	Faecalibacillus intestinalis	98.2211	96	0.403138
-	AP024085.1	CIRCULAR	2321011	2345856	2869982	PYLQ01000015.1	18877	43728	GCA_003024685.1	Faecalibacillus intestinalis	98.6929	96	0.86572
S	AP024085.1	CIRCULAR	2345874	2349530	2869982	PYLP01000003.1	162617	166273	GCA_003024675.1	Faecalibacillus faecis	97.6763	96	0.127422
S	AP024085.1	CIRCULAR	2349560	2351703	2869982	PYLP01000003.1	159816	161973	GCA_003024675.1	Faecalibacillus faecis	95.28	96	0.0747043
S	AP024085.1	CIRCULAR	2351826	2352074	2869982	PYLP01000003.1	158529	158778	GCA_003024675.1	Faecalibacillus faecis	91.2351	96	0.00867601
T	AP024085.1	CIRCULAR	2353134	2355796	2869982	JAODBU010000006.1	284983	287645	GCA_025336545.1	Eubacterium album	96.5828	96	0.092788
S	AP024085.1	CIRCULAR	2357752	2363865	2869982	PYLP01000003.1	147261	153383	GCA_003024675.1	Faecalibacillus faecis	96.5878	96	0.213033
S	AP024085.1	CIRCULAR	2364120	2368408	2869982	PYLP01000003.1	142161	146449	GCA_003024675.1	Faecalibacillus faecis	97.0629	96	0.149443
-	AP024085.1	CIRCULAR	2368409	2375601	2869982	PYLQ01000015.1	43729	50922	GCA_003024685.1	Faecalibacillus intestinalis	98.6101	96	0.250629
T	AP024085.1	CIRCULAR	2375602	2376799	2869982	CP102275.1	2036909	2038106	GCA_025149465.1	Thomasclavelia spiroformis	96.2437	96	0.0417424
T	AP024085.1	CIRCULAR	2376800	2379652	2869982	JACRWG010000001.1	96217	99070	GCA_014306455.1	Catenibacterium faecis	95.57	96	0.0994083
T	AP024085.1	CIRCULAR	2379653	2379824	2869982	JACRWG010000001.1	121818	121991	GCA_014306455.1	Catenibacterium faecis	95.57	96	0.00599307
T	AP024085.1	CIRCULAR	2379825	2380324	2869982	JACRWG010000001.1	121234	121745	GCA_014306455.1	Catenibacterium faecis	95.57	96	0.0174217
T	AP024085.1	CIRCULAR	2381370	2382148	2869982	JACRWG010000001.1	119612	120392	GCA_014306455.1	Catenibacterium faecis	92.0716	96	0.027143
T	AP024085.1	CIRCULAR	2382149	2382275	2869982	CP102275.1	2031450	2031576	GCA_025149465.1	Thomasclavelia spiroformis	95.2756	96	0.00442511
-	AP024085.1	CIRCULAR	2382278	2397428	2869982	PYLQ01000015.1	50923	66074	GCA_003024685.1	Faecalibacillus intestinalis	98.0418	96	0.527913
T	AP024085.1	CIRCULAR	2397429	2397625	2869982	DS562848.1	1551	1747	GCA_000154805.1	Thomasclavelia spiroformis	93.401	96	0.00686415
-	AP024085.1	CIRCULAR	2397626	2401589	2869982	PYLQ01000039.1	389	4351	GCA_003024685.1	Faecalibacillus intestinalis	99.9748	96	0.138119
-	AP024085.1	CIRCULAR	2401867	2403456	2869982	PYLQ01000036.1	1	1589	GCA_003024685.1	Faecalibacillus intestinalis	98.8065	96	0.055401
-	AP024085.1	CIRCULAR	2403946	2405942	2869982	PYLQ01000036.1	7695	9693	GCA_003024685.1	Faecalibacillus intestinalis	96.2613	96	0.0695823
-	AP024085.1	CIRCULAR	2405943	2406377	2869982	PYLQ01000012.1	79250	79684	GCA_003024685.1	Faecalibacillus intestinalis	96.2613	96	0.0151569
S	AP024085.1	CIRCULAR	2406994	2407152	2869982	JAOQJR010000001.1	363915	364071	GCA_025566905.1	[Clostridium] ammoniilyticum	83.6478	96	0.0055401
-	AP024085.1	CIRCULAR	2408116	2408959	2869982	PYLQ01000001.1	290569	291411	GCA_003024685.1	Faecalibacillus intestinalis	86.8483	96	0.0294078
-	AP024085.1	CIRCULAR	2409540	2452304	2869982	PYLQ01000012.1	36520	79249	GCA_003024685.1	Faecalibacillus intestinalis	99.1168	96	1.49008
-	AP024085.1	CIRCULAR	2452661	2488547	2869982	PYLQ01000012.1	630	36513	GCA_003024685.1	Faecalibacillus intestinalis	99.7632	96	1.25043
S	AP024085.1	CIRCULAR	2488548	2488673	2869982	JAOQJR010000025.1	12338	12463	GCA_025566905.1	[Clostridium] ammoniilyticum	96.0317	96	0.00439027
-	AP024085.1	CIRCULAR	2488674	2488972	2869982	PYLQ01000012.1	331	629	GCA_003024685.1	Faecalibacillus intestinalis	99.6656	96	0.0104182
-	AP024085.1	CIRCULAR	2489004	2492617	2869982	PYLQ01000007.1	1	3614	GCA_003024685.1	Faecalibacillus intestinalis	98.6726	96	0.125924
-	AP024085.1	CIRCULAR	2493043	2499292	2869982	PYLQ01000007.1	3625	9872	GCA_003024685.1	Faecalibacillus intestinalis	98.7061	96	0.217771
-	AP024085.1	CIRCULAR	2499293	2501233	2869982	PYLQ01000007.1	10008	11944	GCA_003024685.1	Faecalibacillus intestinalis	98.7061	96	0.0676311
S	AP024085.1	CIRCULAR	2501234	2501376	2869982	PYLP01000012.1	750	892	GCA_003024675.1	Faecalibacillus faecis	93.7063	96	0.00498261
-	AP024085.1	CIRCULAR	2501541	2505780	2869982	PYLQ01000007.1	12730	16969	GCA_003024685.1	Faecalibacillus intestinalis	97.5949	96	0.147736
-	AP024085.1	CIRCULAR	2512815	2515457	2869982	PYLQ01000007.1	17991	20633	GCA_003024685.1	Faecalibacillus intestinalis	91.462	96	0.0920912
S	AP024085.1	CIRCULAR	2515458	2515711	2869982	JAOQJR010000009.1	85963	86216	GCA_025566905.1	[Clostridium] ammoniilyticum	83.9216	96	0.00885023
-	AP024085.1	CIRCULAR	2518662	2572743	2869982	PYLQ01000007.1	20791	74817	GCA_003024685.1	Faecalibacillus intestinalis	98.5916	96	1.8844
-	AP024085.1	CIRCULAR	2572744	2572961	2869982	PYLQ01000007.1	74949	75165	GCA_003024685.1	Faecalibacillus intestinalis	98.5916	96	0.00759587
S	AP024085.1	CIRCULAR	2572962	2576166	2869982	JAOQJR010000009.1	35805	39009	GCA_025566905.1	[Clostridium] ammoniilyticum	97.5678	96	0.111673
-	AP024085.1	CIRCULAR	2576167	2581038	2869982	PYLQ01000007.1	75193	80063	GCA_003024685.1	Faecalibacillus intestinalis	96.8192	96	0.169757
S	AP024085.1	CIRCULAR	2583014	2595878	2869982	JAOQJR010000009.1	15268	28132	GCA_025566905.1	[Clostridium] ammoniilyticum	97.2414	96	0.448261
S	AP024085.1	CIRCULAR	2596132	2596768	2869982	JAOQJR010000009.1	13565	14202	GCA_025566905.1	[Clostridium] ammoniilyticum	95.3382	96	0.0221953
S	AP024085.1	CIRCULAR	2596769	2598708	2869982	JAOQJR010000009.1	10944	12904	GCA_025566905.1	[Clostridium] ammoniilyticum	95.3382	96	0.0675962
S	AP024085.1	CIRCULAR	2598709	2609380	2869982	JAOQJR010000009.1	90	10763	GCA_025566905.1	[Clostridium] ammoniilyticum	95.3382	96	0.371849
S	AP024085.1	CIRCULAR	2609495	2611678	2869982	JAOQJR010000014.1	1531	3713	GCA_025566905.1	[Clostridium] ammoniilyticum	95.8791	96	0.076098
S	AP024085.1	CIRCULAR	2611802	2624969	2869982	JAOQJR010000014.1	3714	16873	GCA_025566905.1	[Clostridium] ammoniilyticum	98.9067	96	0.458818
-	AP024085.1	CIRCULAR	2626276	2632392	2869982	PYLQ01000002.1	4169	10296	GCA_003024685.1	Faecalibacillus intestinalis	97.2924	96	0.213137
S	AP024085.1	CIRCULAR	2632393	2633077	2869982	PYLP01000020.1	1295	1990	GCA_003024675.1	Faecalibacillus faecis	92.8161	96	0.0238677
-	AP024085.1	CIRCULAR	2633103	2640935	2869982	PYLQ01000002.1	14884	22716	GCA_003024685.1	Faecalibacillus intestinalis	98.251	96	0.272929
S	AP024085.1	CIRCULAR	2640936	2645667	2869982	JAOQJR010000014.1	37370	42100	GCA_025566905.1	[Clostridium] ammoniilyticum	99.4717	96	0.164879
-	AP024085.1	CIRCULAR	2645668	2663664	2869982	PYLQ01000002.1	22719	40730	GCA_003024685.1	Faecalibacillus intestinalis	98.4405	96	0.627077
S	AP024085.1	CIRCULAR	2663665	2665889	2869982	JAOQJR010000014.1	60092	62316	GCA_025566905.1	[Clostridium] ammoniilyticum	98.4719	96	0.0775266
-	AP024085.1	CIRCULAR	2665972	2684254	2869982	PYLQ01000002.1	40731	59008	GCA_003024685.1	Faecalibacillus intestinalis	98.3598	96	0.637042
-	AP024085.1	CIRCULAR	2684255	2723408	2869982	PYLQ01000002.1	65013	104174	GCA_003024685.1	Faecalibacillus intestinalis	98.3598	96	1.36426
-	AP024085.1	CIRCULAR	2723409	2724186	2869982	PYLQ01000002.1	112582	113359	GCA_003024685.1	Faecalibacillus intestinalis	98.3598	96	0.0271082
-	AP024085.1	CIRCULAR	2724187	2726449	2869982	PYLQ01000002.1	124948	127210	GCA_003024685.1	Faecalibacillus intestinalis	98.3598	96	0.0788507
T	AP024085.1	CIRCULAR	2726450	2731810	2869982	JAODBU010000013.1	37752	43115	GCA_025336545.1	Eubacterium album	95.8799	96	0.186796
T	AP024085.1	CIRCULAR	2734012	2741111	2869982	JAODBU010000013.1	43132	50208	GCA_025336545.1	Eubacterium album	89.5728	96	0.247388
-	AP024085.1	CIRCULAR	2741112	2763628	2869982	PYLQ01000002.1	127211	149740	GCA_003024685.1	Faecalibacillus intestinalis	98.2827	96	0.784569
-	AP024085.1	CIRCULAR	2764539	2768763	2869982	PYLQ01000002.1	149741	153967	GCA_003024685.1	Faecalibacillus intestinalis	98.5997	96	0.147213
-	AP024085.1	CIRCULAR	2768764	2776941	2869982	PYLQ01000002.1	154635	162832	GCA_003024685.1	Faecalibacillus intestinalis	98.5997	96	0.28495
-	AP024085.1	CIRCULAR	2777135	2793751	2869982	PYLQ01000002.1	164539	181152	GCA_003024685.1	Faecalibacillus intestinalis	98.4913	96	0.578993
S	AP024085.1	CIRCULAR	2793752	2793885	2869982	JAOQJR010000005.1	120282	120419	GCA_025566905.1	[Clostridium] ammoniilyticum	73.6111	96	0.00466902
-	AP024085.1	CIRCULAR	2793886	2809953	2869982	PYLQ01000002.1	181153	197213	GCA_003024685.1	Faecalibacillus intestinalis	97.8265	96	0.559864
S	AP024085.1	CIRCULAR	2809954	2815798	2869982	PYLP01000003.1	34721	40565	GCA_003024675.1	Faecalibacillus faecis	99.6749	96	0.20366
-	AP024085.1	CIRCULAR	2815799	2820490	2869982	PYLQ01000002.1	197323	202002	GCA_003024685.1	Faecalibacillus intestinalis	98.1679	96	0.163485
S	AP024085.1	CIRCULAR	2820491	2820703	2869982	PYLP01000003.1	45267	45479	GCA_003024675.1	Faecalibacillus faecis	97.6526	96	0.00742165
-	AP024085.1	CIRCULAR	2820704	2825920	2869982	PYLQ01000002.1	205463	210680	GCA_003024685.1	Faecalibacillus intestinalis	98.4875	96	0.181778
-	AP024085.1	CIRCULAR	2826037	2844326	2869982	PYLQ01000002.1	211112	229398	GCA_003024685.1	Faecalibacillus intestinalis	97.8685	96	0.637286
S	AP024085.1	CIRCULAR	2844327	2848282	2869982	JAOQJR010000005.1	165502	169460	GCA_025566905.1	[Clostridium] ammoniilyticum	97.021	96	0.137841
S	AP024085.1	CIRCULAR	2851587	2855954	2869982	JAOQJR010000005.1	180654	185024	GCA_025566905.1	[Clostridium] ammoniilyticum	97.7818	96	0.152196
-	AP024085.1	CIRCULAR	2859041	2869982	2869982	PYLQ01000002.1	240126	251056	GCA_003024685.1	Faecalibacillus intestinalis	98.1453	96	0.381257
