# ANI ranges report for assembly: GCA_002370195.2
# Submitted organism: Ureibacillus thermosphaericus (taxid = 51173, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Ureibacillus)
# Submitted Organism Has Type Assembly: Yes
# Best match: Ureibacillus thermosphaericus (taxid = 51173, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Ureibacillus)
# Status: CONFIRMED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
-	AP018335.1	CIRCULAR	646275	646628	3488104	JAAXPW010000045.1	16231	16585	GCA_012396605.1	Ureibacillus thermosphaericus	98.0282	96	0.0101488
S	AP018335.1	CIRCULAR	646629	653327	3488104	JBHSNQ010000036.1	372	7060	GCA_042655065.1	Ureibacillus suwonensis	97.5526	96	0.192053
S	AP018335.1	CIRCULAR	653412	656229	3488104	JBHSNQ010000036.1	7062	9879	GCA_042655065.1	Ureibacillus suwonensis	98.9003	96	0.0807889
S	AP018335.1	CIRCULAR	656231	656368	3488104	JBHSNN010000063.1	46544	46681	GCA_042657185.1	Ureibacillus thermophilus	100	96	0.0039563
S	AP018335.1	CIRCULAR	656369	656531	3488104	JBHSNQ010000051.1	1589	1752	GCA_042655065.1	Ureibacillus suwonensis	98.1707	96	0.00467303
-	AP018335.1	CIRCULAR	656714	657959	3488104	JAAXPW010000018.1	10085	11354	GCA_012396605.1	Ureibacillus thermosphaericus	95.7955	96	0.0357214
-	AP018335.1	CIRCULAR	657960	660197	3488104	JAAXPW010000018.1	3753	5998	GCA_012396605.1	Ureibacillus thermosphaericus	95.7955	96	0.0641609
-	AP018335.1	CIRCULAR	660218	660320	3488104	JAAXPW010000074.1	1485	1587	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00295289
-	AP018335.1	CIRCULAR	660715	660838	3488104	JAAXPW010000008.1	1	124	GCA_012396605.1	Ureibacillus thermosphaericus	98.8	96	0.00355494
-	AP018335.1	CIRCULAR	660839	662210	3488104	JAAXPW010000018.1	2375	3750	GCA_012396605.1	Ureibacillus thermosphaericus	98.8	96	0.0393337
-	AP018335.1	CIRCULAR	662352	664561	3488104	JAAXPW010000018.1	127	2335	GCA_012396605.1	Ureibacillus thermosphaericus	99.005	96	0.0633582
S	AP018335.1	CIRCULAR	664588	665023	3488104	JBHSNN010000022.1	39634	40069	GCA_042657185.1	Ureibacillus thermophilus	97.4771	96	0.0124996
S	AP018335.1	CIRCULAR	665682	665873	3488104	JBHSNN010000012.1	19284	19462	GCA_042657185.1	Ureibacillus thermophilus	91.1458	96	0.00550442
S	AP018335.1	CIRCULAR	665898	666227	3488104	JBHSNN010000012.1	18955	19283	GCA_042657185.1	Ureibacillus thermophilus	98.1818	96	0.00946073
-	AP018335.1	CIRCULAR	666463	666953	3488104	JAAXPW010000012.1	127	617	GCA_012396605.1	Ureibacillus thermosphaericus	98.778	96	0.0140764
S	AP018335.1	CIRCULAR	666954	667074	3488104	JBHSNQ010000040.1	1	121	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00346893
-	AP018335.1	CIRCULAR	667594	713247	3488104	JAAXPW010000012.1	618	46287	GCA_012396605.1	Ureibacillus thermosphaericus	99.1288	96	1.30885
-	AP018335.1	CIRCULAR	713374	740856	3488104	JAAXPW010000012.1	46288	73767	GCA_012396605.1	Ureibacillus thermosphaericus	99.5015	96	0.787907
-	AP018335.1	CIRCULAR	741256	768667	3488104	JAAXPW010000037.1	1	27422	GCA_012396605.1	Ureibacillus thermosphaericus	99.3108	96	0.785871
S	AP018335.1	CIRCULAR	768668	768861	3488104	JBHSNQ010000038.1	2867	3060	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00556176
-	AP018335.1	CIRCULAR	768862	769013	3488104	JAAXPW010000015.1	60634	60785	GCA_012396605.1	Ureibacillus thermosphaericus	97.3684	96	0.00435767
S	AP018335.1	CIRCULAR	769014	771362	3488104	JBHSNQ010000038.1	366	2714	GCA_042655065.1	Ureibacillus suwonensis	99.7871	96	0.0673432
-	AP018335.1	CIRCULAR	771422	771601	3488104	JACHGZ010000014.1	61117	61296	GCA_014202525.1	Ureibacillus thermosphaericus	96.6667	96	0.0051604
S	AP018335.1	CIRCULAR	771602	771767	3488104	JBHSNQ010000038.1	1	166	GCA_042655065.1	Ureibacillus suwonensis	98.7952	96	0.00475903
S	AP018335.1	CIRCULAR	771912	772040	3488104	JBHSNQ010000004.1	26077	26205	GCA_042655065.1	Ureibacillus suwonensis	99.4035	96	0.00369828
S	AP018335.1	CIRCULAR	772041	772225	3488104	JBHSNQ010000093.1	96	280	GCA_042655065.1	Ureibacillus suwonensis	99.4035	96	0.00530374
S	AP018335.1	CIRCULAR	772226	772356	3488104	JBHSNQ010000004.1	26391	26521	GCA_042655065.1	Ureibacillus suwonensis	99.4035	96	0.00375562
S	AP018335.1	CIRCULAR	772357	775263	3488104	JBHSNQ010000069.1	1	2908	GCA_042655065.1	Ureibacillus suwonensis	99.4035	96	0.0833404
S	AP018335.1	CIRCULAR	775421	780446	3488104	JBHSNQ010000069.1	2910	7933	GCA_042655065.1	Ureibacillus suwonensis	99.9005	96	0.14409
-	AP018335.1	CIRCULAR	780447	781957	3488104	JAAXPW010000036.1	1	1524	GCA_012396605.1	Ureibacillus thermosphaericus	96.9876	96	0.0433187
S	AP018335.1	CIRCULAR	781958	783111	3488104	JBHSNQ010000123.1	127	1280	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.0330839
-	AP018335.1	CIRCULAR	783112	784100	3488104	JAAXPW010000082.1	1	989	GCA_012396605.1	Ureibacillus thermosphaericus	99.1851	96	0.0283535
-	AP018335.1	CIRCULAR	784101	786619	3488104	JAAXPW010000066.1	1	2519	GCA_012396605.1	Ureibacillus thermosphaericus	99.1851	96	0.0722169
-	AP018335.1	CIRCULAR	786620	786908	3488104	JAAXPW010000043.1	128	418	GCA_012396605.1	Ureibacillus thermosphaericus	99.1851	96	0.0082853
-	AP018335.1	CIRCULAR	786945	787059	3488104	JAAXPW010000005.1	8045	8159	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00329692
-	AP018335.1	CIRCULAR	787458	787581	3488104	JAAXPW010000050.1	1	124	GCA_012396605.1	Ureibacillus thermosphaericus	99.9175	96	0.00355494
-	AP018335.1	CIRCULAR	787582	795943	3488104	JAAXPW010000036.1	19276	27638	GCA_012396605.1	Ureibacillus thermosphaericus	99.9175	96	0.239729
-	AP018335.1	CIRCULAR	795952	796059	3488104	JACHGZ010000047.1	1	106	GCA_014202525.1	Ureibacillus thermosphaericus	96.2963	96	0.00309624
S	AP018335.1	CIRCULAR	796436	796724	3488104	JBHSNN010000029.1	564	852	GCA_042657185.1	Ureibacillus thermophilus	98.9537	96	0.0082853
S	AP018335.1	CIRCULAR	796725	797103	3488104	JBHSNN010000088.1	1	380	GCA_042657185.1	Ureibacillus thermophilus	98.9537	96	0.0108655
-	AP018335.1	CIRCULAR	797247	797370	3488104	JAAXPW010000076.1	1	124	GCA_012396605.1	Ureibacillus thermosphaericus	97.9453	96	0.00355494
-	AP018335.1	CIRCULAR	797371	814912	3488104	JAAXPW010000036.1	1732	19271	GCA_012396605.1	Ureibacillus thermosphaericus	97.9453	96	0.502909
S	AP018335.1	CIRCULAR	814913	815013	3488104	JBHSNN010000015.1	17786	17878	GCA_042657185.1	Ureibacillus thermophilus	87.2549	96	0.00289556
-	AP018335.1	CIRCULAR	815014	831297	3488104	JAAXPW010000043.1	569	16855	GCA_012396605.1	Ureibacillus thermosphaericus	99.0862	96	0.466844
-	AP018335.1	CIRCULAR	831298	831424	3488104	JAAXPW010000023.1	1	127	GCA_012396605.1	Ureibacillus thermosphaericus	99.0862	96	0.00364095
S	AP018335.1	CIRCULAR	831816	831937	3488104	JBHSNQ010000191.1	1	122	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.0034976
-	AP018335.1	CIRCULAR	831938	833505	3488104	JAAXPW010000043.1	16856	18423	GCA_012396605.1	Ureibacillus thermosphaericus	99.3622	96	0.0449528
S	AP018335.1	CIRCULAR	833506	833614	3488104	JBHSNQ010000129.1	1973	2081	GCA_042655065.1	Ureibacillus suwonensis	99.0826	96	0.00312491
S	AP018335.1	CIRCULAR	833765	833953	3488104	JBHSNQ010000030.1	1	189	GCA_042655065.1	Ureibacillus suwonensis	97.8836	96	0.00541842
-	AP018335.1	CIRCULAR	834445	834772	3488104	JAAXPW010000044.1	1	328	GCA_012396605.1	Ureibacillus thermosphaericus	95.4268	96	0.00940339
S	AP018335.1	CIRCULAR	834773	834904	3488104	JBHSNN010000087.1	25620	25751	GCA_042657185.1	Ureibacillus thermophilus	95.4545	96	0.00378429
S	AP018335.1	CIRCULAR	834905	835205	3488104	JBHSNQ010000055.1	17975	18276	GCA_042655065.1	Ureibacillus suwonensis	94.702	96	0.00862933
-	AP018335.1	CIRCULAR	835325	836250	3488104	JAAXPW010000043.1	18448	19373	GCA_012396605.1	Ureibacillus thermosphaericus	99.892	96	0.0265474
S	AP018335.1	CIRCULAR	836251	836374	3488104	JBHSNN010000011.1	157	282	GCA_042657185.1	Ureibacillus thermophilus	90.5512	96	0.00355494
S	AP018335.1	CIRCULAR	836375	837843	3488104	RBZN01000109.1	12	1479	GCA_003628435.1	Ureibacillus endophyticus	94.7726	96	0.0421146
-	AP018335.1	CIRCULAR	840962	841207	3488104	JAAXPW010000017.1	1	246	GCA_012396605.1	Ureibacillus thermosphaericus	99.187	96	0.00705254
-	AP018335.1	CIRCULAR	841209	841367	3488104	JACHGZ010000016.1	847	1006	GCA_014202525.1	Ureibacillus thermosphaericus	93.2476	96	0.00455835
-	AP018335.1	CIRCULAR	841368	841518	3488104	JACHGZ010000016.1	375	525	GCA_014202525.1	Ureibacillus thermosphaericus	93.2476	96	0.004329
-	AP018335.1	CIRCULAR	841542	841828	3488104	JAAXPW010000053.1	1109	1394	GCA_012396605.1	Ureibacillus thermosphaericus	94.4251	96	0.00822797
-	AP018335.1	CIRCULAR	843441	854017	3488104	JAAXPW010000053.1	1395	11993	GCA_012396605.1	Ureibacillus thermosphaericus	98.6415	96	0.303231
S	AP018335.1	CIRCULAR	854274	854411	3488104	JBHSNQ010000039.1	24430	24567	GCA_042655065.1	Ureibacillus suwonensis	99.2754	96	0.0039563
-	AP018335.1	CIRCULAR	854412	861504	3488104	JAAXPW010000007.1	1	7118	GCA_012396605.1	Ureibacillus thermosphaericus	97.6548	96	0.203348
-	AP018335.1	CIRCULAR	864429	872257	3488104	JAAXPW010000007.1	15677	23505	GCA_012396605.1	Ureibacillus thermosphaericus	98.1354	96	0.224449
S	AP018335.1	CIRCULAR	872258	873774	3488104	JBHSNQ010000040.1	43580	45096	GCA_042655065.1	Ureibacillus suwonensis	99.8682	96	0.0434907
-	AP018335.1	CIRCULAR	873775	877063	3488104	JAAXPW010000007.1	24119	27409	GCA_012396605.1	Ureibacillus thermosphaericus	98.3202	96	0.0942919
-	AP018335.1	CIRCULAR	877064	880489	3488104	JAAXPW010000007.1	29448	32880	GCA_012396605.1	Ureibacillus thermosphaericus	98.3202	96	0.0982195
-	AP018335.1	CIRCULAR	880520	914332	3488104	JAAXPW010000007.1	33518	67337	GCA_012396605.1	Ureibacillus thermosphaericus	99.5111	96	0.969381
-	AP018335.1	CIRCULAR	914333	914461	3488104	JAAXPW010000007.1	68488	68616	GCA_012396605.1	Ureibacillus thermosphaericus	99.5111	96	0.00369828
S	AP018335.1	CIRCULAR	914550	914905	3488104	JBHSNQ010000034.1	3100	3454	GCA_042655065.1	Ureibacillus suwonensis	75.9003	96	0.0102061
-	AP018335.1	CIRCULAR	914906	922855	3488104	JAAXPW010000002.1	157140	165081	GCA_012396605.1	Ureibacillus thermosphaericus	96.3684	96	0.227918
-	AP018335.1	CIRCULAR	922975	925118	3488104	JAAXPW010000002.1	150770	152916	GCA_012396605.1	Ureibacillus thermosphaericus	95.7189	96	0.0614661
-	AP018335.1	CIRCULAR	926295	931388	3488104	JAAXPW010000002.1	145400	150495	GCA_012396605.1	Ureibacillus thermosphaericus	98.2542	96	0.146039
-	AP018335.1	CIRCULAR	932799	935285	3488104	JAAXPW010000002.1	142906	145399	GCA_012396605.1	Ureibacillus thermosphaericus	97.3632	96	0.0712995
-	AP018335.1	CIRCULAR	935836	941782	3488104	JAAXPW010000002.1	136958	142894	GCA_012396605.1	Ureibacillus thermosphaericus	98.6555	96	0.170494
-	AP018335.1	CIRCULAR	941907	950493	3488104	JAAXPW010000002.1	127655	136239	GCA_012396605.1	Ureibacillus thermosphaericus	99.5458	96	0.24618
S	AP018335.1	CIRCULAR	951286	951557	3488104	JBHSNQ010000017.1	294	565	GCA_042655065.1	Ureibacillus suwonensis	99.6324	96	0.00779793
-	AP018335.1	CIRCULAR	952379	960787	3488104	JAAXPW010000002.1	119251	127654	GCA_012396605.1	Ureibacillus thermosphaericus	98.431	96	0.241077
-	AP018335.1	CIRCULAR	962389	962512	3488104	JAAXPW010000048.1	1	124	GCA_012396605.1	Ureibacillus thermosphaericus	91.4062	96	0.00355494
S	AP018335.1	CIRCULAR	962903	963026	3488104	JBHSNQ010000067.1	2452	2573	GCA_042655065.1	Ureibacillus suwonensis	96.7742	96	0.00355494
-	AP018335.1	CIRCULAR	971400	984254	3488104	JAAXPW010000002.1	105685	118535	GCA_012396605.1	Ureibacillus thermosphaericus	98.9583	96	0.368538
-	AP018335.1	CIRCULAR	985794	996161	3488104	JAAXPW010000002.1	95344	105684	GCA_012396605.1	Ureibacillus thermosphaericus	99.0067	96	0.297239
S	AP018335.1	CIRCULAR	996254	996401	3488104	JBHSNN010000005.1	127760	127907	GCA_042657185.1	Ureibacillus thermophilus	96.6216	96	0.00424299
S	AP018335.1	CIRCULAR	997430	997609	3488104	JBHSNN010000021.1	671	850	GCA_042657185.1	Ureibacillus thermophilus	98.8889	96	0.0051604
-	AP018335.1	CIRCULAR	998047	1001830	3488104	JAAXPW010000002.1	91560	95343	GCA_012396605.1	Ureibacillus thermosphaericus	99.6917	96	0.108483
-	AP018335.1	CIRCULAR	1001831	1001938	3488104	JAAXPW010000013.1	67892	67999	GCA_012396605.1	Ureibacillus thermosphaericus	99.6917	96	0.00309624
-	AP018335.1	CIRCULAR	1001939	1002368	3488104	JACHGZ010000013.1	2491	2920	GCA_014202525.1	Ureibacillus thermosphaericus	99.7674	96	0.0123276
-	AP018335.1	CIRCULAR	1002471	1004770	3488104	JAAXPW010000002.1	89258	91559	GCA_012396605.1	Ureibacillus thermosphaericus	99.4353	96	0.0659384
S	AP018335.1	CIRCULAR	1004799	1008961	3488104	JBHSNN010000088.1	9415	13548	GCA_042657185.1	Ureibacillus thermophilus	81.2979	96	0.119349
-	AP018335.1	CIRCULAR	1008962	1011644	3488104	JAAXPW010000002.1	86557	89240	GCA_012396605.1	Ureibacillus thermosphaericus	99.3669	96	0.0769186
-	AP018335.1	CIRCULAR	1011851	1032720	3488104	JAAXPW010000002.1	65679	86556	GCA_012396605.1	Ureibacillus thermosphaericus	98.9993	96	0.598319
-	AP018335.1	CIRCULAR	1033361	1042909	3488104	JAAXPW010000002.1	56128	65678	GCA_012396605.1	Ureibacillus thermosphaericus	99.3195	96	0.273759
S	AP018335.1	CIRCULAR	1042910	1043082	3488104	JBHSNQ010000183.1	20414	20584	GCA_042655065.1	Ureibacillus suwonensis	94.7977	96	0.00495971
S	AP018335.1	CIRCULAR	1043122	1043234	3488104	JBHSNQ010000078.1	32031	32143	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00323958
-	AP018335.1	CIRCULAR	1043241	1064349	3488104	JAAXPW010000002.1	34982	56090	GCA_012396605.1	Ureibacillus thermosphaericus	98.9484	96	0.605171
-	AP018335.1	CIRCULAR	1064417	1069497	3488104	JAAXPW010000002.1	29865	34981	GCA_012396605.1	Ureibacillus thermosphaericus	95.8578	96	0.145667
-	AP018335.1	CIRCULAR	1069500	1071275	3488104	JAAXPW010000002.1	27451	29224	GCA_012396605.1	Ureibacillus thermosphaericus	98.7613	96	0.0509159
-	AP018335.1	CIRCULAR	1071326	1076564	3488104	JAAXPW010000002.1	21688	26933	GCA_012396605.1	Ureibacillus thermosphaericus	97.8273	96	0.150196
S	AP018335.1	CIRCULAR	1076568	1076740	3488104	JBHSNN010000061.1	3774	3946	GCA_042657185.1	Ureibacillus thermophilus	100	96	0.00495971
S	AP018335.1	CIRCULAR	1077848	1078042	3488104	JBHSNQ010000186.1	238	431	GCA_042655065.1	Ureibacillus suwonensis	98.4615	96	0.00559043
-	AP018335.1	CIRCULAR	1078043	1080143	3488104	JAAXPW010000002.1	19615	21687	GCA_012396605.1	Ureibacillus thermosphaericus	97.2909	96	0.0602333
-	AP018335.1	CIRCULAR	1080217	1080402	3488104	JAAXPW010000002.1	19353	19541	GCA_012396605.1	Ureibacillus thermosphaericus	79.0816	96	0.00533241
S	AP018335.1	CIRCULAR	1080403	1080517	3488104	JBHSNN010000094.1	902	1017	GCA_042657185.1	Ureibacillus thermophilus	76.2295	96	0.00329692
-	AP018335.1	CIRCULAR	1081523	1081639	3488104	JACHGZ010000037.1	11611	11730	GCA_014202525.1	Ureibacillus thermosphaericus	80	96	0.00335426
-	AP018335.1	CIRCULAR	1084196	1088286	3488104	JAAXPW010000002.1	13087	17175	GCA_012396605.1	Ureibacillus thermosphaericus	96.7245	96	0.117284
-	AP018335.1	CIRCULAR	1088548	1088804	3488104	JAAXPW010000064.1	3273	3529	GCA_012396605.1	Ureibacillus thermosphaericus	88.417	96	0.0073679
-	AP018335.1	CIRCULAR	1088805	1088926	3488104	JACHGZ010000068.1	3120	3241	GCA_014202525.1	Ureibacillus thermosphaericus	81.4516	96	0.0034976
-	AP018335.1	CIRCULAR	1088927	1100754	3488104	JAAXPW010000002.1	1268	13086	GCA_012396605.1	Ureibacillus thermosphaericus	98.9012	96	0.339095
S	AP018335.1	CIRCULAR	1100814	1101361	3488104	JBHSNQ010000051.1	398	946	GCA_042655065.1	Ureibacillus suwonensis	98.725	96	0.0157105
S	AP018335.1	CIRCULAR	1101409	1102393	3488104	JBHSNQ010000050.1	7897	8880	GCA_042655065.1	Ureibacillus suwonensis	99.5939	96	0.0282388
S	AP018335.1	CIRCULAR	1102444	1102664	3488104	JBHSNQ010000082.1	1	198	GCA_042655065.1	Ureibacillus suwonensis	81.982	96	0.00633582
S	AP018335.1	CIRCULAR	1102716	1103680	3488104	JBHSNQ010000113.1	4	968	GCA_042655065.1	Ureibacillus suwonensis	90.3627	96	0.0276655
S	AP018335.1	CIRCULAR	1103682	1104241	3488104	JBHSNQ010000090.1	1	560	GCA_042655065.1	Ureibacillus suwonensis	89.3238	96	0.0160546
-	AP018335.1	CIRCULAR	1104344	1107688	3488104	JAAXPW010000031.1	32559	35901	GCA_012396605.1	Ureibacillus thermosphaericus	99.0137	96	0.0958974
S	AP018335.1	CIRCULAR	1107689	1108094	3488104	JBHSNQ010000065.1	2024	2438	GCA_042655065.1	Ureibacillus suwonensis	97.8313	96	0.0116396
-	AP018335.1	CIRCULAR	1108095	1108424	3488104	JAAXPW010000031.1	32134	32463	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00946073
-	AP018335.1	CIRCULAR	1109965	1123534	3488104	JAAXPW010000031.1	18562	32133	GCA_012396605.1	Ureibacillus thermosphaericus	99.3442	96	0.389037
S	AP018335.1	CIRCULAR	1123535	1123859	3488104	JBHSNQ010000193.1	2601	2928	GCA_042655065.1	Ureibacillus suwonensis	93.921	96	0.00931738
-	AP018335.1	CIRCULAR	1123860	1136953	3488104	JAAXPW010000031.1	5460	18541	GCA_012396605.1	Ureibacillus thermosphaericus	99.0674	96	0.37539
-	AP018335.1	CIRCULAR	1136954	1137366	3488104	JAAXPW010000031.1	3706	4118	GCA_012396605.1	Ureibacillus thermosphaericus	99.0674	96	0.0118402
-	AP018335.1	CIRCULAR	1137372	1140421	3488104	JAAXPW010000031.1	154	3203	GCA_012396605.1	Ureibacillus thermosphaericus	99.5738	96	0.0874401
-	AP018335.1	CIRCULAR	1140438	1140566	3488104	JAAXPW010000001.1	106285	106414	GCA_012396605.1	Ureibacillus thermosphaericus	93.8462	96	0.00369828
-	AP018335.1	CIRCULAR	1141106	1153419	3488104	JAAXPW010000033.1	278	12592	GCA_012396605.1	Ureibacillus thermosphaericus	99.3262	96	0.353028
S	AP018335.1	CIRCULAR	1155020	1155151	3488104	JBHSNQ010000041.1	656	787	GCA_042655065.1	Ureibacillus suwonensis	99.2424	96	0.00378429
S	AP018335.1	CIRCULAR	1156591	1156717	3488104	JBHSNQ010000168.1	15551	15677	GCA_042655065.1	Ureibacillus suwonensis	99.2126	96	0.00364095
-	AP018335.1	CIRCULAR	1156718	1158197	3488104	JAAXPW010000033.1	12615	14090	GCA_012396605.1	Ureibacillus thermosphaericus	96.4936	96	0.0424299
-	AP018335.1	CIRCULAR	1159863	1167083	3488104	JAAXPW010000033.1	14091	21333	GCA_012396605.1	Ureibacillus thermosphaericus	98.1512	96	0.207018
-	AP018335.1	CIRCULAR	1167751	1171819	3488104	JAAXPW010000033.1	21334	25397	GCA_012396605.1	Ureibacillus thermosphaericus	98.6978	96	0.116654
S	AP018335.1	CIRCULAR	1171820	1172001	3488104	JBHSNN010000029.1	16401	16570	GCA_042657185.1	Ureibacillus thermophilus	86.2637	96	0.00521773
-	AP018335.1	CIRCULAR	1172002	1174748	3488104	JAAXPW010000033.1	25429	28175	GCA_012396605.1	Ureibacillus thermosphaericus	98.4711	96	0.0787534
-	AP018335.1	CIRCULAR	1174849	1177610	3488104	JAAXPW010000033.1	30586	33343	GCA_012396605.1	Ureibacillus thermosphaericus	98.878	96	0.0791834
-	AP018335.1	CIRCULAR	1177860	1188134	3488104	JAAXPW010000050.1	169	10443	GCA_012396605.1	Ureibacillus thermosphaericus	99.4161	96	0.294573
S	AP018335.1	CIRCULAR	1188139	1188246	3488104	JBHSNQ010000012.1	6482	6589	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00309624
S	AP018335.1	CIRCULAR	1188673	1188774	3488104	JBHSNQ010000178.1	25	124	GCA_042655065.1	Ureibacillus suwonensis	96.0784	96	0.00292422
-	AP018335.1	CIRCULAR	1188777	1190993	3488104	JAAXPW010000050.1	10444	12664	GCA_012396605.1	Ureibacillus thermosphaericus	96.8612	96	0.0635589
-	AP018335.1	CIRCULAR	1190994	1207054	3488104	JAAXPW010000038.1	935	17023	GCA_012396605.1	Ureibacillus thermosphaericus	96.8612	96	0.460451
-	AP018335.1	CIRCULAR	1207637	1208897	3488104	JAAXPW010000038.1	17024	18285	GCA_012396605.1	Ureibacillus thermosphaericus	96.9889	96	0.0361514
-	AP018335.1	CIRCULAR	1209232	1210634	3488104	JAAXPW010000038.1	18286	19688	GCA_012396605.1	Ureibacillus thermosphaericus	97.9345	96	0.0402224
-	AP018335.1	CIRCULAR	1211058	1214041	3488104	JAAXPW010000038.1	19689	22640	GCA_012396605.1	Ureibacillus thermosphaericus	96.988	96	0.0855479
-	AP018335.1	CIRCULAR	1214052	1217726	3488104	JAAXPW010000038.1	22711	26353	GCA_012396605.1	Ureibacillus thermosphaericus	94.1719	96	0.105358
S	AP018335.1	CIRCULAR	1217887	1217995	3488104	JBHSNQ010000100.1	1	109	GCA_042655065.1	Ureibacillus suwonensis	94.4954	96	0.00312491
S	AP018335.1	CIRCULAR	1218083	1218190	3488104	JBHSNQ010000004.1	26283	26390	GCA_042655065.1	Ureibacillus suwonensis	85.1852	96	0.00309624
-	AP018335.1	CIRCULAR	1218979	1219144	3488104	JAAXPW010000074.1	1202	1367	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00475903
S	AP018335.1	CIRCULAR	1219145	1219248	3488104	JBHSNQ010000004.1	25224	25323	GCA_042655065.1	Ureibacillus suwonensis	87.619	96	0.00298156
-	AP018335.1	CIRCULAR	1219249	1221640	3488104	JAAXPW010000056.1	160	2551	GCA_012396605.1	Ureibacillus thermosphaericus	99.9164	96	0.0685759
S	AP018335.1	CIRCULAR	1227449	1227576	3488104	JBHSNQ010000135.1	2558	2685	GCA_042655065.1	Ureibacillus suwonensis	98.4375	96	0.00366962
S	AP018335.1	CIRCULAR	1227706	1227811	3488104	JBHSNN010000094.1	542	648	GCA_042657185.1	Ureibacillus thermophilus	93.4579	96	0.0030389
-	AP018335.1	CIRCULAR	1228247	1228535	3488104	JAAXPW010000059.1	8388	8675	GCA_012396605.1	Ureibacillus thermosphaericus	98.2188	96	0.0082853
-	AP018335.1	CIRCULAR	1228536	1228639	3488104	JAAXPW010000047.1	15903	16006	GCA_012396605.1	Ureibacillus thermosphaericus	98.2188	96	0.00298156
-	AP018335.1	CIRCULAR	1228902	1233386	3488104	JAAXPW010000045.1	539	5013	GCA_012396605.1	Ureibacillus thermosphaericus	97.5273	96	0.12858
S	AP018335.1	CIRCULAR	1233387	1233595	3488104	JBHSNQ010000004.1	15294	15502	GCA_042655065.1	Ureibacillus suwonensis	99.0431	96	0.00599179
-	AP018335.1	CIRCULAR	1235911	1236578	3488104	JAAXPW010000045.1	5015	5682	GCA_012396605.1	Ureibacillus thermosphaericus	99.2515	96	0.0191508
-	AP018335.1	CIRCULAR	1238119	1240361	3488104	JAAXPW010000045.1	5683	7925	GCA_012396605.1	Ureibacillus thermosphaericus	99.6879	96	0.0643043
-	AP018335.1	CIRCULAR	1240449	1240575	3488104	JAAXPW010000045.1	9492	9618	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00364095
-	AP018335.1	CIRCULAR	1240840	1240972	3488104	JAAXPW010000045.1	9883	10015	GCA_012396605.1	Ureibacillus thermosphaericus	98.4962	96	0.00381296
-	AP018335.1	CIRCULAR	1241101	1241362	3488104	JAAXPW010000004.1	71845	72105	GCA_012396605.1	Ureibacillus thermosphaericus	98.0916	96	0.00751124
S	AP018335.1	CIRCULAR	1241363	1241932	3488104	JBHSNN010000020.1	6594	7169	GCA_042657185.1	Ureibacillus thermophilus	91.2069	96	0.0163413
-	AP018335.1	CIRCULAR	1241933	1245656	3488104	JAAXPW010000045.1	10967	14689	GCA_012396605.1	Ureibacillus thermosphaericus	99.4094	96	0.106763
S	AP018335.1	CIRCULAR	1246929	1247033	3488104	JBHSNQ010000093.1	294	398	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00301023
-	AP018335.1	CIRCULAR	1247535	1247693	3488104	JAAXPW010000015.1	60990	61148	GCA_012396605.1	Ureibacillus thermosphaericus	99.3711	96	0.00455835
S	AP018335.1	CIRCULAR	1247779	1247894	3488104	JBHSNN010000086.1	6500	6617	GCA_042657185.1	Ureibacillus thermophilus	94.958	96	0.00332559
S	AP018335.1	CIRCULAR	1248228	1251172	3488104	JBHSNQ010000161.1	9531	12495	GCA_042655065.1	Ureibacillus suwonensis	92.6125	96	0.0844298
S	AP018335.1	CIRCULAR	1260783	1260904	3488104	JBHSNQ010000167.1	14825	14946	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.0034976
S	AP018335.1	CIRCULAR	1262061	1262160	3488104	JBHSNQ010000042.1	469	569	GCA_042655065.1	Ureibacillus suwonensis	96.0396	96	0.00286689
S	AP018335.1	CIRCULAR	1262187	1263327	3488104	JBHSNQ010000076.1	167	1308	GCA_042655065.1	Ureibacillus suwonensis	90.917	96	0.0327112
