# ANI ranges report for assembly: GCA_003459085.1
# Submitted organism: Holdemania filiformis (taxid = 61171, rank = species, lineage = Bacteria; Bacillati; Bacillota; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Holdemania)
# Submitted Organism Has Type Assembly: Yes
# Best match: Holdemania filiformis (taxid = 61171, rank = species, lineage = Bacteria; Bacillati; Bacillota; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Holdemania)
# Status: CONFIRMED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
-	QRUP01000007.1	CONTIG	53280	60830	160537	GG657553.1	156596	164177	GCA_000157995.1	Holdemania filiformis	96.3946	96	4.70359
-	QRUP01000007.1	CONTIG	60953	72005	160537	GG657553.1	142006	153061	GCA_000157995.1	Holdemania filiformis	97.6582	96	6.88502
-	QRUP01000007.1	CONTIG	72449	74383	160537	GG657553.1	128675	130609	GCA_000157995.1	Holdemania filiformis	96.124	96	1.20533
-	QRUP01000007.1	CONTIG	79787	80572	160537	GG657553.1	126348	127134	GCA_000157995.1	Holdemania filiformis	97.2295	96	0.489607
-	QRUP01000007.1	CONTIG	80573	93127	160537	GG657553.1	113581	126144	GCA_000157995.1	Holdemania filiformis	97.2295	96	7.82063
-	QRUP01000007.1	CONTIG	98633	125203	160537	GG657553.1	86764	113336	GCA_000157995.1	Holdemania filiformis	97.2494	96	16.5513
-	QRUP01000007.1	CONTIG	129610	132717	160537	GG657553.1	83607	86713	GCA_000157995.1	Holdemania filiformis	97.4582	96	1.936
-	QRUP01000007.1	CONTIG	132927	135123	160537	GG657552.1	6864	9061	GCA_000157995.1	Holdemania filiformis	96.4968	96	1.36853
-	QRUP01000007.1	CONTIG	136592	137242	160537	GG657552.1	9062	9712	GCA_000157995.1	Holdemania filiformis	88.4323	96	0.405514
-	QRUP01000007.1	CONTIG	137697	142592	160537	GG657552.1	10161	15054	GCA_000157995.1	Holdemania filiformis	95.9371	96	3.04976
-	QRUP01000007.1	CONTIG	143840	149510	160537	GG657552.1	15142	20812	GCA_000157995.1	Holdemania filiformis	96.5973	96	3.53252
-	QRUP01000007.1	CONTIG	151603	158684	160537	GG657552.1	20813	27895	GCA_000157995.1	Holdemania filiformis	95.4834	96	4.41144
-	QRUP01000008.1	CONTIG	48	2254	155325	GG657562.1	169514	171721	GCA_000157995.1	Holdemania filiformis	96.8297	96	1.42089
-	QRUP01000008.1	CONTIG	2327	5451	155325	GG657562.1	166388	169513	GCA_000157995.1	Holdemania filiformis	97.6967	96	2.01191
-	QRUP01000008.1	CONTIG	5508	11994	155325	GG657562.1	159676	166167	GCA_000157995.1	Holdemania filiformis	97.351	96	4.1764
-	QRUP01000008.1	CONTIG	12081	16842	155325	GG657562.1	152186	156946	GCA_000157995.1	Holdemania filiformis	96.8717	96	3.06583
-	QRUP01000008.1	CONTIG	22331	35136	155325	GG657562.1	139314	152111	GCA_000157995.1	Holdemania filiformis	96.0681	96	8.24465
-	QRUP01000008.1	CONTIG	35137	43838	155325	GG657562.1	127232	135922	GCA_000157995.1	Holdemania filiformis	96.0681	96	5.60245
-	QRUP01000008.1	CONTIG	43847	44511	155325	GG657562.1	126475	127139	GCA_000157995.1	Holdemania filiformis	97.1681	96	0.428135
-	QRUP01000008.1	CONTIG	44512	63955	155325	GG657562.1	105722	125173	GCA_000157995.1	Holdemania filiformis	97.1681	96	12.5183
-	QRUP01000008.1	CONTIG	64002	64487	155325	GG657562.1	104399	104885	GCA_000157995.1	Holdemania filiformis	92.2764	96	0.312892
S	QRUP01000008.1	CONTIG	64488	64718	155325	HE998567.1	1460899	1461127	GCA_000327285.1	Holdemania massiliensis	64.898	96	0.14872
-	QRUP01000008.1	CONTIG	64719	67451	155325	GG657562.1	100897	103630	GCA_000157995.1	Holdemania filiformis	97.586	96	1.75954
S	QRUP01000008.1	CONTIG	67452	67867	155325	HE998567.1	1463865	1464280	GCA_000327285.1	Holdemania massiliensis	80.9069	96	0.267826
-	QRUP01000008.1	CONTIG	67868	71906	155325	GG657562.1	96863	100896	GCA_000157995.1	Holdemania filiformis	94.6591	96	2.60035
-	QRUP01000008.1	CONTIG	72706	76278	155325	GG657562.1	93290	96862	GCA_000157995.1	Holdemania filiformis	97.9039	96	2.30034
-	QRUP01000008.1	CONTIG	76313	81167	155325	GG657562.1	88227	93082	GCA_000157995.1	Holdemania filiformis	97.6318	96	3.1257
T	QRUP01000008.1	CONTIG	81168	82337	155325	JACRST010000017.1	5244	6415	GCA_014384885.1	Ligaoa zhengdingensis	96.7577	96	0.753259
T	QRUP01000008.1	CONTIG	82338	82870	155325	JAKVPQ010000010.1	1	532	GCA_022487425.1	Amedibacillus hominis	97.7448	96	0.343151
T	QRUP01000008.1	CONTIG	82871	83284	155325	JAKVPQ010000046.1	120	533	GCA_022487425.1	Amedibacillus hominis	97.7448	96	0.266538
T	QRUP01000008.1	CONTIG	83285	84022	155325	JAKVPQ010000021.1	1	738	GCA_022487425.1	Amedibacillus hominis	97.7448	96	0.475133
-	QRUP01000008.1	CONTIG	84409	99217	155325	GG657562.1	73395	88196	GCA_000157995.1	Holdemania filiformis	95.1351	96	9.5342
-	QRUP01000008.1	CONTIG	99255	102302	155325	GG657562.1	70235	73293	GCA_000157995.1	Holdemania filiformis	96.8311	96	1.96234
S	QRUP01000008.1	CONTIG	102303	102873	155325	HE998567.1	1439769	1440337	GCA_000327285.1	Holdemania massiliensis	81.0105	96	0.367616
-	QRUP01000008.1	CONTIG	109766	115941	155325	GG657562.1	64011	70184	GCA_000157995.1	Holdemania filiformis	97.4903	96	3.97618
-	QRUP01000008.1	CONTIG	115953	134082	155325	GG657562.1	44402	62533	GCA_000157995.1	Holdemania filiformis	96.2221	96	11.6723
-	QRUP01000008.1	CONTIG	134520	135720	155325	GG657562.1	42720	43919	GCA_000157995.1	Holdemania filiformis	95.3757	96	0.773217
-	QRUP01000008.1	CONTIG	135733	148637	155325	GG657562.1	29629	42568	GCA_000157995.1	Holdemania filiformis	97.272	96	8.30839
-	QRUP01000008.1	CONTIG	148664	150591	155325	GG657562.1	27512	29439	GCA_000157995.1	Holdemania filiformis	96.7367	96	1.24127
-	QRUP01000008.1	CONTIG	150592	155277	155325	GG657562.1	428474	433161	GCA_000157995.1	Holdemania filiformis	96.7367	96	3.0169
-	QRUP01000009.1	CONTIG	51	5905	141100	GG657556.1	643157	649013	GCA_000157995.1	Holdemania filiformis	96.7224	96	4.14954
-	QRUP01000009.1	CONTIG	6304	7844	141100	GG657556.1	651552	653091	GCA_000157995.1	Holdemania filiformis	96.3684	96	1.09213
-	QRUP01000009.1	CONTIG	8959	9268	141100	GG657556.1	653092	653401	GCA_000157995.1	Holdemania filiformis	96.129	96	0.219702
-	QRUP01000009.1	CONTIG	14738	20420	141100	GG657556.1	653746	659426	GCA_000157995.1	Holdemania filiformis	95.1702	96	4.02764
-	QRUP01000009.1	CONTIG	20421	36998	141100	GG657556.1	50181	66754	GCA_000157995.1	Holdemania filiformis	95.1702	96	11.7491
-	QRUP01000009.1	CONTIG	37035	49707	141100	GG657556.1	67157	79852	GCA_000157995.1	Holdemania filiformis	95.6033	96	8.98157
T	QRUP01000009.1	CONTIG	49951	50468	141100	JAKVPQ010000010.1	13980	14497	GCA_022487425.1	Amedibacillus hominis	85.1351	96	0.367116
-	QRUP01000009.1	CONTIG	50723	57957	141100	GG657556.1	80422	87712	GCA_000157995.1	Holdemania filiformis	96.5167	96	5.12757
-	QRUP01000009.1	CONTIG	57962	58512	141100	GG657584.1	3	553	GCA_000157995.1	Holdemania filiformis	96.9147	96	0.390503
-	QRUP01000009.1	CONTIG	58830	65929	141100	GG657556.1	88376	95455	GCA_000157995.1	Holdemania filiformis	97.4507	96	5.03189
-	QRUP01000009.1	CONTIG	66097	71681	141100	GG657556.1	96935	102521	GCA_000157995.1	Holdemania filiformis	97.172	96	3.95819
-	QRUP01000009.1	CONTIG	72892	78431	141100	GG657556.1	104210	109749	GCA_000157995.1	Holdemania filiformis	97.2563	96	3.92629
-	QRUP01000009.1	CONTIG	78461	82806	141100	GG657556.1	110588	114935	GCA_000157995.1	Holdemania filiformis	96.8031	96	3.08009
-	QRUP01000009.1	CONTIG	85523	86701	141100	GG657568.1	18	1195	GCA_000157995.1	Holdemania filiformis	96.1864	96	0.835578
-	QRUP01000009.1	CONTIG	86723	91000	141100	GG657556.1	115970	120247	GCA_000157995.1	Holdemania filiformis	96.8094	96	3.03189
-	QRUP01000009.1	CONTIG	91001	95522	141100	GG657556.1	124658	129186	GCA_000157995.1	Holdemania filiformis	96.8094	96	3.20482
-	QRUP01000009.1	CONTIG	95755	99051	141100	GG657556.1	130228	133524	GCA_000157995.1	Holdemania filiformis	96.512	96	2.33664
-	QRUP01000009.1	CONTIG	99102	105636	141100	GG657556.1	133776	140323	GCA_000157995.1	Holdemania filiformis	95.9243	96	4.63147
S	QRUP01000009.1	CONTIG	105637	105770	141100	HE998567.1	1051837	1051970	GCA_000327285.1	Holdemania massiliensis	71.3235	96	0.0949681
-	QRUP01000009.1	CONTIG	105909	141054	141100	GG657556.1	140601	175732	GCA_000157995.1	Holdemania filiformis	97.7386	96	24.9086
-	QRUP01000010.1	CONTIG	84	2558	134728	GG657551.1	60994	63468	GCA_000157995.1	Holdemania filiformis	95.9225	96	1.83703
-	QRUP01000010.1	CONTIG	3498	12840	134728	GG657551.1	50586	59929	GCA_000157995.1	Holdemania filiformis	95.4412	96	6.93471
-	QRUP01000010.1	CONTIG	12841	13031	134728	GG657562.1	104929	105119	GCA_000157995.1	Holdemania filiformis	95.4412	96	0.141767
-	QRUP01000010.1	CONTIG	13033	21028	134728	GG657551.1	29682	37689	GCA_000157995.1	Holdemania filiformis	96.3432	96	5.93492
-	QRUP01000010.1	CONTIG	21029	31172	134728	GG657551.1	19337	29495	GCA_000157995.1	Holdemania filiformis	96.3432	96	7.52924
-	QRUP01000010.1	CONTIG	31173	37961	134728	GG657551.1	11614	18403	GCA_000157995.1	Holdemania filiformis	96.3432	96	5.03904
-	QRUP01000010.1	CONTIG	37981	38118	134728	GG657551.1	9901	10038	GCA_000157995.1	Holdemania filiformis	94.2029	96	0.102429
-	QRUP01000010.1	CONTIG	38578	42111	134728	GG657551.1	6369	9900	GCA_000157995.1	Holdemania filiformis	95.1088	96	2.62306
-	QRUP01000010.1	CONTIG	44359	49647	134728	GG657551.1	924	6213	GCA_000157995.1	Holdemania filiformis	96.8449	96	3.92569
-	QRUP01000010.1	CONTIG	49855	51670	134728	GG657554.1	62414	64230	GCA_000157995.1	Holdemania filiformis	96.7262	96	1.3479
-	QRUP01000010.1	CONTIG	51671	52876	134728	GG657554.1	61093	62298	GCA_000157995.1	Holdemania filiformis	96.7262	96	0.895137
-	QRUP01000010.1	CONTIG	52985	61413	134728	GG657554.1	46177	54589	GCA_000157995.1	Holdemania filiformis	96.2656	96	6.25631
-	QRUP01000010.1	CONTIG	61865	70701	134728	GG657554.1	36983	45821	GCA_000157995.1	Holdemania filiformis	97.5676	96	6.55914
-	QRUP01000010.1	CONTIG	71445	76425	134728	GG657554.1	31302	36281	GCA_000157995.1	Holdemania filiformis	96.7282	96	3.69708
-	QRUP01000010.1	CONTIG	76739	84365	134728	GG657554.1	18840	26461	GCA_000157995.1	Holdemania filiformis	96.0486	96	5.66104
-	QRUP01000010.1	CONTIG	84366	85133	134728	GG657554.1	17845	18615	GCA_000157995.1	Holdemania filiformis	96.0486	96	0.570037
-	QRUP01000010.1	CONTIG	85315	85877	134728	GG657554.1	11367	11929	GCA_000157995.1	Holdemania filiformis	96.9858	96	0.417879
-	QRUP01000010.1	CONTIG	85879	96467	134728	GG657554.1	1	10584	GCA_000157995.1	Holdemania filiformis	97.0927	96	7.85954
-	QRUP01000010.1	CONTIG	96468	96572	134728	HE998568.1	745241	745329	GCA_000327285.1	Holdemania massiliensis	67.9245	96	0.0779348
-	QRUP01000010.1	CONTIG	96573	97286	134728	GG657563.1	5813	6524	GCA_000157995.1	Holdemania filiformis	98.3193	96	0.529957
-	QRUP01000010.1	CONTIG	97422	100274	134728	GG657563.1	2958	5791	GCA_000157995.1	Holdemania filiformis	96.9453	96	2.1176
-	QRUP01000010.1	CONTIG	100275	100762	134728	GG657563.1	2316	2801	GCA_000157995.1	Holdemania filiformis	96.9453	96	0.362211
-	QRUP01000010.1	CONTIG	100763	103960	134728	GG657553.1	453878	457075	GCA_000157995.1	Holdemania filiformis	96.9453	96	2.37367
-	QRUP01000010.1	CONTIG	103961	109336	134728	GG657553.1	448273	453649	GCA_000157995.1	Holdemania filiformis	96.9453	96	3.99026
-	QRUP01000010.1	CONTIG	109472	110716	134728	GG657553.1	442391	443634	GCA_000157995.1	Holdemania filiformis	96.2249	96	0.924084
-	QRUP01000010.1	CONTIG	110902	133553	134728	GG657553.1	415879	438527	GCA_000157995.1	Holdemania filiformis	97.2856	96	16.8131
-	QRUP01000011.1	CONTIG	85	9772	125842	GG657553.1	3425	13119	GCA_000157995.1	Holdemania filiformis	96.5187	96	7.69854
-	QRUP01000011.1	CONTIG	12785	20042	125842	GG657553.1	13374	20629	GCA_000157995.1	Holdemania filiformis	96.9693	96	5.76755
-	QRUP01000011.1	CONTIG	20084	36775	125842	GG657553.1	226549	243240	GCA_000157995.1	Holdemania filiformis	96.7954	96	13.2643
-	QRUP01000011.1	CONTIG	36888	45395	125842	GG657553.1	243370	251878	GCA_000157995.1	Holdemania filiformis	97.2382	96	6.76086
-	QRUP01000011.1	CONTIG	51687	55541	125842	GG657553.1	251933	255778	GCA_000157995.1	Holdemania filiformis	95.9544	96	3.06337
-	QRUP01000011.1	CONTIG	62658	72905	125842	GG657553.1	255916	266164	GCA_000157995.1	Holdemania filiformis	96.0889	96	8.14355
-	QRUP01000011.1	CONTIG	76853	83914	125842	GG657553.1	503632	510694	GCA_000157995.1	Holdemania filiformis	99.9858	96	5.6118
-	QRUP01000011.1	CONTIG	83926	85461	125842	GG657553.1	510987	512522	GCA_000157995.1	Holdemania filiformis	99.9337	96	1.22058
-	QRUP01000011.1	CONTIG	85462	86836	125842	GG657578.1	1	1375	GCA_000157995.1	Holdemania filiformis	99.9337	96	1.09264
-	QRUP01000011.1	CONTIG	86837	88450	125842	GG657553.1	513578	515191	GCA_000157995.1	Holdemania filiformis	99.9337	96	1.28256
-	QRUP01000011.1	CONTIG	89446	98521	125842	GG657553.1	266419	275494	GCA_000157995.1	Holdemania filiformis	96.2894	96	7.21222
-	QRUP01000011.1	CONTIG	98541	104956	125842	GG657553.1	275856	282273	GCA_000157995.1	Holdemania filiformis	96.5877	96	5.09846
-	QRUP01000011.1	CONTIG	106769	108444	125842	GG657553.1	282807	284482	GCA_000157995.1	Holdemania filiformis	94.8122	96	1.33183
-	QRUP01000011.1	CONTIG	108615	120574	125842	GG657553.1	285516	297470	GCA_000157995.1	Holdemania filiformis	96.3415	96	9.50398
-	QRUP01000011.1	CONTIG	120712	122470	125842	GG657553.1	299584	301342	GCA_000157995.1	Holdemania filiformis	95.6892	96	1.39778
-	QRUP01000011.1	CONTIG	122754	123267	125842	GG657558.1	159670	160182	GCA_000157995.1	Holdemania filiformis	92.284	96	0.408449
-	QRUP01000011.1	CONTIG	123268	123401	125842	GG657554.1	60118	60251	GCA_000157995.1	Holdemania filiformis	92.284	96	0.106483
-	QRUP01000011.1	CONTIG	123466	124006	125842	GG657554.1	59582	60117	GCA_000157995.1	Holdemania filiformis	92.976	96	0.429904
-	QRUP01000011.1	CONTIG	124138	124261	125842	GG657554.1	59411	59535	GCA_000157995.1	Holdemania filiformis	92.8	96	0.0985363
-	QRUP01000012.1	CONTIG	108	2985	118207	GG657557.1	91149	94025	GCA_000157995.1	Holdemania filiformis	95.4877	96	2.43471
-	QRUP01000012.1	CONTIG	3420	9272	118207	GG657557.1	84828	90678	GCA_000157995.1	Holdemania filiformis	97.9327	96	4.95148
-	QRUP01000012.1	CONTIG	15767	19885	118207	GG657557.1	80583	84700	GCA_000157995.1	Holdemania filiformis	97.8342	96	3.48457
-	QRUP01000012.1	CONTIG	19886	31092	118207	GG657557.1	68723	79927	GCA_000157995.1	Holdemania filiformis	97.8342	96	9.48083
-	QRUP01000012.1	CONTIG	31139	32005	118207	GG657557.1	57614	58482	GCA_000157995.1	Holdemania filiformis	96.4368	96	0.733459
-	QRUP01000012.1	CONTIG	32033	34969	118207	GG657557.1	49950	52898	GCA_000157995.1	Holdemania filiformis	97.1589	96	2.48462
-	QRUP01000012.1	CONTIG	34970	49862	118207	GG657557.1	33515	48398	GCA_000157995.1	Holdemania filiformis	97.1589	96	12.5991
-	QRUP01000012.1	CONTIG	49868	51387	118207	GG657557.1	31761	33280	GCA_000157995.1	Holdemania filiformis	96.8421	96	1.28588
-	QRUP01000012.1	CONTIG	51874	58954	118207	GG657557.1	24056	31131	GCA_000157995.1	Holdemania filiformis	96.8653	96	5.99034
-	QRUP01000012.1	CONTIG	58964	61725	118207	GG657557.1	408981	411741	GCA_000157995.1	Holdemania filiformis	96.8863	96	2.33658
-	QRUP01000012.1	CONTIG	61743	67579	118207	GG657557.1	401846	407682	GCA_000157995.1	Holdemania filiformis	96.111	96	4.93795
-	QRUP01000012.1	CONTIG	70361	75569	118207	GG657557.1	393968	399178	GCA_000157995.1	Holdemania filiformis	96.4657	96	4.40668
-	QRUP01000012.1	CONTIG	75570	81418	118207	GG657557.1	386392	392240	GCA_000157995.1	Holdemania filiformis	96.4657	96	4.9481
-	QRUP01000012.1	CONTIG	81495	82882	118207	GG657557.1	381777	383163	GCA_000157995.1	Holdemania filiformis	96.902	96	1.17421
-	QRUP01000012.1	CONTIG	85119	89364	118207	GG657557.1	377538	381776	GCA_000157995.1	Holdemania filiformis	94.5844	96	3.592
-	QRUP01000012.1	CONTIG	89463	118160	118207	GG657557.1	348841	377536	GCA_000157995.1	Holdemania filiformis	96.2847	96	24.2778
-	QRUP01000013.1	CONTIG	610	729	116837	GG657575.1	733	852	GCA_000157995.1	Holdemania filiformis	99.1667	96	0.102707
-	QRUP01000013.1	CONTIG	799	923	116837	GG657562.1	388515	388639	GCA_000157995.1	Holdemania filiformis	95.3307	96	0.106987
-	QRUP01000013.1	CONTIG	924	1054	116837	GG657561.1	435373	435504	GCA_000157995.1	Holdemania filiformis	95.3307	96	0.112122
-	QRUP01000013.1	CONTIG	1196	9519	116837	GG657556.1	546240	554561	GCA_000157995.1	Holdemania filiformis	97.2492	96	7.12446
-	QRUP01000013.1	CONTIG	9525	10336	116837	GG657556.1	555881	556692	GCA_000157995.1	Holdemania filiformis	97.6078	96	0.694985
-	QRUP01000013.1	CONTIG	10337	12073	116837	GG657556.1	556957	558693	GCA_000157995.1	Holdemania filiformis	97.6078	96	1.48669
-	QRUP01000013.1	CONTIG	12140	21585	116837	GG657556.1	558968	568419	GCA_000157995.1	Holdemania filiformis	97.609	96	8.08477
-	QRUP01000013.1	CONTIG	21709	26450	116837	GG657556.1	571429	576172	GCA_000157995.1	Holdemania filiformis	96.4624	96	4.05865
-	QRUP01000013.1	CONTIG	26529	44741	116837	GG657556.1	577278	595497	GCA_000157995.1	Holdemania filiformis	96	96	15.5884
-	QRUP01000013.1	CONTIG	44865	45197	116837	GG657561.1	239164	239496	GCA_000157995.1	Holdemania filiformis	85.4331	96	0.285012
-	QRUP01000013.1	CONTIG	45198	45371	116837	GG657556.1	595954	596127	GCA_000157995.1	Holdemania filiformis	85.4331	96	0.148925
-	QRUP01000013.1	CONTIG	48213	49280	116837	GG657556.1	614698	615765	GCA_000157995.1	Holdemania filiformis	86.4232	96	0.914094
-	QRUP01000013.1	CONTIG	59587	72822	116837	GG657556.1	618102	631330	GCA_000157995.1	Holdemania filiformis	96.7313	96	11.3286
-	QRUP01000013.1	CONTIG	72824	81810	116837	GG657561.1	587790	596776	GCA_000157995.1	Holdemania filiformis	96.9515	96	7.69191
-	QRUP01000013.1	CONTIG	81865	85091	116837	GG657561.1	584406	587632	GCA_000157995.1	Holdemania filiformis	97.4899	96	2.76197
-	QRUP01000013.1	CONTIG	90718	103558	116837	GG657561.1	562246	575094	GCA_000157995.1	Holdemania filiformis	96.6539	96	10.9905
-	QRUP01000013.1	CONTIG	103559	110521	116837	GG657561.1	545556	552516	GCA_000157995.1	Holdemania filiformis	96.6539	96	5.95958
-	QRUP01000014.1	CONTIG	692	13583	113602	GG657559.1	95297	108186	GCA_000157995.1	Holdemania filiformis	97.7044	96	11.3484
-	QRUP01000014.1	CONTIG	16830	21954	113602	GG657555.1	1	5127	GCA_000157995.1	Holdemania filiformis	97.8163	96	4.51136
-	QRUP01000014.1	CONTIG	23566	35733	113602	GG657555.1	5128	17310	GCA_000157995.1	Holdemania filiformis	97.0139	96	10.7111
-	QRUP01000014.1	CONTIG	35734	36571	113602	GG657555.1	18628	19464	GCA_000157995.1	Holdemania filiformis	97.0139	96	0.737663
-	QRUP01000014.1	CONTIG	36616	50068	113602	GG657555.1	19652	33107	GCA_000157995.1	Holdemania filiformis	96.7711	96	11.8422
-	QRUP01000014.1	CONTIG	55096	55951	113602	GG657555.1	33137	33993	GCA_000157995.1	Holdemania filiformis	97.2311	96	0.753508
-	QRUP01000014.1	CONTIG	55952	58846	113602	GG657555.1	34198	37089	GCA_000157995.1	Holdemania filiformis	97.2311	96	2.54837
-	QRUP01000014.1	CONTIG	58907	60355	113602	GG657555.1	37181	38620	GCA_000157995.1	Holdemania filiformis	92.1649	96	1.27551
-	QRUP01000014.1	CONTIG	60610	74367	113602	GG657555.1	38874	52630	GCA_000157995.1	Holdemania filiformis	96.4971	96	12.1107
-	QRUP01000014.1	CONTIG	74377	110974	113602	GG657555.1	59012	95612	GCA_000157995.1	Holdemania filiformis	97.9679	96	32.216
-	QRUP01000014.1	CONTIG	111294	113548	113602	GG657555.1	96637	98891	GCA_000157995.1	Holdemania filiformis	96.4539	96	1.985
-	QRUP01000015.1	CONTIG	372	16502	87038	GG657557.1	200994	217123	GCA_000157995.1	Holdemania filiformis	96.6857	96	18.5333
-	QRUP01000015.1	CONTIG	16503	16971	87038	GG657557.1	198791	199275	GCA_000157995.1	Holdemania filiformis	96.6857	96	0.538845
S	QRUP01000015.1	CONTIG	16972	17203	87038	HE998573.1	44684	44916	GCA_000327285.1	Holdemania massiliensis	96.5665	96	0.26655
-	QRUP01000015.1	CONTIG	17204	18034	87038	GG657557.1	197767	198558	GCA_000157995.1	Holdemania filiformis	92.1781	96	0.954755
-	QRUP01000015.1	CONTIG	18157	18674	87038	GG657557.1	195120	195637	GCA_000157995.1	Holdemania filiformis	97.8764	96	0.595142
-	QRUP01000015.1	CONTIG	18723	29846	87038	GG657557.1	169560	180688	GCA_000157995.1	Holdemania filiformis	96.5966	96	12.7806
-	QRUP01000015.1	CONTIG	29879	58112	87038	GG657557.1	141038	169304	GCA_000157995.1	Holdemania filiformis	96.176	96	32.4387
-	QRUP01000015.1	CONTIG	58367	66777	87038	GG657557.1	132164	140570	GCA_000157995.1	Holdemania filiformis	96.591	96	9.6636
-	QRUP01000015.1	CONTIG	66786	68508	87038	GG657557.1	125385	127107	GCA_000157995.1	Holdemania filiformis	95.8237	96	1.9796
-	QRUP01000015.1	CONTIG	69359	75719	87038	GG657557.1	114860	121216	GCA_000157995.1	Holdemania filiformis	96.8878	96	7.3083
-	QRUP01000015.1	CONTIG	75772	79125	87038	GG657557.1	111228	114583	GCA_000157995.1	Holdemania filiformis	96.9029	96	3.85349
-	QRUP01000015.1	CONTIG	80418	86925	87038	GG657557.1	104584	111087	GCA_000157995.1	Holdemania filiformis	96.682	96	7.47719
-	QRUP01000016.1	CONTIG	56	16581	84468	GG657551.1	116067	132595	GCA_000157995.1	Holdemania filiformis	97.5265	96	19.5648
-	QRUP01000016.1	CONTIG	16881	40178	84468	GG657551.1	132896	156217	GCA_000157995.1	Holdemania filiformis	97.132	96	27.582
-	QRUP01000016.1	CONTIG	40278	49824	84468	GG657551.1	159311	168841	GCA_000157995.1	Holdemania filiformis	97.6121	96	11.3025
S	QRUP01000016.1	CONTIG	49954	53658	84468	HE998568.1	962832	966544	GCA_000327285.1	Holdemania massiliensis	78.8714	96	4.38628
-	QRUP01000016.1	CONTIG	58153	74409	84468	GG657551.1	169024	185277	GCA_000157995.1	Holdemania filiformis	97.3296	96	19.2463
-	QRUP01000016.1	CONTIG	74410	79569	84468	GG657551.1	185429	190588	GCA_000157995.1	Holdemania filiformis	97.3296	96	6.10882
-	QRUP01000017.1	CONTIG	48	3433	80843	GG657553.1	480471	483854	GCA_000157995.1	Holdemania filiformis	95.4947	96	4.18837
-	QRUP01000017.1	CONTIG	6492	11309	80843	GG657553.1	483855	488673	GCA_000157995.1	Holdemania filiformis	96.7836	96	5.9597
-	QRUP01000017.1	CONTIG	16447	26851	80843	GG657553.1	488999	499401	GCA_000157995.1	Holdemania filiformis	96.0718	96	12.8706
-	QRUP01000017.1	CONTIG	29105	31704	80843	GG657553.1	540948	543546	GCA_000157995.1	Holdemania filiformis	97.3462	96	3.21611
-	QRUP01000017.1	CONTIG	32873	36049	80843	GG657553.1	2	3179	GCA_000157995.1	Holdemania filiformis	97.3568	96	3.92984
-	QRUP01000017.1	CONTIG	36070	45136	80843	GG657553.1	20877	29932	GCA_000157995.1	Holdemania filiformis	95.3194	96	11.2156
-	QRUP01000017.1	CONTIG	48485	48758	80843	GG657576.1	202	475	GCA_000157995.1	Holdemania filiformis	97.8102	96	0.338929
-	QRUP01000017.1	CONTIG	49018	49846	80843	GG657553.1	32371	33199	GCA_000157995.1	Holdemania filiformis	96.9843	96	1.02544
-	QRUP01000017.1	CONTIG	49987	50754	80843	GG657553.1	33200	33981	GCA_000157995.1	Holdemania filiformis	94.2455	96	0.949989
-	QRUP01000017.1	CONTIG	51352	60396	80843	GG657553.1	34389	43394	GCA_000157995.1	Holdemania filiformis	88.7175	96	11.1884
-	QRUP01000017.1	CONTIG	60720	61965	80843	GG657553.1	43620	44863	GCA_000157995.1	Holdemania filiformis	89.0048	96	1.54126
-	QRUP01000017.1	CONTIG	62166	63555	80843	GG657553.1	45066	46449	GCA_000157995.1	Holdemania filiformis	89.4964	96	1.71938
-	QRUP01000017.1	CONTIG	63685	65242	80843	GG657553.1	46582	48139	GCA_000157995.1	Holdemania filiformis	94.3554	96	1.92719
-	QRUP01000017.1	CONTIG	67581	69839	80843	GG657553.1	48284	50543	GCA_000157995.1	Holdemania filiformis	97.0367	96	2.79431
-	QRUP01000017.1	CONTIG	69841	80789	80843	GG657553.1	50691	61649	GCA_000157995.1	Holdemania filiformis	97.0258	96	13.5435
-	QRUP01000018.1	CONTIG	29	13888	80281	GG657562.1	233713	247580	GCA_000157995.1	Holdemania filiformis	97.0877	96	17.2644
-	QRUP01000018.1	CONTIG	15360	16433	80281	GG657562.1	247703	248776	GCA_000157995.1	Holdemania filiformis	96.9265	96	1.3378
-	QRUP01000018.1	CONTIG	16434	21182	80281	GG657562.1	249058	253806	GCA_000157995.1	Holdemania filiformis	96.9265	96	5.91547
S	QRUP01000018.1	CONTIG	21183	22053	80281	HE998567.1	1631351	1632221	GCA_000327285.1	Holdemania massiliensis	83.047	96	1.08494
-	QRUP01000018.1	CONTIG	22054	36411	80281	GG657562.1	254475	268831	GCA_000157995.1	Holdemania filiformis	97.7018	96	17.8847
