# ANI ranges report for assembly: GCA_000008765.1
# Submitted organism: Clostridium acetobutylicum ATCC 824 (taxid = 272562, rank = no rank, lineage = Bacteria; Bacillati; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium)
# Submitted Organism Has Type Assembly: Yes
# Best match: Clostridium felsineum (taxid = 36839, rank = species, lineage = Bacteria; Bacillati; Bacillota; Clostridia; Eubacteriales; Clostridiaceae; Clostridium)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	AE001437.1	CIRCULAR	1114858	1126829	3940880	CP096983.1	1703101	1715079	GCA_002006215.2	Clostridium felsineum	84.2079	96	0.30379
S	AE001437.1	CIRCULAR	1126924	1134180	3940880	CP096983.1	1715103	1722344	GCA_002006215.2	Clostridium felsineum	83.7044	96	0.184147
S	AE001437.1	CIRCULAR	1134356	1137098	3940880	CP096983.1	1722457	1725201	GCA_002006215.2	Clostridium felsineum	76.9313	96	0.0696037
S	AE001437.1	CIRCULAR	1137145	1138836	3940880	CP096983.1	1725300	1726990	GCA_002006215.2	Clostridium felsineum	88.2075	96	0.0429346
S	AE001437.1	CIRCULAR	1138906	1139418	3940880	CP096988.1	1507356	1507868	GCA_002006235.2	Clostridium felsineum	85.1852	96	0.0130174
S	AE001437.1	CIRCULAR	1139419	1142008	3940880	CP096983.1	1727510	1730105	GCA_002006215.2	Clostridium felsineum	78.3314	96	0.0657214
S	AE001437.1	CIRCULAR	1142127	1150051	3940880	CP096983.1	1730245	1738147	GCA_002006215.2	Clostridium felsineum	83.5731	96	0.201097
S	AE001437.1	CIRCULAR	1152634	1154154	3940880	CP096983.1	3795896	3797416	GCA_002006215.2	Clostridium felsineum	89.2459	96	0.0385954
S	AE001437.1	CIRCULAR	1160006	1171877	3940880	CP096983.1	1754485	1766346	GCA_002006215.2	Clostridium felsineum	83.5038	96	0.301253
S	AE001437.1	CIRCULAR	1172879	1178481	3940880	CP096983.1	1766420	1772022	GCA_002006215.2	Clostridium felsineum	84.3772	96	0.142176
S	AE001437.1	CIRCULAR	1178604	1181761	3940880	CP096983.1	1772163	1775292	GCA_002006215.2	Clostridium felsineum	81.5016	96	0.0801344
S	AE001437.1	CIRCULAR	1181762	1184990	3940880	CP096983.1	1778991	1782189	GCA_002006215.2	Clostridium felsineum	81.5016	96	0.081936
S	AE001437.1	CIRCULAR	1185076	1185253	3940880	CP096983.1	1782335	1782512	GCA_002006215.2	Clostridium felsineum	86.0866	96	0.00451676
S	AE001437.1	CIRCULAR	1185254	1187672	3940880	CP096983.1	1782576	1784998	GCA_002006215.2	Clostridium felsineum	86.0866	96	0.0613822
S	AE001437.1	CIRCULAR	1189123	1195258	3940880	CP096983.1	1787114	1793226	GCA_002006215.2	Clostridium felsineum	81.0475	96	0.155701
S	AE001437.1	CIRCULAR	1200041	1209375	3940880	CP096983.1	1806425	1815761	GCA_002006215.2	Clostridium felsineum	83.0818	96	0.236876
S	AE001437.1	CIRCULAR	1209680	1211567	3940880	CP096983.1	1815881	1817787	GCA_002006215.2	Clostridium felsineum	80.4688	96	0.0479081
S	AE001437.1	CIRCULAR	1212114	1212215	3940880	CP096988.1	4574868	4574969	GCA_002006235.2	Clostridium felsineum	90.9524	96	0.00258825
S	AE001437.1	CIRCULAR	1212216	1212323	3940880	CP096988.1	4580478	4580585	GCA_002006235.2	Clostridium felsineum	90.9524	96	0.0027405
S	AE001437.1	CIRCULAR	1214753	1215045	3940880	CP096983.1	1929415	1929708	GCA_002006215.2	Clostridium felsineum	92.7221	96	0.00743489
S	AE001437.1	CIRCULAR	1215046	1216493	3940880	CP096983.1	1929810	1931260	GCA_002006215.2	Clostridium felsineum	92.7221	96	0.0367431
S	AE001437.1	CIRCULAR	1217801	1218596	3940880	CP096988.1	4575511	4576309	GCA_002006235.2	Clostridium felsineum	93.8673	96	0.0201985
S	AE001437.1	CIRCULAR	1220926	1221071	3940880	CP096980.1	1809410	1809555	GCA_002006355.2	Clostridium felsineum	93.8356	96	0.00370476
S	AE001437.1	CIRCULAR	1229194	1229700	3940880	JAEACT010000004.1	367639	368144	GCA_021432385.1	Clostridium hydrogenum	94.2801	96	0.0128651
S	AE001437.1	CIRCULAR	1256254	1260183	3940880	CP096988.1	1315755	1319682	GCA_002006235.2	Clostridium felsineum	86.518	96	0.0997239
S	AE001437.1	CIRCULAR	1260184	1262684	3940880	CP096983.1	1975620	1978126	GCA_002006215.2	Clostridium felsineum	79.0138	96	0.063463
S	AE001437.1	CIRCULAR	1266341	1270334	3940880	CP096983.1	1981703	1985725	GCA_002006215.2	Clostridium felsineum	83.8126	96	0.101348
S	AE001437.1	CIRCULAR	1372137	1372886	3940880	CP096983.1	1985726	1986470	GCA_002006215.2	Clostridium felsineum	82.8042	96	0.0190313
S	AE001437.1	CIRCULAR	1377125	1378688	3940880	CP096983.1	1991824	1993378	GCA_002006215.2	Clostridium felsineum	81.8758	96	0.0396866
S	AE001437.1	CIRCULAR	1378982	1387150	3940880	CP096983.1	1993717	2001910	GCA_002006215.2	Clostridium felsineum	85.0795	96	0.207289
S	AE001437.1	CIRCULAR	1387493	1390245	3940880	CP096983.1	2006845	2009594	GCA_002006215.2	Clostridium felsineum	81.0295	96	0.0698575
S	AE001437.1	CIRCULAR	1394304	1396712	3940880	CP096983.1	2013468	2015880	GCA_002006215.2	Clostridium felsineum	85.8502	96	0.0611285
S	AE001437.1	CIRCULAR	1396965	1404008	3940880	CP096983.1	2016200	2023238	GCA_002006215.2	Clostridium felsineum	84.5837	96	0.178742
S	AE001437.1	CIRCULAR	1404009	1408064	3940880	CP096983.1	2023299	2027385	GCA_002006215.2	Clostridium felsineum	84.5837	96	0.102921
S	AE001437.1	CIRCULAR	1410898	1422403	3940880	CP096983.1	2029773	2041260	GCA_002006215.2	Clostridium felsineum	82.5028	96	0.291965
S	AE001437.1	CIRCULAR	1422551	1428652	3940880	CP096983.1	2041324	2047431	GCA_002006215.2	Clostridium felsineum	87.1615	96	0.154839
S	AE001437.1	CIRCULAR	1428745	1437917	3940880	CP096983.1	2047466	2056643	GCA_002006215.2	Clostridium felsineum	85.1011	96	0.232765
S	AE001437.1	CIRCULAR	1438006	1438913	3940880	CP096983.1	2056644	2057551	GCA_002006215.2	Clostridium felsineum	85.8086	96	0.0230405
S	AE001437.1	CIRCULAR	1440462	1447343	3940880	CP096983.1	2059086	2065966	GCA_002006215.2	Clostridium felsineum	85.7452	96	0.174631
S	AE001437.1	CIRCULAR	1447451	1448670	3940880	CP096983.1	2066044	2067262	GCA_002006215.2	Clostridium felsineum	85.7143	96	0.0309576
S	AE001437.1	CIRCULAR	1453037	1453264	3940880	CP096983.1	2068105	2068332	GCA_002006215.2	Clostridium felsineum	91.2664	96	0.00578551
S	AE001437.1	CIRCULAR	1453282	1453859	3940880	CP096980.1	1939787	1940366	GCA_002006355.2	Clostridium felsineum	77.7397	96	0.0146668
S	AE001437.1	CIRCULAR	1459682	1460771	3940880	CP096980.1	1984399	1985487	GCA_002006355.2	Clostridium felsineum	87.4659	96	0.0276588
S	AE001437.1	CIRCULAR	1460772	1466268	3940880	CP096983.1	2077757	2083227	GCA_002006215.2	Clostridium felsineum	90.0073	96	0.139487
S	AE001437.1	CIRCULAR	1473781	1474955	3940880	CP096983.1	2092249	2093421	GCA_002006215.2	Clostridium felsineum	84.0641	96	0.0298157
S	AE001437.1	CIRCULAR	1475033	1477002	3940880	CP096983.1	2095888	2097848	GCA_002006215.2	Clostridium felsineum	87.538	96	0.0499888
S	AE001437.1	CIRCULAR	1478743	1480109	3940880	CP096983.1	2097922	2099303	GCA_002006215.2	Clostridium felsineum	83.5252	96	0.0346877
S	AE001437.1	CIRCULAR	1480291	1493901	3940880	CP096983.1	2099494	2113112	GCA_002006215.2	Clostridium felsineum	89.3547	96	0.34538
S	AE001437.1	CIRCULAR	1494906	1497563	3940880	CP096983.1	2117627	2120287	GCA_002006215.2	Clostridium felsineum	82.9332	96	0.0674469
S	AE001437.1	CIRCULAR	1512070	1528383	3940880	CP096983.1	2137972	2154289	GCA_002006215.2	Clostridium felsineum	79.3549	96	0.413968
S	AE001437.1	CIRCULAR	1531749	1540195	3940880	CP096983.1	2162177	2170619	GCA_002006215.2	Clostridium felsineum	84.8863	96	0.214343
S	AE001437.1	CIRCULAR	1540414	1545469	3940880	CP096980.1	2072808	2077843	GCA_002006355.2	Clostridium felsineum	85.1859	96	0.128296
S	AE001437.1	CIRCULAR	1545494	1554689	3940880	CP096983.1	3102502	3111676	GCA_002006215.2	Clostridium felsineum	83.8065	96	0.233349
S	AE001437.1	CIRCULAR	1561696	1564272	3940880	CP096983.1	3098931	3101506	GCA_002006215.2	Clostridium felsineum	78.6866	96	0.0653915
S	AE001437.1	CIRCULAR	1580029	1581644	3940880	CP096980.1	2900632	2902247	GCA_002006355.2	Clostridium felsineum	85.3464	96	0.0410061
S	AE001437.1	CIRCULAR	1581645	1581748	3940880	CP096983.1	967357	967460	GCA_002006215.2	Clostridium felsineum	86.5385	96	0.002639
S	AE001437.1	CIRCULAR	1590014	1590405	3940880	CP096980.1	2894563	2894956	GCA_002006355.2	Clostridium felsineum	94.6701	96	0.00994702
S	AE001437.1	CIRCULAR	1594014	1595580	3940880	LTAY01000111.1	64662	66227	GCA_002050515.1	Clostridium thermobutyricum	87.0618	96	0.0397627
S	AE001437.1	CIRCULAR	1597849	1598051	3940880	CP096983.1	3574580	3574781	GCA_002006215.2	Clostridium felsineum	91.133	96	0.00515113
S	AE001437.1	CIRCULAR	1601713	1606046	3940880	JAEACT010000003.1	108905	113244	GCA_021432385.1	Clostridium hydrogenum	87.4052	96	0.109975
S	AE001437.1	CIRCULAR	1606335	1609256	3940880	JAEACT010000003.1	104651	107577	GCA_021432385.1	Clostridium hydrogenum	90.2972	96	0.0741459
S	AE001437.1	CIRCULAR	1613541	1616340	3940880	CP096983.1	975466	978272	GCA_002006215.2	Clostridium felsineum	85.4352	96	0.0710501
S	AE001437.1	CIRCULAR	1626419	1627467	3940880	CP096980.1	4123414	4124462	GCA_002006355.2	Clostridium felsineum	88.1066	96	0.0266184
S	AE001437.1	CIRCULAR	1632066	1634213	3940880	CP096983.1	2943428	2945575	GCA_002006215.2	Clostridium felsineum	79.3423	96	0.0545056
S	AE001437.1	CIRCULAR	1638977	1640154	3940880	CP096983.1	1001450	1002629	GCA_002006215.2	Clostridium felsineum	90.7783	96	0.0298918
S	AE001437.1	CIRCULAR	1640155	1640749	3940880	JAEACT010000004.1	566202	566794	GCA_021432385.1	Clostridium hydrogenum	93.9597	96	0.0150982
S	AE001437.1	CIRCULAR	1640895	1642740	3940880	CP096983.1	2936015	2937833	GCA_002006215.2	Clostridium felsineum	81.3341	96	0.0468423
S	AE001437.1	CIRCULAR	1652873	1663532	3940880	CP096983.1	2901190	2911850	GCA_002006215.2	Clostridium felsineum	85.1554	96	0.270498
S	AE001437.1	CIRCULAR	1666242	1667128	3940880	CP096983.1	2898780	2899663	GCA_002006215.2	Clostridium felsineum	83.1285	96	0.0225077
S	AE001437.1	CIRCULAR	1670156	1673798	3940880	CP096983.1	2883854	2887503	GCA_002006215.2	Clostridium felsineum	85.06	96	0.0924413
S	AE001437.1	CIRCULAR	1683053	1683442	3940880	CP096983.1	2878056	2878447	GCA_002006215.2	Clostridium felsineum	92.1519	96	0.00989627
S	AE001437.1	CIRCULAR	1703696	1708288	3940880	CP096983.1	2846950	2851503	GCA_002006215.2	Clostridium felsineum	85.2591	96	0.116548
S	AE001437.1	CIRCULAR	1709150	1711911	3940880	CP096983.1	2843899	2846660	GCA_002006215.2	Clostridium felsineum	87.4366	96	0.0700859
S	AE001437.1	CIRCULAR	1732289	1739966	3940880	CP096983.1	2817813	2825490	GCA_002006215.2	Clostridium felsineum	83.4174	96	0.19483
S	AE001437.1	CIRCULAR	1750517	1751336	3940880	CP096983.1	2809880	2810702	GCA_002006215.2	Clostridium felsineum	81.4234	96	0.0208075
S	AE001437.1	CIRCULAR	1753344	1756714	3940880	CP096983.1	2803701	2807068	GCA_002006215.2	Clostridium felsineum	83.0278	96	0.0855393
S	AE001437.1	CIRCULAR	1763392	1775381	3940880	CP096983.1	2785555	2797539	GCA_002006215.2	Clostridium felsineum	82.666	96	0.304247
S	AE001437.1	CIRCULAR	1779293	1779394	3940880	CP096983.1	418677	418778	GCA_002006215.2	Clostridium felsineum	86.4078	96	0.00258825
S	AE001437.1	CIRCULAR	1779395	1779700	3940880	CP096980.1	4784915	4785220	GCA_002006355.2	Clostridium felsineum	89.5425	96	0.00776476
S	AE001437.1	CIRCULAR	1779701	1780075	3940880	CP096983.1	417996	418370	GCA_002006215.2	Clostridium felsineum	82.2751	96	0.00951564
S	AE001437.1	CIRCULAR	1780076	1780748	3940880	CP096980.1	149644	150309	GCA_002006355.2	Clostridium felsineum	77.3196	96	0.0170774
S	AE001437.1	CIRCULAR	1782215	1782534	3940880	CP096983.1	153437	153755	GCA_002006215.2	Clostridium felsineum	86.5625	96	0.00812001
S	AE001437.1	CIRCULAR	1782840	1783900	3940880	CP096983.1	3518600	3519661	GCA_002006215.2	Clostridium felsineum	86.7606	96	0.0269229
S	AE001437.1	CIRCULAR	1784258	1784437	3940880	CP096980.1	1154347	1154525	GCA_002006355.2	Clostridium felsineum	95.5556	96	0.00456751
S	AE001437.1	CIRCULAR	1784438	1784674	3940880	CP096988.1	4255748	4255984	GCA_002006235.2	Clostridium felsineum	87.3418	96	0.00601389
S	AE001437.1	CIRCULAR	1784816	1785143	3940880	CP096988.1	4255985	4256312	GCA_002006235.2	Clostridium felsineum	82.0122	96	0.00832301
S	AE001437.1	CIRCULAR	1785640	1785744	3940880	CP096988.1	4253765	4253870	GCA_002006235.2	Clostridium felsineum	89.6226	96	0.00266438
S	AE001437.1	CIRCULAR	1787712	1788935	3940880	CP096988.1	3184166	3185405	GCA_002006235.2	Clostridium felsineum	96.2097	96	0.0310591
S	AE001437.1	CIRCULAR	1793560	1801254	3940880	CP096983.1	2763635	2771291	GCA_002006215.2	Clostridium felsineum	81.1479	96	0.195261
S	AE001437.1	CIRCULAR	1809085	1813748	3940880	CP096983.1	2345430	2350103	GCA_002006215.2	Clostridium felsineum	80.1488	96	0.118349
S	AE001437.1	CIRCULAR	1813981	1826751	3940880	CP096983.1	2350237	2363018	GCA_002006215.2	Clostridium felsineum	82.0266	96	0.324065
S	AE001437.1	CIRCULAR	1826800	1830503	3940880	CP096983.1	2363442	2367136	GCA_002006215.2	Clostridium felsineum	86.0834	96	0.0939892
S	AE001437.1	CIRCULAR	1830508	1838038	3940880	CP096983.1	2367251	2374780	GCA_002006215.2	Clostridium felsineum	87.2056	96	0.191099
S	AE001437.1	CIRCULAR	1839781	1840152	3940880	CP096983.1	2376517	2376888	GCA_002006215.2	Clostridium felsineum	88.4718	96	0.00943952
S	AE001437.1	CIRCULAR	1840153	1840583	3940880	CP096988.1	920231	920661	GCA_002006235.2	Clostridium felsineum	84.6868	96	0.0109366
S	AE001437.1	CIRCULAR	1840708	1848389	3940880	CP096983.1	2451308	2459021	GCA_002006215.2	Clostridium felsineum	86.1237	96	0.194931
S	AE001437.1	CIRCULAR	1848535	1849361	3940880	CP096983.1	2459175	2459999	GCA_002006215.2	Clostridium felsineum	88.7545	96	0.0209852
S	AE001437.1	CIRCULAR	1849554	1853134	3940880	CP096980.1	2293118	2296697	GCA_002006355.2	Clostridium felsineum	80.8587	96	0.090868
S	AE001437.1	CIRCULAR	1853842	1863634	3940880	CP096983.1	2467482	2477282	GCA_002006215.2	Clostridium felsineum	86.0995	96	0.248498
S	AE001437.1	CIRCULAR	1864792	1878482	3940880	CP096983.1	2478494	2492178	GCA_002006215.2	Clostridium felsineum	83.4255	96	0.34741
S	AE001437.1	CIRCULAR	1878731	1883695	3940880	CP096983.1	2492356	2497332	GCA_002006215.2	Clostridium felsineum	84.3569	96	0.125987
S	AE001437.1	CIRCULAR	1883810	1896990	3940880	CP096983.1	2497464	2510565	GCA_002006215.2	Clostridium felsineum	84.0116	96	0.334468
S	AE001437.1	CIRCULAR	1896991	1908490	3940880	CP096983.1	2510649	2522128	GCA_002006215.2	Clostridium felsineum	84.0116	96	0.291813
S	AE001437.1	CIRCULAR	1913263	1913529	3940880	CP096983.1	4122982	4123248	GCA_002006215.2	Clostridium felsineum	91.0985	96	0.00677514
S	AE001437.1	CIRCULAR	1913530	1913788	3940880	CP096983.1	1922873	1923129	GCA_002006215.2	Clostridium felsineum	91.0985	96	0.00657214
S	AE001437.1	CIRCULAR	1913789	1914208	3940880	CP096980.1	1021471	1021890	GCA_002006355.2	Clostridium felsineum	84.0476	96	0.0106575
S	AE001437.1	CIRCULAR	1929217	1931152	3940880	CP096983.1	2533555	2535487	GCA_002006215.2	Clostridium felsineum	82.1925	96	0.0491261
S	AE001437.1	CIRCULAR	1932942	1947870	3940880	CP096983.1	2563470	2578382	GCA_002006215.2	Clostridium felsineum	84.8546	96	0.378824
S	AE001437.1	CIRCULAR	1947949	1956008	3940880	CP096983.1	2578403	2586464	GCA_002006215.2	Clostridium felsineum	86.6007	96	0.204523
S	AE001437.1	CIRCULAR	1956135	1965043	3940880	CP096983.1	2586511	2595386	GCA_002006215.2	Clostridium felsineum	85.3768	96	0.226066
S	AE001437.1	CIRCULAR	1965077	1977478	3940880	CP096983.1	2595487	2607922	GCA_002006215.2	Clostridium felsineum	86.6864	96	0.314701
S	AE001437.1	CIRCULAR	1978544	1996194	3940880	CP096983.1	2610932	2628578	GCA_002006215.2	Clostridium felsineum	83.3894	96	0.447895
S	AE001437.1	CIRCULAR	1998639	2006741	3940880	CP096983.1	2628992	2637053	GCA_002006215.2	Clostridium felsineum	83.7954	96	0.205614
S	AE001437.1	CIRCULAR	2007730	2012465	3940880	CP096983.1	2637389	2642065	GCA_002006215.2	Clostridium felsineum	80.3942	96	0.120176
S	AE001437.1	CIRCULAR	2022089	2022663	3940880	CP096983.1	2440662	2441235	GCA_002006215.2	Clostridium felsineum	89.9306	96	0.0145906
S	AE001437.1	CIRCULAR	2036803	2038199	3940880	CP096983.1	2424285	2425689	GCA_002006215.2	Clostridium felsineum	76.5943	96	0.0354489
S	AE001437.1	CIRCULAR	2065044	2068024	3940880	CP096983.1	2388904	2391883	GCA_002006215.2	Clostridium felsineum	78.9386	96	0.075643
S	AE001437.1	CIRCULAR	2072297	2075196	3940880	CP096983.1	2644620	2647503	GCA_002006215.2	Clostridium felsineum	77.2001	96	0.0735876
S	AE001437.1	CIRCULAR	2097734	2098623	3940880	CP096983.1	2665188	2666077	GCA_002006215.2	Clostridium felsineum	85.9375	96	0.0225838
S	AE001437.1	CIRCULAR	2138130	2138397	3940880	CP096988.1	4589314	4589581	GCA_002006235.2	Clostridium felsineum	87.1324	96	0.00680051
S	AE001437.1	CIRCULAR	2138629	2138865	3940880	CP096983.1	1911516	1911752	GCA_002006215.2	Clostridium felsineum	97.0464	96	0.00601389
S	AE001437.1	CIRCULAR	2138920	2139656	3940880	CP096988.1	2901692	2902429	GCA_002006235.2	Clostridium felsineum	92.8184	96	0.0187014
S	AE001437.1	CIRCULAR	2140115	2140705	3940880	CP096980.1	4767371	4767961	GCA_002006355.2	Clostridium felsineum	94.247	96	0.0149967
S	AE001437.1	CIRCULAR	2140828	2141028	3940880	CP096988.1	2906848	2907048	GCA_002006235.2	Clostridium felsineum	88.6059	96	0.00510038
S	AE001437.1	CIRCULAR	2141029	2141572	3940880	CP096988.1	4570822	4571365	GCA_002006235.2	Clostridium felsineum	88.6059	96	0.013804
S	AE001437.1	CIRCULAR	2141603	2141706	3940880	CP096980.1	4766255	4766359	GCA_002006355.2	Clostridium felsineum	93.3333	96	0.002639
S	AE001437.1	CIRCULAR	2142410	2143354	3940880	CP096988.1	2905592	2906536	GCA_002006235.2	Clostridium felsineum	96.1905	96	0.0239794
S	AE001437.1	CIRCULAR	2145624	2146376	3940880	CP096983.1	434224	434982	GCA_002006215.2	Clostridium felsineum	88.0184	96	0.0191074
S	AE001437.1	CIRCULAR	2146377	2146478	3940880	CP096983.1	1909238	1909339	GCA_002006215.2	Clostridium felsineum	88.0184	96	0.00258825
S	AE001437.1	CIRCULAR	2150586	2151014	3940880	CP096983.1	1835024	1835448	GCA_002006215.2	Clostridium felsineum	81.0871	96	0.0108859
S	AE001437.1	CIRCULAR	2151015	2163910	3940880	CP096983.1	2668357	2681215	GCA_002006215.2	Clostridium felsineum	81.0871	96	0.327237
S	AE001437.1	CIRCULAR	2164111	2168805	3940880	CP096983.1	2681326	2685995	GCA_002006215.2	Clostridium felsineum	82.1088	96	0.119136
S	AE001437.1	CIRCULAR	2172516	2181026	3940880	CP096983.1	2725923	2734423	GCA_002006215.2	Clostridium felsineum	83.0433	96	0.215967
S	AE001437.1	CIRCULAR	2181530	2182108	3940880	JAEACT010000002.1	1389995	1390574	GCA_021432385.1	Clostridium hydrogenum	84.7458	96	0.0146921
S	AE001437.1	CIRCULAR	2182109	2199843	3940880	CP096983.1	2734684	2752364	GCA_002006215.2	Clostridium felsineum	81.5412	96	0.450026
S	AE001437.1	CIRCULAR	2202995	2203618	3940880	CP096980.1	2559606	2560245	GCA_002006355.2	Clostridium felsineum	76.8519	96	0.015834
S	AE001437.1	CIRCULAR	2203619	2205409	3940880	CP096983.1	2757917	2759707	GCA_002006215.2	Clostridium felsineum	83.3426	96	0.0454467
S	AE001437.1	CIRCULAR	2205452	2206787	3940880	CP096983.1	2341266	2342604	GCA_002006215.2	Clostridium felsineum	85.6078	96	0.0339011
S	AE001437.1	CIRCULAR	2206858	2215364	3940880	CP096983.1	2332779	2341254	GCA_002006215.2	Clostridium felsineum	83.7207	96	0.215865
S	AE001437.1	CIRCULAR	2215498	2220446	3940880	CP096983.1	2327649	2332597	GCA_002006215.2	Clostridium felsineum	85.7718	96	0.125581
S	AE001437.1	CIRCULAR	2220717	2228488	3940880	CP096983.1	2319764	2327516	GCA_002006215.2	Clostridium felsineum	84.683	96	0.197215
S	AE001437.1	CIRCULAR	2228489	2231711	3940880	CP096983.1	2316468	2319681	GCA_002006215.2	Clostridium felsineum	84.683	96	0.0817838
S	AE001437.1	CIRCULAR	2231874	2247877	3940880	CP096983.1	2300332	2316338	GCA_002006215.2	Clostridium felsineum	84.6574	96	0.406102
S	AE001437.1	CIRCULAR	2248115	2261766	3940880	CP096983.1	2286478	2300091	GCA_002006215.2	Clostridium felsineum	83.3163	96	0.34642
S	AE001437.1	CIRCULAR	2276652	2280018	3940880	CP096983.1	2249493	2252860	GCA_002006215.2	Clostridium felsineum	80.3351	96	0.0854378
S	AE001437.1	CIRCULAR	2296828	2298262	3940880	CP096983.1	2233175	2234606	GCA_002006215.2	Clostridium felsineum	83.3886	96	0.0364132
S	AE001437.1	CIRCULAR	2298263	2306398	3940880	CP096983.1	2224972	2233110	GCA_002006215.2	Clostridium felsineum	83.3886	96	0.206451
S	AE001437.1	CIRCULAR	2306575	2317645	3940880	CP096983.1	2213712	2224777	GCA_002006215.2	Clostridium felsineum	85.8401	96	0.280927
S	AE001437.1	CIRCULAR	2318520	2323046	3940880	CP096983.1	2208198	2212708	GCA_002006215.2	Clostridium felsineum	91.4851	96	0.114873
S	AE001437.1	CIRCULAR	2324967	2330654	3940880	CP096983.1	2200647	2206323	GCA_002006215.2	Clostridium felsineum	84.8554	96	0.144333
S	AE001437.1	CIRCULAR	2330814	2333129	3940880	CP096983.1	2197914	2200228	GCA_002006215.2	Clostridium felsineum	84.4694	96	0.0587686
S	AE001437.1	CIRCULAR	2337366	2337794	3940880	CP096983.1	2195376	2195806	GCA_002006215.2	Clostridium felsineum	84.2227	96	0.0108859
S	AE001437.1	CIRCULAR	2343760	2344493	3940880	CP096983.1	2186617	2187350	GCA_002006215.2	Clostridium felsineum	86.921	96	0.0186253
S	AE001437.1	CIRCULAR	2347948	2351758	3940880	CP096983.1	2179319	2183121	GCA_002006215.2	Clostridium felsineum	81.439	96	0.0967043
S	AE001437.1	CIRCULAR	2358133	2370803	3940880	CP096983.1	3111714	3124322	GCA_002006215.2	Clostridium felsineum	83.2417	96	0.321527
S	AE001437.1	CIRCULAR	2371739	2379076	3940880	CP096983.1	3127690	3135026	GCA_002006215.2	Clostridium felsineum	84.6917	96	0.186202
S	AE001437.1	CIRCULAR	2379081	2390253	3940880	CP096988.1	217382	228503	GCA_002006235.2	Clostridium felsineum	85.049	96	0.283515
S	AE001437.1	CIRCULAR	2398042	2403773	3940880	CP096988.1	177847	183589	GCA_002006235.2	Clostridium felsineum	83.3564	96	0.14545
S	AE001437.1	CIRCULAR	2403798	2406851	3940880	CP096983.1	3180157	3183211	GCA_002006215.2	Clostridium felsineum	84.2671	96	0.0774954
S	AE001437.1	CIRCULAR	2407296	2424084	3940880	CP096983.1	3185457	3202239	GCA_002006215.2	Clostridium felsineum	82.5987	96	0.426022
S	AE001437.1	CIRCULAR	2427593	2430027	3940880	CP096983.1	3207487	3209910	GCA_002006215.2	Clostridium felsineum	81.421	96	0.0617882
S	AE001437.1	CIRCULAR	2430113	2438650	3940880	CP096983.1	3209928	3218436	GCA_002006215.2	Clostridium felsineum	84.6719	96	0.216652
S	AE001437.1	CIRCULAR	2438806	2455005	3940880	CP096983.1	3218579	3234762	GCA_002006215.2	Clostridium felsineum	85.0123	96	0.411076
S	AE001437.1	CIRCULAR	2457229	2457741	3940880	CP096983.1	3235088	3235600	GCA_002006215.2	Clostridium felsineum	80.9615	96	0.0130174
S	AE001437.1	CIRCULAR	2460251	2464806	3940880	CP096983.1	3237223	3241749	GCA_002006215.2	Clostridium felsineum	81.6607	96	0.115609
S	AE001437.1	CIRCULAR	2464807	2469417	3940880	CP096983.1	3243222	3247838	GCA_002006215.2	Clostridium felsineum	81.6607	96	0.117004
S	AE001437.1	CIRCULAR	2470258	2474877	3940880	CP096983.1	3250556	3255150	GCA_002006215.2	Clostridium felsineum	88.3038	96	0.117233
S	AE001437.1	CIRCULAR	2474899	2475695	3940880	CP096980.1	3130750	3131531	GCA_002006355.2	Clostridium felsineum	73.8538	96	0.0202239
S	AE001437.1	CIRCULAR	2475696	2479099	3940880	CP096983.1	3257887	3261283	GCA_002006215.2	Clostridium felsineum	80.3374	96	0.0863766
S	AE001437.1	CIRCULAR	2480100	2482588	3940880	CP096983.1	3261350	3263831	GCA_002006215.2	Clostridium felsineum	86.5146	96	0.0631585
S	AE001437.1	CIRCULAR	2483774	2486124	3940880	CP096980.1	3137776	3140122	GCA_002006355.2	Clostridium felsineum	80.3209	96	0.0596567
S	AE001437.1	CIRCULAR	2486125	2486956	3940880	CP096983.1	3268251	3269081	GCA_002006215.2	Clostridium felsineum	82.5623	96	0.021112
S	AE001437.1	CIRCULAR	2488913	2492719	3940880	CP096983.1	3270876	3274631	GCA_002006215.2	Clostridium felsineum	84.4485	96	0.0966028
S	AE001437.1	CIRCULAR	2492818	2493104	3940880	CP096983.1	3274679	3274965	GCA_002006215.2	Clostridium felsineum	88.5417	96	0.00728264
S	AE001437.1	CIRCULAR	2493121	2499517	3940880	CP096983.1	3275085	3281440	GCA_002006215.2	Clostridium felsineum	82.4903	96	0.162324
S	AE001437.1	CIRCULAR	2499577	2504046	3940880	CP096988.1	67384	71851	GCA_002006235.2	Clostridium felsineum	83.1438	96	0.113426
