# ANI ranges report for assembly: GCA_900109165.1
# Submitted organism: Bhargavaea ginsengi (taxid = 426757, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Bhargavaea)
# Submitted Organism Has Type Assembly: Yes
# Best match: Bhargavaea cecembensis (taxid = 394098, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Bhargavaea)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
S	FNZF01000001.1	CONTIG	884900	886605	1086746	JBHTCT010000007.1	28910	30655	GCA_042665595.1	Bhargavaea changchunensis	82.3496	96	0.156982
S	FNZF01000001.1	CONTIG	886606	886705	1086746	FNAR01000010.1	99	198	GCA_900101985.1	Bhargavaea beijingensis	96	96	0.00920178
S	FNZF01000001.1	CONTIG	886706	886870	1086746	JBHTCT010000007.1	30755	30903	GCA_042665595.1	Bhargavaea changchunensis	66.8639	96	0.0151829
S	FNZF01000001.1	CONTIG	886871	888512	1086746	AOFT01000006.1	51324	52965	GCA_000348905.1	Bhargavaea cecembensis	91.6565	96	0.151093
S	FNZF01000001.1	CONTIG	888513	889755	1086746	JBHTCT010000007.1	32545	33787	GCA_042665595.1	Bhargavaea changchunensis	84.2697	96	0.114378
S	FNZF01000001.1	CONTIG	889756	894289	1086746	AOFT01000006.1	45252	49773	GCA_000348905.1	Bhargavaea cecembensis	86.8838	96	0.417209
S	FNZF01000001.1	CONTIG	894290	894556	1086746	JBHTCT010000007.1	38308	38587	GCA_042665595.1	Bhargavaea changchunensis	73.9437	96	0.0245688
S	FNZF01000001.1	CONTIG	894557	898934	1086746	AOFT01000006.1	35061	39440	GCA_000348905.1	Bhargavaea cecembensis	79.9731	96	0.402854
S	FNZF01000001.1	CONTIG	900504	901890	1086746	AOFT01000006.1	32093	33479	GCA_000348905.1	Bhargavaea cecembensis	82.7462	96	0.127629
S	FNZF01000001.1	CONTIG	902104	904472	1086746	AOFT01000006.1	29503	31882	GCA_000348905.1	Bhargavaea cecembensis	84.4379	96	0.21799
S	FNZF01000001.1	CONTIG	904901	906777	1086746	AOFT01000006.1	21458	23335	GCA_000348905.1	Bhargavaea cecembensis	89.2553	96	0.172717
S	FNZF01000001.1	CONTIG	906926	908253	1086746	AOFT01000006.1	16087	17413	GCA_000348905.1	Bhargavaea cecembensis	90.6627	96	0.1222
S	FNZF01000001.1	CONTIG	908319	909699	1086746	AOFT01000006.1	13204	14585	GCA_000348905.1	Bhargavaea cecembensis	90.6069	96	0.127077
S	FNZF01000001.1	CONTIG	910123	912936	1086746	AOFT01000006.1	5377	8200	GCA_000348905.1	Bhargavaea cecembensis	85.7244	96	0.258938
S	FNZF01000001.1	CONTIG	912937	913119	1086746	JBHTCT010000007.1	76210	76382	GCA_042665595.1	Bhargavaea changchunensis	72.8205	96	0.0168393
S	FNZF01000001.1	CONTIG	913120	915282	1086746	AOFT01000006.1	3146	5308	GCA_000348905.1	Bhargavaea cecembensis	89.1889	96	0.199035
S	FNZF01000001.1	CONTIG	915283	917491	1086746	AOFT01000006.1	52	2258	GCA_000348905.1	Bhargavaea cecembensis	89.1889	96	0.203267
S	FNZF01000001.1	CONTIG	917492	921202	1086746	AOFT01000008.1	1313	5020	GCA_000348905.1	Bhargavaea cecembensis	89.1889	96	0.341478
S	FNZF01000001.1	CONTIG	921299	924579	1086746	AOFT01000008.1	5277	8563	GCA_000348905.1	Bhargavaea cecembensis	84.5758	96	0.30191
S	FNZF01000001.1	CONTIG	924613	927844	1086746	AOFT01000008.1	8757	11984	GCA_000348905.1	Bhargavaea cecembensis	86.3177	96	0.297402
S	FNZF01000001.1	CONTIG	928816	933182	1086746	AOFT01000008.1	18129	22496	GCA_000348905.1	Bhargavaea cecembensis	85.2571	96	0.401842
S	FNZF01000001.1	CONTIG	933339	933758	1086746	AOFT01000008.1	23210	23629	GCA_000348905.1	Bhargavaea cecembensis	89.0476	96	0.0386475
S	FNZF01000001.1	CONTIG	934379	935873	1086746	JBHTCT010000007.1	103561	105054	GCA_042665595.1	Bhargavaea changchunensis	85.4194	96	0.137567
S	FNZF01000001.1	CONTIG	935874	935999	1086746	JAHBCJ010000003.1	56832	56943	GCA_018390575.1	Bhargavaea massiliensis	60.1562	96	0.0115942
S	FNZF01000001.1	CONTIG	936000	937264	1086746	AOFT01000008.1	23736	25000	GCA_000348905.1	Bhargavaea cecembensis	92.0158	96	0.116403
S	FNZF01000001.1	CONTIG	937265	945488	1086746	JBHTCT010000007.1	106450	114671	GCA_042665595.1	Bhargavaea changchunensis	86.6925	96	0.756755
S	FNZF01000001.1	CONTIG	948621	949466	1086746	AOFT01000008.1	29433	30278	GCA_000348905.1	Bhargavaea cecembensis	86.1637	96	0.0778471
S	FNZF01000001.1	CONTIG	949467	952197	1086746	AOFT01000008.1	30928	33617	GCA_000348905.1	Bhargavaea cecembensis	86.1637	96	0.251301
S	FNZF01000001.1	CONTIG	952238	955158	1086746	AOFT01000008.1	34106	37028	GCA_000348905.1	Bhargavaea cecembensis	87.9781	96	0.268784
S	FNZF01000001.1	CONTIG	955210	955677	1086746	AOFT01000008.1	38388	38849	GCA_000348905.1	Bhargavaea cecembensis	94.0171	96	0.0430643
S	FNZF01000001.1	CONTIG	955678	957015	1086746	JBHTCT010000007.1	128722	130037	GCA_042665595.1	Bhargavaea changchunensis	85.906	96	0.12312
S	FNZF01000001.1	CONTIG	957016	962016	1086746	AOFT01000008.1	38973	43956	GCA_000348905.1	Bhargavaea cecembensis	85.5321	96	0.460181
S	FNZF01000001.1	CONTIG	962017	962201	1086746	JBHTCT010000007.1	135039	135223	GCA_042665595.1	Bhargavaea changchunensis	96.7568	96	0.0170233
S	FNZF01000001.1	CONTIG	962202	964705	1086746	AOFT01000008.1	44090	46593	GCA_000348905.1	Bhargavaea cecembensis	86.1241	96	0.230413
S	FNZF01000001.1	CONTIG	964706	965796	1086746	AOFT01000008.1	46669	47755	GCA_000348905.1	Bhargavaea cecembensis	86.1241	96	0.100391
S	FNZF01000001.1	CONTIG	965901	967104	1086746	AOFT01000008.1	47947	49149	GCA_000348905.1	Bhargavaea cecembensis	89.6179	96	0.110789
S	FNZF01000001.1	CONTIG	967105	967474	1086746	JBHTCT010000007.1	140272	140640	GCA_042665595.1	Bhargavaea changchunensis	77.0449	96	0.0340466
S	FNZF01000001.1	CONTIG	967475	967622	1086746	JAHBCJ010000003.1	17470	17617	GCA_018390575.1	Bhargavaea massiliensis	71.3333	96	0.0136186
S	FNZF01000001.1	CONTIG	968580	971522	1086746	AOFT01000008.1	49664	52604	GCA_000348905.1	Bhargavaea cecembensis	88.339	96	0.270808
S	FNZF01000001.1	CONTIG	971570	984713	1086746	AOFT01000008.1	52690	65773	GCA_000348905.1	Bhargavaea cecembensis	89.0676	96	1.20948
S	FNZF01000001.1	CONTIG	988335	989243	1086746	AOFT01000008.1	71729	72638	GCA_000348905.1	Bhargavaea cecembensis	85.9649	96	0.0836442
S	FNZF01000001.1	CONTIG	989319	997159	1086746	AOFT01000008.1	72649	80477	GCA_000348905.1	Bhargavaea cecembensis	86.9432	96	0.721512
S	FNZF01000001.1	CONTIG	997160	997706	1086746	JBHTCT010000007.1	170180	170745	GCA_042665595.1	Bhargavaea changchunensis	68.75	96	0.0503337
S	FNZF01000001.1	CONTIG	998986	1003758	1086746	AOFT01000008.1	83002	87771	GCA_000348905.1	Bhargavaea cecembensis	88.5434	96	0.439201
S	FNZF01000001.1	CONTIG	1004204	1008526	1086746	AOFT01000008.1	89183	93509	GCA_000348905.1	Bhargavaea cecembensis	87.9549	96	0.397793
S	FNZF01000001.1	CONTIG	1008527	1008790	1086746	JBHTCT010000023.1	2237	2477	GCA_042665595.1	Bhargavaea changchunensis	80.3774	96	0.0242927
S	FNZF01000001.1	CONTIG	1008791	1011478	1086746	AOFT01000008.1	93580	96262	GCA_000348905.1	Bhargavaea cecembensis	89.2605	96	0.247344
S	FNZF01000001.1	CONTIG	1011584	1021583	1086746	AOFT01000008.1	96503	106486	GCA_000348905.1	Bhargavaea cecembensis	82.5512	96	0.920178
S	FNZF01000001.1	CONTIG	1021584	1023168	1086746	JBHTCT010000023.1	15446	17030	GCA_042665595.1	Bhargavaea changchunensis	86.9182	96	0.145848
S	FNZF01000001.1	CONTIG	1023289	1024791	1086746	JBHTCT010000023.1	17192	18696	GCA_042665595.1	Bhargavaea changchunensis	88.579	96	0.138303
S	FNZF01000001.1	CONTIG	1025137	1026960	1086746	JBHTCT010000023.1	18707	20530	GCA_042665595.1	Bhargavaea changchunensis	87.5753	96	0.167841
S	FNZF01000001.1	CONTIG	1026961	1032616	1086746	AOFT01000008.1	108237	113895	GCA_000348905.1	Bhargavaea cecembensis	85.8853	96	0.520453
S	FNZF01000001.1	CONTIG	1032756	1033380	1086746	FNAR01000002.1	53515	54127	GCA_900101985.1	Bhargavaea beijingensis	75.2351	96	0.0575111
S	FNZF01000001.1	CONTIG	1033381	1034688	1086746	AOFT01000008.1	113949	115258	GCA_000348905.1	Bhargavaea cecembensis	90.3053	96	0.120359
S	FNZF01000001.1	CONTIG	1034711	1037172	1086746	AOFT01000008.1	116134	118650	GCA_000348905.1	Bhargavaea cecembensis	81.4404	96	0.226548
S	FNZF01000001.1	CONTIG	1037173	1038893	1086746	FNAR01000002.1	48825	50548	GCA_900101985.1	Bhargavaea beijingensis	86.193	96	0.158363
S	FNZF01000001.1	CONTIG	1038894	1044091	1086746	AOFT01000008.1	120375	125566	GCA_000348905.1	Bhargavaea cecembensis	84.0796	96	0.478309
S	FNZF01000001.1	CONTIG	1044145	1050288	1086746	AOFT01000008.1	126469	132602	GCA_000348905.1	Bhargavaea cecembensis	87.4453	96	0.565357
S	FNZF01000001.1	CONTIG	1050444	1050711	1086746	AOFT01000008.1	132889	133156	GCA_000348905.1	Bhargavaea cecembensis	89.2193	96	0.0246608
S	FNZF01000001.1	CONTIG	1050954	1060319	1086746	AOFT01000008.1	133369	142737	GCA_000348905.1	Bhargavaea cecembensis	81.9266	96	0.861839
S	FNZF01000001.1	CONTIG	1060320	1062927	1086746	AOFT01000008.1	142856	145462	GCA_000348905.1	Bhargavaea cecembensis	81.9266	96	0.239982
S	FNZF01000001.1	CONTIG	1062928	1063029	1086746	JAHBCJ010000009.1	76577	76679	GCA_018390575.1	Bhargavaea massiliensis	67.619	96	0.00938582
S	FNZF01000001.1	CONTIG	1063030	1074243	1086746	AOFT01000008.1	145566	156805	GCA_000348905.1	Bhargavaea cecembensis	83.859	96	1.03189
S	FNZF01000001.1	CONTIG	1074244	1075045	1086746	JBHTCT010000002.1	11293	12076	GCA_042665595.1	Bhargavaea changchunensis	79.1358	96	0.0737983
S	FNZF01000001.1	CONTIG	1075046	1085698	1086746	AOFT01000008.1	157041	167695	GCA_000348905.1	Bhargavaea cecembensis	83.4751	96	0.980266
S	FNZF01000001.1	CONTIG	1086158	1086338	1086746	JBHTCT010000002.1	122	300	GCA_042665595.1	Bhargavaea changchunensis	95.0549	96	0.0166552
S	FNZF01000001.1	CONTIG	1086339	1086451	1086746	FNAR01000018.1	1	115	GCA_900101985.1	Bhargavaea beijingensis	93.913	96	0.010398
S	FNZF01000002.1	CONTIG	861	1830	663461	JAHBCJ010000012.1	2100	3069	GCA_018390575.1	Bhargavaea massiliensis	79.7741	96	0.146203
S	FNZF01000002.1	CONTIG	2091	2578	663461	JBHTCT010000012.1	359234	359719	GCA_042665595.1	Bhargavaea changchunensis	78.8187	96	0.0735537
S	FNZF01000002.1	CONTIG	2579	2793	663461	AOFT01000026.1	23191	23406	GCA_000348905.1	Bhargavaea cecembensis	88.8889	96	0.0324058
S	FNZF01000002.1	CONTIG	2794	2921	663461	JBHTCT010000012.1	358907	359015	GCA_042665595.1	Bhargavaea changchunensis	58.5938	96	0.0192928
S	FNZF01000002.1	CONTIG	2922	8203	663461	AOFT01000026.1	17799	23079	GCA_000348905.1	Bhargavaea cecembensis	86.7044	96	0.796128
S	FNZF01000002.1	CONTIG	8392	8840	663461	JBHTCT010000012.1	350102	350550	GCA_042665595.1	Bhargavaea changchunensis	90.4232	96	0.0676754
S	FNZF01000002.1	CONTIG	10553	14034	663461	JAHBCJ010000012.1	22019	25494	GCA_018390575.1	Bhargavaea massiliensis	85.4042	96	0.524824
S	FNZF01000002.1	CONTIG	14121	14597	663461	AOFT01000026.1	10165	10641	GCA_000348905.1	Bhargavaea cecembensis	82.636	96	0.0718957
S	FNZF01000002.1	CONTIG	14598	14974	663461	FNAR01000028.1	375	749	GCA_900101985.1	Bhargavaea beijingensis	89.9204	96	0.0568232
S	FNZF01000002.1	CONTIG	14975	15550	663461	AOFT01000026.1	9209	9789	GCA_000348905.1	Bhargavaea cecembensis	79.2164	96	0.0868175
S	FNZF01000002.1	CONTIG	15767	15867	663461	AOFT01000015.1	16600	16700	GCA_000348905.1	Bhargavaea cecembensis	90.099	96	0.0152232
S	FNZF01000002.1	CONTIG	16281	20766	663461	AOFT01000026.1	2360	6860	GCA_000348905.1	Bhargavaea cecembensis	80.0354	96	0.676151
S	FNZF01000002.1	CONTIG	20917	22146	663461	AOFT01000026.1	928	2158	GCA_000348905.1	Bhargavaea cecembensis	86.1089	96	0.185391
S	FNZF01000002.1	CONTIG	23100	23954	663461	FNAR01000019.1	42912	43757	GCA_900101985.1	Bhargavaea beijingensis	82.2844	96	0.12887
S	FNZF01000002.1	CONTIG	23955	27004	663461	AOFT01000005.1	185626	188668	GCA_000348905.1	Bhargavaea cecembensis	83.7794	96	0.459711
S	FNZF01000002.1	CONTIG	27031	29404	663461	JBHTCT010000012.1	328730	331104	GCA_042665595.1	Bhargavaea changchunensis	85.9066	96	0.357821
S	FNZF01000002.1	CONTIG	29521	31957	663461	JAHBCJ010000012.1	42129	44547	GCA_018390575.1	Bhargavaea massiliensis	83.6133	96	0.367316
S	FNZF01000002.1	CONTIG	32266	34225	663461	AOFT01000005.1	178497	180457	GCA_000348905.1	Bhargavaea cecembensis	86.7992	96	0.295421
S	FNZF01000002.1	CONTIG	34336	41315	663461	AOFT01000005.1	171384	178360	GCA_000348905.1	Bhargavaea cecembensis	81.0114	96	1.05206
S	FNZF01000002.1	CONTIG	41366	41779	663461	JBHTCT010000012.1	316186	316606	GCA_042665595.1	Bhargavaea changchunensis	80.9976	96	0.0624001
S	FNZF01000002.1	CONTIG	41780	41917	663461	AOFT01000005.1	170560	170695	GCA_000348905.1	Bhargavaea cecembensis	87.7698	96	0.0208
S	FNZF01000002.1	CONTIG	41918	43515	663461	JBHTCT010000012.1	314464	316048	GCA_042665595.1	Bhargavaea changchunensis	75.8856	96	0.240858
S	FNZF01000002.1	CONTIG	43758	44785	663461	AOFT01000005.1	167338	168365	GCA_000348905.1	Bhargavaea cecembensis	78.922	96	0.154945
S	FNZF01000002.1	CONTIG	44786	44895	663461	JBHLWY010000004.1	6675	6785	GCA_042432615.1	Bhargavaea ullalensis	98.1982	96	0.0165797
S	FNZF01000002.1	CONTIG	44896	46525	663461	AOFT01000005.1	165597	167227	GCA_000348905.1	Bhargavaea cecembensis	79.5745	96	0.245681
S	FNZF01000002.1	CONTIG	46681	56800	663461	AOFT01000005.1	155324	165446	GCA_000348905.1	Bhargavaea cecembensis	83.1402	96	1.52533
S	FNZF01000002.1	CONTIG	57170	57405	663461	AOFT01000016.1	17674	17914	GCA_000348905.1	Bhargavaea cecembensis	80	96	0.035571
S	FNZF01000002.1	CONTIG	57507	63140	663461	AOFT01000005.1	148588	154232	GCA_000348905.1	Bhargavaea cecembensis	79.6795	96	0.849183
S	FNZF01000002.1	CONTIG	63141	69601	663461	JBHTCT010000012.1	288851	295315	GCA_042665595.1	Bhargavaea changchunensis	85.1858	96	0.973833
S	FNZF01000002.1	CONTIG	69602	73030	663461	AOFT01000005.1	138492	141917	GCA_000348905.1	Bhargavaea cecembensis	90.7925	96	0.516835
S	FNZF01000002.1	CONTIG	73054	79231	663461	JBHTCT010000012.1	277416	283585	GCA_042665595.1	Bhargavaea changchunensis	86.5232	96	0.931178
S	FNZF01000002.1	CONTIG	79424	85195	663461	JBHTCT010000012.1	271323	277086	GCA_042665595.1	Bhargavaea changchunensis	85.5759	96	0.869983
S	FNZF01000002.1	CONTIG	85196	85358	663461	FNAR01000010.1	15297	15450	GCA_900101985.1	Bhargavaea beijingensis	64.6707	96	0.0245681
S	FNZF01000002.1	CONTIG	85359	101605	663461	JBHTCT010000012.1	254960	271199	GCA_042665595.1	Bhargavaea changchunensis	86.6757	96	2.44883
S	FNZF01000002.1	CONTIG	101606	108523	663461	AOFT01000005.1	100985	107903	GCA_000348905.1	Bhargavaea cecembensis	85.4173	96	1.04271
S	FNZF01000002.1	CONTIG	108524	114758	663461	JBHTCT010000012.1	241793	248044	GCA_042665595.1	Bhargavaea changchunensis	83.0018	96	0.939769
S	FNZF01000002.1	CONTIG	115529	122060	663461	AOFT01000005.1	87968	94498	GCA_000348905.1	Bhargavaea cecembensis	84.4217	96	0.984534
S	FNZF01000002.1	CONTIG	122586	134681	663461	AOFT01000005.1	75258	87316	GCA_000348905.1	Bhargavaea cecembensis	87.9796	96	1.82317
S	FNZF01000002.1	CONTIG	134770	142442	663461	AOFT01000005.1	67517	75192	GCA_000348905.1	Bhargavaea cecembensis	87.308	96	1.15651
S	FNZF01000002.1	CONTIG	142443	145657	663461	AOFT01000005.1	64255	67461	GCA_000348905.1	Bhargavaea cecembensis	87.308	96	0.48458
S	FNZF01000002.1	CONTIG	145766	148564	663461	AOFT01000005.1	61331	64126	GCA_000348905.1	Bhargavaea cecembensis	91.6458	96	0.421879
S	FNZF01000002.1	CONTIG	148565	148907	663461	FNAR01000010.1	75834	76182	GCA_900101985.1	Bhargavaea beijingensis	73.8636	96	0.0516986
S	FNZF01000002.1	CONTIG	149177	158035	663461	AOFT01000005.1	51910	60763	GCA_000348905.1	Bhargavaea cecembensis	83.7397	96	1.33527
S	FNZF01000002.1	CONTIG	158216	161650	663461	AOFT01000005.1	48240	51674	GCA_000348905.1	Bhargavaea cecembensis	88.1326	96	0.51774
S	FNZF01000002.1	CONTIG	161838	161983	663461	JBHTCT010000012.1	193670	193815	GCA_042665595.1	Bhargavaea changchunensis	94.5205	96	0.0220058
S	FNZF01000002.1	CONTIG	161984	178959	663461	AOFT01000005.1	31268	48239	GCA_000348905.1	Bhargavaea cecembensis	83.3578	96	2.5587
S	FNZF01000002.1	CONTIG	179117	186785	663461	AOFT01000005.1	23364	31042	GCA_000348905.1	Bhargavaea cecembensis	82.4575	96	1.15591
S	FNZF01000002.1	CONTIG	186938	188289	663461	AOFT01000005.1	21931	23282	GCA_000348905.1	Bhargavaea cecembensis	82.8044	96	0.20378
S	FNZF01000002.1	CONTIG	188399	188502	663461	JBHTCT010000038.1	20201	20304	GCA_042665595.1	Bhargavaea changchunensis	96.1538	96	0.0156754
S	FNZF01000002.1	CONTIG	188650	193938	663461	AOFT01000005.1	16627	21926	GCA_000348905.1	Bhargavaea cecembensis	84.5603	96	0.797183
S	FNZF01000002.1	CONTIG	194064	196670	663461	JAHBCJ010000004.1	203775	206383	GCA_018390575.1	Bhargavaea massiliensis	81.1855	96	0.392939
S	FNZF01000002.1	CONTIG	196935	201134	663461	AOFT01000005.1	9339	13540	GCA_000348905.1	Bhargavaea cecembensis	84.3654	96	0.633044
S	FNZF01000002.1	CONTIG	201171	210320	663461	AOFT01000005.1	11	9168	GCA_000348905.1	Bhargavaea cecembensis	82.3318	96	1.37913
S	FNZF01000002.1	CONTIG	210329	230323	663461	AOFT01000010.1	104961	124990	GCA_000348905.1	Bhargavaea cecembensis	83.2455	96	3.01374
S	FNZF01000002.1	CONTIG	230419	234090	663461	AOFT01000010.1	101281	104952	GCA_000348905.1	Bhargavaea cecembensis	82.6641	96	0.553461
S	FNZF01000002.1	CONTIG	234223	239202	663461	AOFT01000010.1	96182	101159	GCA_000348905.1	Bhargavaea cecembensis	84.7509	96	0.750609
S	FNZF01000002.1	CONTIG	239212	240653	663461	AOFT01000010.1	94677	96126	GCA_000348905.1	Bhargavaea cecembensis	86.4138	96	0.217345
S	FNZF01000002.1	CONTIG	240755	245906	663461	AOFT01000010.1	89119	94261	GCA_000348905.1	Bhargavaea cecembensis	82.2596	96	0.776534
S	FNZF01000002.1	CONTIG	245953	248474	663461	AOFT01000010.1	86463	88985	GCA_000348905.1	Bhargavaea cecembensis	83.1625	96	0.380128
S	FNZF01000002.1	CONTIG	248692	256876	663461	AOFT01000010.1	78080	86260	GCA_000348905.1	Bhargavaea cecembensis	84.1894	96	1.23368
S	FNZF01000002.1	CONTIG	256877	259255	663461	JAHBCJ010000004.1	140648	143019	GCA_018390575.1	Bhargavaea massiliensis	86.9857	96	0.358574
S	FNZF01000002.1	CONTIG	259256	259422	663461	FNAR01000008.1	68037	68227	GCA_900101985.1	Bhargavaea beijingensis	71.875	96	0.025171
S	FNZF01000002.1	CONTIG	259500	266104	663461	AOFT01000010.1	68799	75413	GCA_000348905.1	Bhargavaea cecembensis	82.9489	96	0.995537
S	FNZF01000002.1	CONTIG	266540	279581	663461	AOFT01000010.1	55596	68616	GCA_000348905.1	Bhargavaea cecembensis	80.6452	96	1.96575
S	FNZF01000002.1	CONTIG	279649	282921	663461	AOFT01000010.1	52218	55495	GCA_000348905.1	Bhargavaea cecembensis	85.4667	96	0.493322
S	FNZF01000002.1	CONTIG	282922	283050	663461	JBHTCT010000012.1	72503	72635	GCA_042665595.1	Bhargavaea changchunensis	61.3793	96	0.0194435
S	FNZF01000002.1	CONTIG	283051	287125	663461	AOFT01000010.1	48017	52086	GCA_000348905.1	Bhargavaea cecembensis	86.8054	96	0.614203
S	FNZF01000002.1	CONTIG	287277	300838	663461	AOFT01000010.1	34248	47856	GCA_000348905.1	Bhargavaea cecembensis	83.787	96	2.04413
S	FNZF01000002.1	CONTIG	301073	306738	663461	AOFT01000010.1	28100	33764	GCA_000348905.1	Bhargavaea cecembensis	85.4526	96	0.854006
S	FNZF01000002.1	CONTIG	307053	312500	663461	AOFT01000010.1	22546	27992	GCA_000348905.1	Bhargavaea cecembensis	83.8497	96	0.821148
S	FNZF01000002.1	CONTIG	313161	317436	663461	AOFT01000010.1	18232	22506	GCA_000348905.1	Bhargavaea cecembensis	87.0938	96	0.644499
S	FNZF01000002.1	CONTIG	317539	318917	663461	AOFT01000010.1	16726	18103	GCA_000348905.1	Bhargavaea cecembensis	79.661	96	0.207849
S	FNZF01000002.1	CONTIG	318918	320340	663461	JBHTCT010000012.1	34589	36015	GCA_042665595.1	Bhargavaea changchunensis	81.5321	96	0.214481
S	FNZF01000002.1	CONTIG	320341	326134	663461	AOFT01000010.1	9364	15163	GCA_000348905.1	Bhargavaea cecembensis	87.3753	96	0.873299
S	FNZF01000002.1	CONTIG	326135	326249	663461	JAHBCJ010000004.1	74169	74282	GCA_018390575.1	Bhargavaea massiliensis	77.3913	96	0.0173333
S	FNZF01000002.1	CONTIG	326297	326632	663461	JAHBCJ010000004.1	73698	74032	GCA_018390575.1	Bhargavaea massiliensis	86.6469	96	0.0506435
S	FNZF01000002.1	CONTIG	326633	335390	663461	AOFT01000010.1	96	8839	GCA_000348905.1	Bhargavaea cecembensis	88.2916	96	1.32005
S	FNZF01000002.1	CONTIG	335535	337137	663461	AOFT01000020.1	43168	44770	GCA_000348905.1	Bhargavaea cecembensis	89.9563	96	0.241612
S	FNZF01000002.1	CONTIG	337505	341749	663461	AOFT01000020.1	38557	42801	GCA_000348905.1	Bhargavaea cecembensis	88.2478	96	0.639827
S	FNZF01000002.1	CONTIG	346409	353059	663461	AOFT01000020.1	27213	33875	GCA_000348905.1	Bhargavaea cecembensis	80.568	96	1.00247
S	FNZF01000002.1	CONTIG	354459	357854	663461	AOFT01000020.1	22450	25846	GCA_000348905.1	Bhargavaea cecembensis	89.3098	96	0.511861
S	FNZF01000002.1	CONTIG	357855	357975	663461	JBHTCT010000031.1	3586	3699	GCA_042665595.1	Bhargavaea changchunensis	65.3846	96	0.0182377
S	FNZF01000002.1	CONTIG	357976	358476	663461	AOFT01000020.1	21867	22367	GCA_000348905.1	Bhargavaea cecembensis	88.6228	96	0.0755131
S	FNZF01000002.1	CONTIG	358636	365155	663461	AOFT01000020.1	15138	21657	GCA_000348905.1	Bhargavaea cecembensis	88.751	96	0.982725
S	FNZF01000002.1	CONTIG	365301	380148	663461	AOFT01000020.1	3	14841	GCA_000348905.1	Bhargavaea cecembensis	86.0584	96	2.23796
S	FNZF01000002.1	CONTIG	380153	387008	663461	AOFT01000022.1	3	6846	GCA_000348905.1	Bhargavaea cecembensis	85.5416	96	1.03337
S	FNZF01000002.1	CONTIG	387062	387630	663461	FNAR01000009.1	58576	59144	GCA_900101985.1	Bhargavaea beijingensis	87.8947	96	0.0857624
S	FNZF01000002.1	CONTIG	387631	393689	663461	AOFT01000022.1	7423	13491	GCA_000348905.1	Bhargavaea cecembensis	84.1993	96	0.913241
S	FNZF01000002.1	CONTIG	394013	394272	663461	FNAR01000009.1	65323	65575	GCA_900101985.1	Bhargavaea beijingensis	71.6981	96	0.0391884
S	FNZF01000002.1	CONTIG	394273	399221	663461	AOFT01000022.1	13728	18678	GCA_000348905.1	Bhargavaea cecembensis	84.3687	96	0.745937
S	FNZF01000002.1	CONTIG	399930	400114	663461	AOFT01000004.1	189456	189642	GCA_000348905.1	Bhargavaea cecembensis	91.4439	96	0.0278841
S	FNZF01000002.1	CONTIG	400127	407551	663461	AOFT01000022.1	18724	26156	GCA_000348905.1	Bhargavaea cecembensis	82.7522	96	1.11913
S	FNZF01000002.1	CONTIG	408455	410126	663461	JAHBCJ010000006.1	13422	15103	GCA_018390575.1	Bhargavaea massiliensis	78.5714	96	0.252012
S	FNZF01000002.1	CONTIG	410127	415364	663461	AOFT01000022.1	28768	34003	GCA_000348905.1	Bhargavaea cecembensis	81.5364	96	0.789496
S	FNZF01000002.1	CONTIG	416408	419607	663461	JAHBCJ010000006.1	22711	25906	GCA_018390575.1	Bhargavaea massiliensis	80.8636	96	0.482319
S	FNZF01000002.1	CONTIG	419608	425592	663461	AOFT01000022.1	34111	40086	GCA_000348905.1	Bhargavaea cecembensis	82.0722	96	0.902088
S	FNZF01000002.1	CONTIG	425593	426277	663461	JAHBCJ010000006.1	31890	32572	GCA_018390575.1	Bhargavaea massiliensis	73.8061	96	0.103246
S	FNZF01000002.1	CONTIG	426278	435342	663461	AOFT01000009.1	17	9076	GCA_000348905.1	Bhargavaea cecembensis	84.1369	96	1.36632
S	FNZF01000002.1	CONTIG	443960	449841	663461	AOFT01000009.1	20411	26301	GCA_000348905.1	Bhargavaea cecembensis	87.1083	96	0.886563
S	FNZF01000002.1	CONTIG	450160	457386	663461	AOFT01000009.1	29273	36515	GCA_000348905.1	Bhargavaea cecembensis	81.7359	96	1.08929
S	FNZF01000002.1	CONTIG	462107	467253	663461	AOFT01000009.1	41267	46418	GCA_000348905.1	Bhargavaea cecembensis	79.7527	96	0.77578
S	FNZF01000002.1	CONTIG	467371	468507	663461	JBHTCT010000011.1	222674	223824	GCA_042665595.1	Bhargavaea changchunensis	90.5382	96	0.171374
S	FNZF01000002.1	CONTIG	468508	469732	663461	AOFT01000009.1	47659	48885	GCA_000348905.1	Bhargavaea cecembensis	93.3985	96	0.184638
