# ANI ranges report for assembly: GCA_000829195.1
# Submitted organism: Bacillus sp. OxB-1 (taxid = 98228, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus)
# Submitted Organism Has Type Assembly: No
# Best match: Sporosarcina luteola (taxid = 582850, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Sporosarcina)
# Status: INCONCLUSIVE
# Confidence: LOW
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
T	AP013294.1	CIRCULAR	2657390	2657619	3594618	JAROCC010000009.1	95806	96038	GCA_030433715.1	Sporosarcina highlanderae	78.5714	96	0.00639845
T	AP013294.1	CIRCULAR	2712436	2713395	3594618	JBHSNP010000008.1	22963	23922	GCA_042655825.1	Sporosarcina koreensis	81.9127	96	0.0267066
T	AP013294.1	CIRCULAR	2713652	2716511	3594618	JBHSNO010000022.1	66283	69142	GCA_042655805.1	Sporosarcina soli	84.696	96	0.0795634
T	AP013294.1	CIRCULAR	2723013	2725725	3594618	JBHSNO010000015.1	251478	254200	GCA_042655805.1	Sporosarcina soli	79.275	96	0.0754739
T	AP013294.1	CIRCULAR	2726037	2726452	3594618	JBHSNO010000015.1	299171	299584	GCA_042655805.1	Sporosarcina soli	89.2857	96	0.0115729
T	AP013294.1	CIRCULAR	2861825	2865968	3594618	JAROCC010000018.1	21946	26110	GCA_030433715.1	Sporosarcina highlanderae	75.1313	96	0.115283
T	AP013294.1	CIRCULAR	2925132	2925435	3594618	JBHSNO010000015.1	50925	51228	GCA_042655805.1	Sporosarcina soli	90.4918	96	0.00845709
T	AP013294.1	CIRCULAR	2925436	2925677	3594618	JBHSNP010000011.1	664280	664520	GCA_042655825.1	Sporosarcina koreensis	69.3227	96	0.00673229
T	AP013294.1	CIRCULAR	2958371	2962138	3594618	JBHSNP010000026.1	192264	196012	GCA_042655825.1	Sporosarcina koreensis	77.0405	96	0.104823
T	AP013294.1	CIRCULAR	2968177	2970690	3594618	JBHSNO010000015.1	85256	87752	GCA_042655805.1	Sporosarcina soli	74.5175	96	0.0699379
T	AP013294.1	CIRCULAR	2970691	2970970	3594618	JBHSNP010000026.1	183519	183798	GCA_042655825.1	Sporosarcina koreensis	85.2632	96	0.00778942
T	AP013294.1	CIRCULAR	2970971	2971616	3594618	JAROCC010000004.1	27173	27833	GCA_030433715.1	Sporosarcina highlanderae	71.0448	96	0.0179713
T	AP013294.1	CIRCULAR	3024128	3025167	3594618	BJYL01000042.1	7019	8058	GCA_007991495.1	Sporosarcina luteola	75.1901	96	0.0289321
T	AP013294.1	CIRCULAR	3081719	3084195	3594618	JBHSNO010000015.1	161038	163514	GCA_042655805.1	Sporosarcina soli	76.8029	96	0.0689086
T	AP013294.1	CIRCULAR	3092593	3093662	3594618	JBHSNP010000026.1	109894	110960	GCA_042655825.1	Sporosarcina koreensis	82.7298	96	0.0297667
T	AP013294.1	CIRCULAR	3124761	3127391	3594618	JBHSNP010000026.1	81766	84396	GCA_042655825.1	Sporosarcina koreensis	80.5534	96	0.0731928
T	AP013294.1	CIRCULAR	3135618	3139955	3594618	JBHSNO010000002.1	53760	58097	GCA_042655805.1	Sporosarcina soli	76.5661	96	0.12068
T	AP013294.1	CIRCULAR	3164539	3164910	3594618	JAROCC010000013.1	87306	87676	GCA_030433715.1	Sporosarcina highlanderae	78.5523	96	0.0103488
T	AP013294.1	CIRCULAR	3164911	3165012	3594618	JBHSNP010000009.1	40191	40292	GCA_042655825.1	Sporosarcina koreensis	92.1569	96	0.00283758
T	AP013294.1	CIRCULAR	3165574	3167314	3594618	JBHSNO010000022.1	121794	123534	GCA_042655805.1	Sporosarcina soli	87.1338	96	0.0484335
T	AP013294.1	CIRCULAR	3187060	3188900	3594618	JBHSNO010000005.1	83739	85603	GCA_042655805.1	Sporosarcina soli	86.3028	96	0.0512155
T	AP013294.1	CIRCULAR	3250992	3252236	3594618	JBHSNO010000008.1	98701	99933	GCA_042655805.1	Sporosarcina soli	86.5971	96	0.0346351
T	AP013294.1	CIRCULAR	3270061	3271389	3594618	BJYL01000006.1	28076	29402	GCA_007991495.1	Sporosarcina luteola	84.021	96	0.0369719
T	AP013294.1	CIRCULAR	3295735	3295862	3594618	JBHSNP010000011.1	351999	352126	GCA_042655825.1	Sporosarcina koreensis	96.0938	96	0.00356088
T	AP013294.1	CIRCULAR	3299237	3299463	3594618	JBHSNO010000022.1	17596	17805	GCA_042655805.1	Sporosarcina soli	86.4629	96	0.006315
T	AP013294.1	CIRCULAR	3307611	3308412	3594618	JBHSNO010000008.1	163875	164680	GCA_042655805.1	Sporosarcina soli	87.7323	96	0.0223111
T	AP013294.1	CIRCULAR	3404759	3404917	3594618	JBHSNO010000008.1	333088	333247	GCA_042655805.1	Sporosarcina soli	91.9255	96	0.00442328
T	AP013294.1	CIRCULAR	3444676	3445284	3594618	JAROCC010000003.1	78	689	GCA_030433715.1	Sporosarcina highlanderae	85.9935	96	0.016942
T	AP013294.1	CIRCULAR	3474389	3474579	3594618	JBHSNO010000008.1	378438	378625	GCA_042655805.1	Sporosarcina soli	86.3874	96	0.0053135
T	AP013294.1	CIRCULAR	3504231	3513211	3594618	JBHSNO010000001.1	553147	562131	GCA_042655805.1	Sporosarcina soli	82.9228	96	0.249846
T	AP013294.1	CIRCULAR	3526223	3532617	3594618	BJYL01000029.1	51891	58267	GCA_007991495.1	Sporosarcina luteola	76.6086	96	0.177905
T	AP013294.1	CIRCULAR	3549285	3554443	3594618	JBHSNO010000005.1	20739	25908	GCA_042655805.1	Sporosarcina soli	82.2179	96	0.14352
